File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -t"
PDR Parameters: -r -y -t
Parameter Set: 21 of 32
Started at: Sat 14 Jun 2025 08:55:21 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -t".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 194                                                               2   194 110      0.19 sec
  2 : 0 207 401                                                           5   415 106      1.19 sec
216 : ... 5 4 5 4 4 4 4 5 4 5 4 4 4 4 5 5 5 4 4 4 6 4 5 4 4 4 4 5425      0  1400   0   1550.41 sec
217 : ... 4 5 4 4 4 4 5 4 5 4 4 4 4 5 5 5 4 4 4 6 4 5 4 4 4 4 4 5421      0  1400   0   1555.35 sec
218 : ... 5 4 4 4 4 5 4 5 4 4 4 4 5 5 5 4 4 4 6 4 5 4 4 4 4 4 63 5358     0  1400   0   1560.38 sec
219 : ... 14 16 23 35 46 36 38 42 43 23 20 16 15 13 10 11 68 517 4884   476  1400   0   1584.50 sec
220 : ... 4 5 4 5 4 4 4 4 5 4 5 5 4 4 5 4 5 4 4 4 4 5 33 261 419 4924     6  1400   0   1590.39 sec
221 : ... 4 5 4 5 4 4 4 4 5 4 5 5 4 4 5 4 5 4 4 4 4 4 5 6 82 505 4867     7  1400   0   1595.33 sec
222 : ... 5 4 5 4 4 4 4 5 4 5 5 4 4 5 4 5 4 4 4 4 4 4 5 4 83 276 5062     0  1400   0   1600.11 sec
223 : ... 5 4 4 4 4 5 4 5 5 4 4 5 4 5 4 4 4 4 4 4 6 5 85 279 411 4939    12  1400   0   1606.77 sec
224 : ... 4 5 4 4 4 4 5 4 5 5 4 4 5 4 5 4 4 4 4 4 4 5 4 5 4 4 59 5355     0  1400   0   1611.78 sec
225 : ... 4 4 4 4 5 4 5 5 4 4 5 4 5 4 4 4 4 4 6 6 5 6 7 6 62 511 4872    12  1400   0   1616.67 sec
226 : ... 4 6 6 6 7 7 6 7 6 6 5 4 5 4 6 7 9 9 9 9 8 6 35 260 419 4976   647  1401   1   1696.43 sec
227 : ... 4 4 4 5 4 5 4 4 4 4 4 4 4 4 4 4 6 4 4 4 5 4 6 5 76 551 4913    11  1401   0   1703.73 sec
228 : ... 4 4 5 4 5 4 4 4 4 4 4 4 4 4 4 6 4 4 4 5 4 5 4 4 82 277 5145     0  1401   0   1709.52 sec
229 : ... 5 4 5 4 4 4 4 4 4 4 4 4 4 6 4 4 4 5 4 5 5 6 85 280 386 4971    11  1401   0   1715.17 sec
230 : ... 5 4 5 4 4 4 4 4 4 4 4 4 4 6 4 4 4 5 4 5 4 4 4 4 33 284 5185     0  1401   0   1720.84 sec
231 : ... 5 4 4 4 4 4 4 4 4 4 4 6 4 4 4 5 4 5 4 4 6 7 36 288 631 4798    12  1401   0   1726.87 sec
232 : ... 4 5 4 4 4 4 4 4 4 4 4 4 6 4 4 4 5 4 5 4 4 5 4 4 4 5 74 5428     0  1401   0   1732.20 sec
233 : ... 4 4 4 4 4 4 4 4 4 4 6 4 4 4 5 4 5 4 4 5 4 5 6 7 77 466 4995    14  1401   0   1737.38 sec
234 : ... 4 4 4 4 4 4 4 4 4 4 6 4 4 4 5 4 5 4 4 5 4 4 4 5 4 4 82 5419     0  1401   0   1742.38 sec
235 : ... 4 4 4 4 4 4 4 4 6 4 4 4 5 4 5 4 4 5 4 4 4 5 4 4 82 304 5112     0  1401   0   1747.97 sec
236 : ... 4 4 4 4 4 4 6 4 4 4 5 4 5 4 4 5 4 4 5 7 7 8 87 309 672 4679    24  1401   0   1754.10 sec
237 : ... 4 4 4 4 4 4 6 4 4 4 5 4 5 4 4 5 4 4 4 5 4 4 4 4 33 257 5212     0  1401   0   1759.44 sec
238 : ... 4 4 4 4 6 4 4 4 5 4 5 4 4 5 4 4 4 5 4 4 4 7 35 261 438 5026    10  1401   0   1765.20 sec
239 : ... 4 4 4 4 6 4 4 4 5 4 5 4 4 5 4 4 4 5 4 4 4 5 5 5 79 480 4971     9  1401   0   1771.21 sec
240 : ... 4 4 4 5 4 5 4 5 7 7 7 8 10 10 11 16 14 19 15 18 42 318 5192    33  1401   0   1776.88 sec
241 : ... 4 4 6 4 4 4 5 4 5 4 4 5 5 5 4 5 4 4 4 5 5 4 5 4 34 329 5155     0  1401   0   1781.87 sec
242 : ... 121 107 101 86 122 97 120 97 113 101 85 137 435 587 5143      669  1401   1   1896.39 sec
243 : ... 27 6 6 35 6 6 5 6 6 7 7 5 22 5 6 5 8 6 46 6 6 6 6 6 10 5752     0  1401   0   1909.00 sec
244 : ... 6 6 35 6 6 5 6 6 7 7 5 22 5 6 5 8 6 46 6 6 6 6 6 10 83 5669     0  1401   0   1914.98 sec
245 : ... 13 10 10 9 10 8 8 24 8 7 5 9 6 46 6 6 6 7 7 11 86 488 5303    673  1401   1   1941.96 sec
246 : ... 6 6 5 6 6 7 7 5 22 5 6 5 8 6 46 6 6 6 6 6 10 10 11 150 5669     0  1401   0   1947.89 sec
247 : ... 5 6 6 7 7 5 22 5 6 5 8 6 46 6 6 6 6 6 10 10 12 151 555 5141     4  1401   0   1953.77 sec
248 : ... 6 7 7 5 22 5 6 5 8 6 46 6 6 6 6 6 10 10 12 123 266 434 5214     7  1401   0   1960.15 sec
249 : ... 14 11 12 18 15 53 8 10 11 11 14 18 17 14 96 7 81 484 5200     555  1402   1   1974.53 sec
250 : ... 6 7 7 5 22 5 6 5 8 6 46 6 6 6 6 6 10 10 11 93 4 4 4 32 5697     0  1402   0   1980.58 sec
251 : ... 7 5 22 5 6 5 8 6 46 6 6 6 6 6 10 10 11 93 4 4 5 33 406 5322     8  1402   0   1986.12 sec
252 : ... 22 5 6 5 8 6 46 6 6 6 6 6 10 10 11 93 4 4 4 4 113 317 5301      0  1402   0   1991.52 sec
253 : ... 6 5 8 6 46 6 6 6 6 6 10 10 11 95 7 8 10 10 119 327 546 5188    18  1402   0   1998.74 sec
254 : ... 22 5 6 5 8 6 46 6 6 6 6 6 10 10 11 94 4 5 4 4 4 4 4 77 5670     0  1402   0   2004.97 sec
255 : ... 6 5 8 6 46 6 6 6 6 6 10 10 11 94 4 5 4 4 4 5 5 80 484 5222      9  1402   0   2010.45 sec
256 : ... 6 5 8 6 46 6 6 6 6 6 10 10 11 94 4 5 4 4 4 4 4 4 4 61 5684      0  1402   0   2016.39 sec
257 : ... 50 6 6 7 6 7 12 13 14 99 9 12 13 14 12 11 9 6 7 63 631 5077   598  1402   1   2039.40 sec
258 : ... 46 5 6 5 7 6 10 10 11 94 4 5 4 5 4 4 5 5 9 37 344 493 5181     17  1402   0   2047.41 sec
259 : ... 5 6 5 7 6 10 10 11 94 4 5 4 5 4 4 4 4 6 5 59 212 401 5227       8  1402   0   2057.58 sec
260 : ... 46 5 6 5 7 6 10 10 11 94 4 5 4 5 4 4 4 4 5 4 4 4 4 105 5640     0  1402   0   2063.21 sec
261 : ... 6 5 7 6 10 10 11 94 4 5 4 5 4 4 4 4 5 4 6 6 7 110 624 5071     16  1402   0   2068.77 sec
262 : ... 6 5 7 6 10 10 11 94 4 5 4 5 4 4 4 4 5 4 4 4 4 4 34 267 5458     0  1402   0   2074.50 sec
263 : ... 26 27 31 29 31 33 33 46 47 47 40 45 51 47 85 307 467 5271      95  1402   0   2087.75 sec
264 : ... 12 6 42 5 6 27 8 7 8 11 18 19 13 22 17 13 20 19 20 19 5802      0  1402   0   2093.12 sec
265 : ... 6 42 5 6 27 8 7 8 11 18 18 13 22 15 13 19 18 19 18 11 5792      0  1402   0   2098.38 sec
266 : ... 5 6 27 8 7 8 11 18 18 13 22 15 13 19 18 19 18 11 115 5677       0  1402   0   2103.93 sec
267 : ... 6 27 8 7 8 11 18 18 13 22 15 13 19 18 20 20 15 120 629 5103    14  1402   0   2109.62 sec
268 : ... 6 27 8 7 8 11 18 18 13 22 15 13 19 18 20 18 11 11 31 4 5757     0  1402   0   2114.81 sec
269 : ... 8 7 8 11 18 18 13 22 15 13 19 18 20 18 11 11 31 4 33 5724       0  1402   0   2120.85 sec
270 : ... 7 8 11 18 18 13 22 15 13 19 18 20 18 11 11 31 4 33 267 5457     0  1402   0   2126.28 sec
271 : ... 11 18 18 13 22 15 13 19 18 20 18 11 11 31 5 34 272 431 5308    12  1402   0   2132.51 sec
272 : ... 11 18 18 13 22 15 13 19 18 20 18 11 11 31 4 4 5 33 449 5298     5  1402   0   2138.88 sec
273 : ... 18 18 13 23 16 13 19 18 21 18 11 11 31 4 5 5 5 163 760 4866    31  1402   0   2144.54 sec
274 : ... 18 13 22 15 13 19 18 20 18 11 11 31 4 4 5 5 87 284 637 5356    54  1402   0   2152.53 sec
275 : ... 18 13 22 15 13 19 18 20 18 11 11 31 4 4 4 4 4 4 33 276 5670     0  1402   0   2158.40 sec
276 : ... 22 15 13 19 18 20 18 11 11 31 4 4 4 4 4 5 34 279 436 5444       6  1402   0   2165.70 sec
277 : ... 101 102 83 78 59 41 36 29 42 10 10 9 7 7 6 6 5 33 296 5687    723  1402   1   2211.74 sec
278 : ... 22 15 13 18 18 19 18 11 11 31 4 4 4 4 4 4 4 4 4 4 189 5802      0  1402   0   2217.71 sec
279 : ... 15 13 18 18 19 18 11 11 31 4 4 4 4 4 6 7 5 8 9 194 916 4931    16  1402   0   2223.40 sec
280 : ... 13 18 18 19 18 11 11 31 4 4 4 4 4 5 5 4 5 5 88 331 572 5315     9  1402   0   2230.78 sec
281 : ... 123 120 122 127 135 120 164 127 112 123 142 250 546 5855      626  1402   0   2504.73 sec
282 : ... 17 14 13 21 15 8 24 11 14 16 9 9 8 6 8 6 5 5 5 12 36 6300       0  1402   0   2512.74 sec
283 : ... 14 13 21 15 8 24 11 14 16 9 9 8 6 8 6 5 5 5 13 37 317 6012      6  1402   0   2519.39 sec
284 : ... 14 13 21 15 8 24 11 14 16 9 9 8 6 8 6 5 5 5 12 8 6 226 6101     0  1402   0   2525.05 sec
285 : ... 21 15 8 24 11 14 16 9 9 8 6 8 6 5 5 5 13 9 7 229 784 5351      16  1402   0   2530.71 sec
286 : ... 15 8 24 11 14 16 9 9 8 6 8 6 5 5 5 12 8 7 149 280 514 5747      8  1402   0   2538.38 sec
287 : ... 15 8 24 11 14 16 9 9 8 6 8 6 5 5 5 12 8 6 119 4 4 32 6182       0  1402   0   2544.79 sec
288 : ... 11 14 16 9 9 8 6 8 6 7 8 10 18 16 15 129 12 13 37 315 5900     22  1402   0   2551.05 sec
289 : ... 8 24 11 14 16 9 9 8 6 8 6 6 5 6 12 8 7 119 4 4 4 5 85 6128      0  1402   0   2557.74 sec
290 : ... 11 14 16 9 9 8 6 8 6 6 5 6 12 8 7 119 4 4 4 5 85 404 5724       0  1402   0   2563.22 sec
291 : ... 14 16 9 9 8 6 8 6 6 5 6 12 8 7 119 4 4 5 7 89 410 1106 5002     9  1402   0   2570.67 sec
292 : ... 16 9 9 8 6 8 6 6 5 6 12 8 7 119 4 4 4 5 5 29 153 437 5751       7  1402   0   2577.29 sec
293 : ... 14 16 9 9 8 6 8 6 6 5 6 12 8 7 119 4 4 4 5 4 4 4 4 4 6210       0  1402   0   2582.93 sec
294 : ... 16 9 9 8 6 8 6 6 5 6 12 8 7 119 4 4 4 5 4 4 4 4 4 32 6177       0  1402   0   2588.43 sec
295 : ... 9 9 8 6 8 6 6 5 6 12 8 7 119 4 4 4 5 4 4 4 4 5 33 424 5778      5  1402   0   2593.78 sec
296 : ... 9 8 6 8 6 6 5 6 12 8 7 119 4 4 4 5 4 4 4 4 4 4 114 419 5676     0  1402   0   2599.48 sec
297 : ... 9 9 9 16 12 12 122 8 7 9 8 8 8 9 9 11 10 122 436 1145 4969    520  1402   0   2631.71 sec
298 : ... 9 8 6 8 6 6 5 6 12 8 7 119 4 4 4 5 4 4 4 4 4 4 4 4 4 4 6257     0  1402   0   2645.63 sec
299 : ... 6 8 6 6 5 6 12 8 7 119 4 4 4 5 4 4 4 4 4 4 4 4 4 4 32 6225      0  1402   0   2651.45 sec
300 : ... 6 6 5 6 12 8 7 119 4 4 4 5 4 4 4 4 4 4 4 4 4 5 33 342 5909      4  1402   0   2657.19 sec
301 : ... 6 5 6 12 8 7 119 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 33 428 5796      0  1402   0   2663.15 sec
302 : ... 49 51 61 87 111 138 138 150 134 103 76 79 93 491 1275 6026    861  1402   1   2791.19 sec
303 : ... 8 8 4 5 4 4 5 6 5 6 6 7 6 5 120 40 34 36 31 85 282 618 6157     8  1402   0   2799.96 sec
304 : ... 58 57 47 43 41 24 21 16 129 48 41 45 36 36 26 53 333 6421     745  1402   1   2841.45 sec
305 : ... 4 5 4 4 4 6 5 6 6 7 6 5 120 39 34 36 29 29 22 22 24 4 6633      0  1402   0   2848.14 sec
306 : ... 5 4 4 4 6 5 6 6 7 6 5 120 39 34 36 29 28 22 21 24 4 4 6609      0  1402   0   2855.07 sec
307 : ... 4 4 6 5 6 6 7 6 5 120 39 34 36 29 28 22 21 24 4 4 174 6426      0  1402   0   2861.00 sec
308 : ... 6 5 6 6 7 6 5 120 39 34 36 29 28 22 21 24 5 5 177 903 5542      9  1402   0   2867.38 sec
309 : ... 6 6 7 6 5 120 39 34 36 29 28 22 21 25 6 6 100 391 1005 5471    15  1402   0   2875.03 sec
310 : ... 6 6 7 6 5 120 39 34 36 29 28 22 21 24 4 4 5 29 154 540 6019     6  1402   0   2881.41 sec
311 : ... 5 6 6 7 6 5 120 39 34 36 29 28 22 21 24 4 4 4 4 4 4 4 6588      0  1402   0   2887.39 sec
312 : ... 6 6 7 6 5 120 39 34 36 29 28 22 21 24 4 4 4 4 4 4 4 4 6584      0  1402   0   2893.94 sec
313 : ... 7 6 5 120 39 34 36 29 28 22 21 24 4 4 4 4 4 4 4 4 140 6443      0  1402   0   2900.41 sec
314 : ... 120 39 34 36 29 28 22 22 26 6 7 5 5 6 7 10 11 147 1009 5493    26  1402   0   2906.78 sec
315 : ... 120 39 34 36 29 28 22 21 24 4 4 5 4 5 4 4 5 35 368 695 5868     8  1402   0   2913.84 sec
316 : ... 39 34 36 29 28 22 21 24 4 4 5 4 5 4 4 5 6 60 256 534 5912      10  1402   0   2920.22 sec
317 : ... 120 39 34 36 29 28 22 21 24 4 4 5 4 5 4 4 4 5 4 4 4 33 6558     0  1402   0   2926.74 sec
318 : ... 39 34 36 29 28 22 21 24 4 4 5 4 5 4 4 4 5 4 4 5 34 419 6164     5  1402   0   2932.55 sec
319 : ... 34 36 29 28 22 21 24 4 4 5 4 5 4 4 4 5 4 4 5 5 114 819 5691     9  1402   0   2938.52 sec
320 : ... 28 22 21 24 4 4 7 7 8 8 9 10 16 24 24 22 22 49 299 620 6010    36  1402   0   2946.71 sec
321 : ... 36 29 28 22 21 24 4 4 6 4 6 4 4 4 6 4 5 4 4 4 5 4 97 6499       0  1402   0   2952.92 sec
322 : ... 29 28 22 21 24 4 4 6 4 6 4 4 4 6 4 5 4 4 4 5 4 97 361 6138      0  1402   0   2959.61 sec
323 : ... 67 60 59 53 54 36 32 25 18 18 11 13 11 7 101 365 899 5505     762  1402   1   2989.57 sec
324 : ... 28 22 21 25 4 4 6 4 5 4 4 4 5 6 5 4 4 5 5 4 5 4 4 111 6478      0  1402   0   2996.61 sec
325 : ... 21 25 4 4 6 4 5 4 4 4 5 6 5 4 4 5 6 6 8 10 10 122 653 5875     16  1402   0   3002.70 sec
326 : ... 22 21 25 4 4 6 4 5 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 6 34 6560      0  1402   0   3009.09 sec
327 : ... 21 25 4 4 6 4 5 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 6 34 366 6194     0  1402   0   3016.37 sec
328 : ... 4 4 6 4 5 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 7 35 369 665 5838       6  1402   0   3023.21 sec
329 : ... 4 4 6 4 5 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 7 6 60 251 548 5929    10  1402   0   3031.09 sec
330 : ... 4 4 6 4 5 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 6 5 4 6 5 111 6480      0  1402   0   3037.00 sec
331 : ... 6 4 5 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 6 5 4 7 7 115 652 5872      9  1402   0   3043.16 sec
332 : ... 4 6 4 5 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 6 5 4 6 5 4 4 33 6560     0  1402   0   3049.19 sec
333 : ... 4 5 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 6 5 4 6 5 4 4 33 367 6193     0  1402   0   3055.53 sec
334 : ... 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 6 5 4 6 5 4 5 34 372 692 5805     9  1402   0   3062.78 sec
335 : ... 4 4 5 6 5 4 4 4 5 4 5 4 4 4 6 5 4 6 5 5 6 8 62 281 823 5592    14  1402   0   3069.84 sec
336 : ... 4 4 4 5 6 5 4 4 4 5 4 5 4 4 4 6 5 4 6 5 4 4 4 5 4 5 82 6513     0  1402   0   3075.85 sec
337 : ... 4 5 6 5 4 4 4 5 4 5 5 5 4 6 5 5 6 5 4 4 4 6 5 6 85 542 6003    31  1402   0   3081.90 sec
338 : ... 4 5 6 5 4 4 4 5 4 5 4 4 4 6 5 4 6 5 4 4 4 5 4 5 4 4 33 6559     0  1402   0   3093.76 sec
339 : ... 6 5 4 4 4 5 4 5 4 4 4 6 5 4 6 5 4 4 4 5 4 5 4 4 33 314 6245     0  1402   0   3100.41 sec
340 : ... 19 25 30 34 48 43 41 59 58 44 46 48 38 28 57 330 990 5630     387  1402   0   3128.91 sec
341 : ... 15 9 4 5 4 4 4 5 4 5 4 5 4 4 4 5 4 6 4 4 4 5 4 97 331 6190      0  1402   0   3135.42 sec
342 : ... 4 5 4 4 4 5 4 5 4 5 4 4 4 5 4 6 4 4 4 6 5 100 335 649 5752     10  1402   0   3142.28 sec
343 : ... 9 4 5 4 4 4 5 4 5 4 5 4 4 4 5 4 6 4 4 4 5 4 6 5 85 544 6022     9  1402   0   3148.77 sec
344 : ... 9 4 5 4 4 4 5 4 5 4 5 4 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 6607      0  1402   0   3154.76 sec
345 : ... 4 5 4 4 4 5 4 5 4 5 4 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 4 6603      0  1402   0   3160.52 sec
346 : ... 5 4 4 4 5 4 5 4 5 4 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 4 33 6570     0  1402   0   3168.40 sec
347 : ... 4 4 5 4 5 4 5 4 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 4 33 367 6203     0  1402   0   3175.05 sec
348 : ... 5 4 5 4 5 4 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 5 34 370 767 5733     7  1402   0   3182.20 sec
349 : ... 5 4 5 5 6 9 9 6 10 7 8 5 5 4 5 4 4 4 5 6 6 62 360 1166 5234    40  1402   0   3190.94 sec
350 : ... 5 4 5 4 5 4 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 4 4 4 4 5 4 6617      0  1402   0   3197.51 sec
351 : ... 4 5 4 5 4 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 4 4 4 4 5 4 33 6584     0  1402   0   3208.83 sec
352 : ... 4 5 4 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 4 4 4 4 5 4 33 314 6270     0  1402   0   3215.22 sec
353 : ... 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 4 6 6 7 10 10 40 325 827 5687    18  1402   0   3222.65 sec
354 : ... 4 4 4 5 4 6 4 4 4 5 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 176 6441      0  1402   0   3228.68 sec
355 : ... 4 5 4 6 4 4 4 5 4 5 4 4 4 4 4 5 4 5 5 4 4 7 6 178 866 5606      9  1402   0   3234.68 sec
356 : ... 4 6 4 4 4 5 4 5 4 4 4 4 4 5 4 5 5 4 4 6 5 100 335 595 5812     10  1402   0   3241.38 sec
357 : ... 5 4 6 4 4 4 5 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 5 34 316 6299     4  1402   0   3247.96 sec
358 : ... 5 4 6 4 4 4 5 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 4 4 4 33 6584     0  1402   0   3254.10 sec
359 : ... 6 4 4 4 5 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 4 4 4 33 285 6299     0  1402   0   3260.21 sec
360 : ... 4 4 5 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 4 4 5 34 290 651 5915    10  1402   0   3267.20 sec
361 : ... 4 5 5 5 4 4 4 4 4 6 5 5 5 4 5 5 4 6 4 6 7 8 10 118 747 5808   695  1403   1   3294.61 sec
362 : ... 4 5 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 4 5 4 5 4 5 97 331 6203     0  1403   0   3301.07 sec
363 : ... 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 4 5 4 6 5 6 100 335 605 5884     19  1403   0   3308.87 sec
364 : ... 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 4 5 4 5 4 5 5 4 5 112 6512      0  1403   0   3314.79 sec
365 : ... 6 7 7 12 10 11 12 9 9 9 8 8 7 7 6 7 6 7 6 7 7 115 824 5720    714  1403   1   3340.89 sec
366 : ... 23 25 22 20 26 22 20 16 17 14 15 15 19 19 45 298 662 6168     994  1403   0   3456.58 sec
367 : ... 4 4 4 4 4 4 4 5 4 4 5 4 4 4 5 4 5 4 5 5 5 5 4 5 51 324 6917     7  1403   0   3471.41 sec
368 : ... 4 4 4 4 4 4 5 4 4 5 4 4 4 5 4 5 4 5 5 5 5 4 4 4 4 123 7133      0  1403   0   3478.03 sec
369 : ... 4 4 4 4 5 4 4 5 4 4 4 5 4 5 4 5 5 5 5 4 4 4 4 123 368 6765      0  1403   0   3484.18 sec
370 : ... 4 4 5 4 4 5 4 4 4 5 4 5 4 5 5 5 5 4 4 5 5 126 372 697 6287     10  1403   0   3492.07 sec
371 : ... 4 4 5 4 4 5 4 4 4 5 4 5 4 5 5 5 5 4 4 4 4 5 5 129 873 6284      9  1403   0   3498.82 sec
372 : ... 40 49 50 61 60 62 56 57 57 52 39 26 21 14 45 305 1005 6293    866  1403   1   3562.65 sec
373 : ... 4 4 4 4 4 5 4 4 6 4 4 4 5 4 4 5 4 4 4 5 4 4 4 4 4 4 4 7254      0  1403   0   3570.39 sec
374 : ... 4 4 4 4 5 4 4 6 4 4 4 5 4 4 5 4 4 4 5 4 4 4 4 4 4 4 4 7250      0  1403   0   3582.71 sec
375 : ... 4 4 5 4 4 6 4 4 4 5 4 4 5 4 4 4 5 4 4 4 4 4 4 4 4 200 7050      0  1403   0   3588.55 sec
376 : ... 5 4 4 6 4 4 4 5 4 4 5 4 4 4 5 4 4 4 4 4 4 6 7 202 847 6229      9  1403   0   3594.79 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Sat 14 Jun 2025 09:55:21 PM CST
========================================
