File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -i -n -c -t"
PDR Parameters: -y -i -n -c -t
Parameter Set: 26 of 32
Started at: Sat 14 Jun 2025 08:57:31 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -i -n -c -t".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 194                                                               2   194 110      0.16 sec
  2 : 0 212 403                                                           5   414 107      1.05 sec
219 : ... 110 49 37 45 91 62 49 33 16 15 6 4 5 5 4 4 5 4 5 4 92 5341      0  1399   0    920.18 sec
220 : ... 49 37 45 91 62 49 33 16 15 6 4 5 6 5 5 5 5 6 5 95 406 4964     14  1399   0    922.40 sec
221 : ... 49 37 45 91 62 49 33 16 15 6 4 5 6 4 4 4 4 5 4 4 4 171 5259     0  1399   0    923.64 sec
222 : ... 45 91 62 49 33 16 15 6 4 5 6 4 4 4 4 5 4 4 5 173 573 4714       7  1399   0    924.74 sec
223 : ... 91 62 49 33 16 15 6 4 5 6 4 4 4 4 5 5 7 6 135 288 431 4877     19  1399   0    927.27 sec
224 : ... 45 91 62 49 33 16 15 6 4 5 6 4 4 4 4 5 4 4 4 4 5 4 92 5346      0  1399   0    928.50 sec
225 : ... 91 62 49 33 16 15 6 4 5 6 4 4 4 4 5 4 4 4 5 6 5 94 406 4968     6  1399   0    929.58 sec
226 : ... 91 62 49 33 16 15 6 4 5 6 4 4 4 4 5 4 4 4 5 5 4 4 4 44 5394     0  1399   0    931.16 sec
227 : ... 49 33 16 15 6 4 5 6 4 4 4 4 5 4 4 4 5 5 4 4 4 44 203 5191       0  1399   0    932.53 sec
228 : ... 27 27 20 28 32 24 22 24 23 24 18 18 12 14 52 212 489 5015     373  1399   0    976.94 sec
229 : ... 33 16 15 6 4 4 4 4 4 4 5 4 4 4 4 4 5 4 4 4 5 7 125 552 4820     4  1399   0    980.44 sec
230 : ... 7 10 11 10 12 16 16 12 11 9 6 6 4 4 5 6 7 98 250 457 4893     429  1399   1    996.60 sec
231 : ... 11 10 12 16 16 12 11 9 6 6 4 4 5 6 8 100 251 175 547 4610      12  1399   0    998.54 sec
232 : ... 7 10 11 10 12 16 16 12 11 9 6 6 4 4 4 4 5 4 4 5 4 49 5421       0  1399   0   1000.17 sec
233 : ... 10 11 10 12 16 16 12 11 9 6 6 4 4 4 4 5 4 4 5 5 51 309 5142     8  1399   0   1003.07 sec
234 : ... 11 10 12 16 16 12 11 9 6 6 4 4 4 4 5 4 4 5 4 4 5 133 5334       0  1399   0   1004.72 sec
235 : ... 10 12 16 16 12 11 9 6 6 4 4 4 4 5 4 4 5 4 4 5 133 272 5062      0  1399   0   1006.72 sec
236 : ... 20 14 18 14 15 15 16 18 16 17 15 12 13 10 143 287 626 4917    391  1399   0   1057.68 sec
237 : ... 4 4 4 4 5 4 4 4 4 4 5 4 4 4 4 5 5 4 5 4 4 6 5 5 98 459 5031     7  1399   0   1060.40 sec
238 : ... 4 4 4 5 4 4 4 4 4 5 4 4 4 4 5 5 4 5 4 4 6 4 4 5 51 308 5227     3  1399   0   1062.02 sec
239 : ... 4 4 4 5 4 4 4 4 4 5 4 4 4 4 5 5 4 5 4 4 6 4 4 5 4 4 44 5512     0  1399   0   1064.48 sec
240 : ... 4 5 4 4 4 4 4 5 4 4 4 4 5 5 4 5 4 4 6 4 4 5 4 4 44 246 5266     0  1399   0   1067.20 sec
241 : ... 4 4 4 4 4 5 4 4 4 4 5 5 4 5 4 4 6 4 4 5 6 9 48 251 672 4895     9  1399   0   1069.37 sec
242 : ... 4 4 4 4 4 5 4 4 4 4 5 5 4 5 4 4 6 4 4 5 6 4 4 4 4 185 5370      0  1399   0   1070.60 sec
243 : ... 7 7 7 8 10 9 13 14 14 10 9 10 7 4 5 6 4 5 6 5 187 657 4744    394  1399   0   1086.04 sec
244 : ... 4 4 5 4 4 4 4 5 5 4 5 4 4 5 4 4 4 4 4 5 5 5 95 247 366 5072     7  1399   0   1089.10 sec
245 : ... 4 4 4 5 4 4 4 4 5 5 4 5 4 4 5 4 4 4 4 4 5 4 4 4 4 4 90 5468     0  1399   0   1091.18 sec
246 : ... 97 84 105 83 83 57 64 46 45 33 25 22 17 13 10 97 506 4987     455  1399   0   1172.93 sec
247 : ... 19 18 17 17 18 15 14 13 14 11 13 8 11 8 9 48 207 412 5121     401  1399   0   1194.61 sec
248 : ... 16 18 18 16 16 14 11 13 12 15 10 11 11 9 10 10 100 427 5071   476  1399   1   1212.63 sec
249 : ... 16 18 18 16 16 14 11 13 12 15 10 11 11 9 10 5 5 4 93 5469       0  1399   0   1213.74 sec
250 : ... 18 18 16 16 14 11 13 12 15 10 11 11 9 10 5 5 4 93 322 5147      0  1399   0   1217.79 sec
251 : ... 18 16 16 14 11 13 12 15 10 11 11 9 10 6 6 6 98 330 710 4695     8  1399   0   1221.48 sec
252 : ... 18 16 16 14 11 13 12 15 10 11 11 9 10 6 5 4 4 4 45 224 5304     0  1399   0   1225.82 sec
253 : ... 16 14 11 13 12 15 10 11 11 9 10 6 5 6 5 8 48 229 795 4750      11  1399   0   1227.76 sec
254 : ... 16 16 14 11 13 12 15 10 11 11 9 10 6 5 4 4 4 5 4 5 4 5568       0  1399   0   1229.40 sec
255 : ... 16 14 11 13 12 15 10 11 11 9 10 6 5 4 4 4 5 4 5 4 93 5475       0  1399   0   1231.03 sec
256 : ... 14 11 13 12 15 10 11 11 9 10 6 5 4 4 4 5 4 5 4 93 290 5185      0  1399   0   1234.18 sec
257 : ... 11 13 12 15 10 11 11 9 10 6 5 4 4 4 5 5 7 6 96 296 749 4674    13  1399   0   1236.31 sec
258 : ... 11 13 12 15 10 11 11 9 10 6 5 4 4 4 5 4 5 5 5 5 98 468 5035     6  1399   0   1237.84 sec
259 : ... 13 12 15 10 11 11 9 10 6 5 4 4 4 5 4 5 5 4 4 4 44 201 5329      0  1399   0   1240.39 sec
260 : ... 12 15 10 11 11 9 10 6 5 4 4 4 6 5 7 9 6 6 8 48 207 416 5198    19  1399   0   1242.94 sec
261 : ... 12 15 10 11 11 9 10 6 5 4 4 4 6 4 4 4 5 4 4 4 6 53 310 5243     4  1399   0   1244.54 sec
262 : ... 12 15 10 11 11 9 10 6 5 4 4 4 6 4 4 4 5 4 4 4 4 4 4 93 5486     0  1399   0   1245.47 sec
263 : ... 10 11 11 9 10 6 5 4 4 4 6 4 4 4 5 4 4 4 4 4 4 93 336 5150       0  1399   0   1246.43 sec
264 : ... 18 15 12 12 15 20 21 13 14 18 13 12 9 9 9 8 98 343 809 4583   446  1399   0   1262.12 sec
265 : ... 5 4 4 4 4 4 5 5 4 4 4 6 4 4 4 5 4 4 4 4 4 4 5 6 52 350 5209     4  1399   0   1264.69 sec
266 : ... 4 4 4 4 4 5 5 4 4 4 6 4 4 4 5 4 4 4 4 4 4 5 4 4 44 201 5340     0  1399   0   1271.99 sec
267 : ... 4 4 4 5 5 4 4 4 6 4 4 4 5 4 4 4 4 4 4 5 4 5 46 203 375 5243     6  1399   0   1274.17 sec
268 : ... 4 4 4 5 5 4 4 4 6 4 4 4 5 4 4 4 4 4 4 5 4 5 4 4 44 272 5269     0  1399   0   1275.88 sec
269 : ... 15 13 12 14 12 10 12 13 14 9 11 13 15 17 11 53 282 955 4529   433  1399   0   1301.04 sec
270 : ... 4 4 4 4 4 4 5 5 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 95 241 5262     0  1399   0   1310.48 sec
271 : ... 17 19 22 19 21 15 13 7 6 8 6 7 7 6 5 6 7 6 209 302 395 5214   728  1400   1   1352.42 sec
272 : ... 12 17 19 22 19 21 15 13 7 6 8 6 7 7 6 4 4 4 4 6 4 4 4 5884      0  1400   0   1353.76 sec
273 : ... 17 19 22 19 21 15 13 7 6 8 6 7 7 6 4 4 4 4 6 4 4 4 51 5833      0  1400   0   1355.21 sec
274 : ... 19 22 19 21 15 13 7 6 8 6 7 7 6 4 4 4 4 6 4 5 5 52 441 5415     5  1400   0   1356.42 sec
275 : ... 19 21 15 13 7 6 9 7 10 10 10 6 7 5 6 8 7 8 8 6 152 652 5123    25  1400   0   1358.19 sec
276 : ... 19 21 15 13 7 6 9 4 4 4 4 4 4 4 4 6 4 4 4 6 48 211 596 5316     6  1400   0   1361.59 sec
277 : ... 21 15 13 7 6 9 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 203 342 5350       0  1400   0   1363.15 sec
278 : ... 15 13 7 6 9 4 4 4 4 4 4 4 4 6 4 4 4 4 6 8 209 351 752 4898     10  1400   0   1365.96 sec
279 : ... 21 15 13 7 6 9 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 46 5849      0  1400   0   1367.50 sec
280 : ... 15 13 7 6 9 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 46 207 5642     0  1400   0   1369.91 sec
281 : ... 7 6 9 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 5 6 47 210 527 5324       7  1400   0   1371.99 sec
282 : ... 7 6 9 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 5 5 6 6 157 562 5223     14  1400   0   1374.38 sec
283 : ... 7 6 9 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 203 5689      0  1400   0   1375.67 sec
284 : ... 9 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 203 381 5308      0  1400   0   1377.01 sec
285 : ... 28 26 24 29 22 25 24 16 18 13 11 15 13 12 210 390 746 4836    450  1400   0   1403.06 sec
286 : ... 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 46 138 5733     0  1400   0   1406.05 sec
287 : ... 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 6 4 5 49 140 549 5390     8  1400   0   1408.66 sec
288 : ... 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 6 5 108 485 5349      7  1400   0   1410.22 sec
289 : ... 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 6 53 319 5565     4  1400   0   1413.04 sec
290 : ... 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 4 4 4 203 5706      0  1400   0   1414.04 sec
291 : ... 4 4 6 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 4 4 4 203 335 5371      0  1400   0   1415.47 sec
292 : ... 6 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 5 5 6 206 339 475 5128     10  1400   0   1417.54 sec
293 : ... 4 6 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 5 5 4 4 4 5 95 542 5300     6  1400   0   1420.03 sec
294 : ... 11 11 13 13 9 10 11 8 8 10 8 10 8 9 10 13 55 250 835 5003     516  1400   0   1447.80 sec
295 : ... 6 4 4 4 4 4 4 4 4 4 4 4 4 6 4 4 4 6 4 4 4 5 4 5 4 5 4 5980      0  1400   0   1457.75 sec
296 : ... 4 4 4 4 4 4 4 4 4 4 4 6 4 4 4 6 4 4 4 5 4 5 4 5 4 253 5727      0  1400   0   1459.02 sec
297 : ... 4 4 4 4 4 4 4 4 4 6 4 4 4 6 4 4 4 5 4 5 4 6 6 256 626 5127      6  1400   0   1460.45 sec
298 : ... 4 4 4 4 4 4 4 6 4 4 4 6 4 4 4 5 4 5 5 8 6 208 300 531 5160     16  1400   0   1463.22 sec
299 : ... 4 4 4 6 5 5 6 10 7 7 9 13 11 15 11 14 12 10 10 151 668 5193    28  1400   0   1465.84 sec
300 : ... 4 4 4 4 4 4 6 5 4 4 6 4 4 4 5 4 5 4 5 4 5 5 47 210 466 5526     8  1400   0   1468.04 sec
301 : ... 4 4 4 4 4 4 6 5 4 4 6 4 4 4 5 4 5 4 5 4 5 4 5 5 52 332 5626     5  1400   0   1471.14 sec
302 : ... 4 4 4 4 4 6 5 4 4 6 4 4 4 5 4 5 4 5 4 5 4 5 4 4 4 206 5776      0  1400   0   1472.73 sec
303 : ... 4 4 4 6 5 4 4 6 4 4 4 5 4 5 4 5 4 5 4 5 4 4 4 206 336 5440      0  1400   0   1474.31 sec
304 : ... 4 6 5 4 4 6 4 4 4 5 4 5 4 5 4 5 4 5 5 7 7 209 341 516 5208     12  1400   0   1476.87 sec
305 : ... 4 4 6 5 4 4 6 4 4 4 5 4 5 4 5 4 5 4 5 5 4 4 5 5 91 558 5365     4  1400   0   1478.92 sec
306 : ... 9 6 4 6 4 5 6 6 4 5 4 6 4 6 5 7 7 6 5 10 9 48 251 840 5020    481  1400   0   1490.52 sec
307 : ... 4 5 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 5 4 4 4 4 5989      0  1400   0   1494.85 sec
308 : ... 5 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 5 4 4 4 4 52 5937     0  1400   0   1496.08 sec
309 : ... 15 16 12 13 17 17 18 20 17 14 13 12 9 5 7 5 5 53 576 5385     633  1400   1   1576.90 sec
310 : ... 16 12 13 17 17 18 20 17 14 13 12 9 4 5 4 4 4 248 329 5413       0  1400   0   1578.25 sec
311 : ... 12 13 18 18 19 21 18 14 13 12 9 4 5 5 6 8 252 341 574 5126     32  1400   0   1580.84 sec
312 : ... 26 4 4 4 4 4 4 7 4 5 4 4 5 4 4 5 4 5 4 4 5 6 5 108 502 5417    12  1400   0   1582.90 sec
313 : ... 4 4 4 4 4 4 7 4 5 4 4 5 4 4 5 4 5 4 4 4 4 4 5 54 332 5636       3  1400   0   1584.56 sec
314 : ... 4 4 4 4 4 4 7 4 5 4 4 5 4 4 5 4 5 4 4 4 4 4 5 4 4 95 5898       0  1400   0   1585.82 sec
315 : ... 4 4 4 4 4 7 4 5 4 4 5 4 4 5 4 5 4 4 4 4 4 6 6 5 97 720 5204     6  1400   0   1588.23 sec
316 : ... 10 12 8 5 5 5 7 4 6 8 6 8 8 7 9 8 7 7 6 6 49 392 537 5343     577  1401   1   1605.46 sec
317 : ... 12 8 5 5 5 7 4 6 8 6 8 8 7 9 8 4 4 6 7 6 154 223 530 5289       7  1401   0   1607.55 sec
318 : ... 12 8 5 5 5 7 4 6 8 6 8 8 7 9 8 4 4 6 5 5 5 6 108 503 5435       7  1401   0   1609.57 sec
319 : ... 12 8 5 5 5 7 4 6 8 6 8 8 7 9 8 4 4 6 5 5 4 5 5 54 332 5658      3  1401   0   1611.75 sec
320 : ... 12 8 5 5 5 7 4 6 8 6 8 8 7 9 8 4 4 6 5 5 4 5 5 4 4 52 5963      0  1401   0   1613.77 sec
321 : ... 20 22 17 21 20 20 15 17 16 22 19 23 22 27 26 21 64 545 5456    61  1401   0   1617.86 sec
322 : ... 4 4 5 4 5 4 5 4 5 4 4 4 5 4 5 5 4 4 5 4 4 4 4 206 337 5473      0  1401   0   1619.34 sec
323 : ... 5 4 5 4 5 4 5 4 4 4 5 4 5 5 4 4 5 4 5 5 5 210 342 538 5167      8  1401   0   1621.94 sec
324 : ... 9 10 13 13 14 12 9 13 9 7 8 6 7 7 5 8 6 7 8 6 151 604 5362    612  1401   1   1651.21 sec
325 : ... 24 21 17 20 18 17 16 12 9 12 8 10 6 9 10 9 154 338 922 5123   709  1401   1   1700.10 sec
326 : ... 17 20 18 17 16 12 9 12 8 10 6 9 10 9 155 220 351 587 4952       7  1401   0   1702.19 sec
327 : ... 20 18 17 16 12 9 12 8 10 6 9 10 9 155 185 213 132 75 5388       0  1401   0   1703.60 sec
328 : ... 18 17 16 12 9 12 8 10 6 9 10 9 155 185 213 132 75 226 5162      0  1401   0   1705.46 sec
329 : ... 16 12 9 12 8 10 6 9 10 10 157 186 214 136 78 230 601 4592      12  1401   0   1706.85 sec
330 : ... 21 20 28 24 28 24 25 25 29 20 16 16 17 16 263 386 811 5000    504  1401   0   1744.26 sec
331 : ... 4 5 4 4 4 4 4 4 4 4 5 4 4 5 4 4 4 4 4 5 4 4 5 4 5 4 4 6164      0  1401   0   1750.53 sec
332 : ... 5 4 4 4 4 4 4 4 4 5 4 4 5 4 4 4 4 4 5 4 4 5 4 5 4 4 4 6160      0  1401   0   1752.12 sec
333 : ... 4 4 4 4 4 4 4 4 5 4 4 5 4 4 4 4 4 5 4 4 5 4 5 4 4 4 52 6108     0  1401   0   1754.91 sec
334 : ... 4 4 4 4 4 4 5 4 4 5 4 4 4 4 4 5 4 4 5 4 5 4 6 6 54 671 5460     9  1401   0   1756.83 sec
335 : ... 4 4 4 4 5 4 4 5 4 4 4 4 4 5 4 4 5 4 5 4 6 5 5 355 796 5037      7  1401   0   1758.34 sec
336 : ... 4 5 5 5 5 6 4 6 10 7 8 8 6 7 6 4 5 4 6 7 6 254 340 491 5370    36  1401   0   1761.33 sec
337 : ... 4 4 4 4 5 4 4 5 4 4 4 4 4 5 4 4 5 4 5 4 5 4 4 4 4 4 52 6115     0  1401   0   1762.65 sec
338 : ... 4 4 5 4 4 5 4 4 4 4 4 5 4 4 5 4 5 4 5 4 4 4 5 5 54 335 5801     4  1401   0   1765.09 sec
339 : ... 4 4 5 4 4 5 4 4 4 4 4 5 4 4 5 4 5 4 5 4 4 4 5 4 4 4 4 6158      0  1401   0   1766.38 sec
340 : ... 5 4 4 5 4 4 4 4 4 5 4 4 5 4 5 4 5 4 4 4 5 4 4 4 4 353 5805      0  1401   0   1767.48 sec
341 : ... 7 8 8 7 5 5 5 7 6 6 6 4 5 5 5 5 6 5 5 4 5 6 5 355 830 5001    596  1401   1   1786.42 sec
342 : ... 8 7 5 5 5 7 6 6 6 4 5 5 5 5 6 5 6 5 8 8 8 360 555 1044 4532    19  1401   0   1790.99 sec
343 : ... 7 8 8 7 5 5 5 7 6 6 6 4 5 5 5 4 4 4 5 4 4 4 4 4 4 4 4 6163      0  1401   0   1793.38 sec
344 : ... 8 8 7 5 5 5 7 6 6 6 4 5 5 5 4 4 4 5 4 4 4 4 4 4 4 4 4 6159      0  1401   0   1795.08 sec
345 : ... 7 5 5 5 7 6 6 6 4 5 5 5 4 4 4 5 4 4 4 4 4 4 4 4 4 198 5961      0  1401   0   1796.10 sec
346 : ... 21 19 15 13 10 10 6 5 6 8 7 9 9 9 10 8 9 9 8 203 983 5062     718  1402   1   1825.28 sec
347 : ... 21 19 15 13 10 10 6 4 4 5 4 4 5 5 6 4 4 4 5 49 395 570 5526    21  1402   0   1828.75 sec
348 : ... 19 15 13 10 10 6 4 4 5 4 4 5 4 4 4 4 5 6 5 153 223 409 5546     8  1402   0   1830.71 sec
349 : ... 21 19 15 13 10 10 6 4 4 5 4 4 5 4 4 4 4 5 4 4 4 5 5 4 6187      0  1402   0   1833.22 sec
350 : ... 19 15 13 10 10 6 4 4 5 4 4 5 4 4 4 4 5 4 4 4 5 5 4 52 6135      0  1402   0   1834.94 sec
351 : ... 15 13 10 10 6 4 4 5 4 4 5 4 4 4 4 5 4 4 4 5 6 5 53 424 5734     5  1402   0   1836.33 sec
352 : ... 13 10 10 6 4 4 5 4 4 5 4 4 4 4 5 4 4 4 5 7 5 5 109 526 5585     7  1402   0   1838.27 sec
353 : ... 10 10 6 4 4 5 4 4 5 4 4 4 4 5 4 4 4 5 7 4 4 4 47 392 5750       0  1402   0   1839.65 sec
354 : ... 10 6 4 4 5 4 4 5 4 4 4 4 5 4 4 4 5 7 4 4 6 49 395 600 5454      6  1402   0   1842.54 sec
355 : ... 6 4 4 5 4 4 5 4 4 4 4 5 4 4 4 5 7 4 5 6 6 155 273 754 5187      7  1402   0   1844.66 sec
356 : ... 10 6 4 4 5 4 4 5 4 4 4 4 5 4 4 4 5 7 4 5 4 4 4 4 4 4 6184       0  1402   0   1846.33 sec
357 : ... 6 4 4 5 4 4 5 4 4 4 4 5 4 4 4 5 7 4 5 4 4 4 4 4 4 150 6034      0  1402   0   1847.57 sec
358 : ... 4 5 4 4 5 4 4 4 4 5 4 4 4 5 7 4 5 4 4 4 5 6 5 152 720 5341     14  1402   0   1848.88 sec
359 : ... 17 15 12 12 11 11 12 11 14 15 14 15 12 13 55 267 908 5374     694  1403   1   1916.45 sec
360 : ... 20 20 17 21 17 6 4 5 4 4 4 6 4 5 4 4 4 4 5 5 208 298 5843       0  1403   0   1918.12 sec
361 : ... 13 15 11 13 13 13 19 15 15 12 14 14 16 15 215 307 416 5705     89  1403   0   1927.38 sec
362 : ... 4 4 4 4 4 4 4 4 6 4 5 4 4 4 6 4 5 4 4 4 4 5 5 4 4 4 47 6356     0  1403   0   1929.89 sec
363 : ... 4 4 4 4 4 4 6 4 5 4 4 4 6 4 5 4 4 4 4 5 5 4 4 4 47 314 6041     0  1403   0   1932.25 sec
364 : ... 4 4 6 4 5 4 5 6 7 7 8 8 7 11 8 10 11 9 8 11 52 320 918 5409    30  1403   0   1935.84 sec
365 : ... 4 4 4 4 4 6 4 5 4 5 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 4 5 6401      0  1403   0   1938.01 sec
366 : ... 4 4 4 4 6 4 5 4 5 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 4 5 54 6347     0  1403   0   1940.05 sec
367 : ... 4 4 6 4 5 4 5 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 5 6 55 345 6027     5  1403   0   1941.80 sec
368 : ... 4 6 4 5 4 5 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 5 5 4 4 252 6145      0  1403   0   1944.00 sec
369 : ... 4 5 4 5 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 5 5 4 4 252 435 5710      0  1403   0   1945.37 sec
370 : ... 4 5 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 5 6 8 8 256 447 1006 5038    10  1403   0   1948.22 sec
371 : ... 5 4 5 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 5 6 4 4 5 8 57 347 6041     5  1403   0   1949.89 sec
372 : ... 5 4 5 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 5 6 4 4 5 6 5 5 4 6405      0  1403   0   1951.53 sec
373 : ... 4 5 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 5 6 4 4 5 6 5 5 4 48 6357     0  1403   0   1952.71 sec
374 : ... 4 5 5 4 5 4 4 5 4 5 5 4 5 4 5 5 6 4 4 5 6 5 5 4 48 366 5991     0  1403   0   1955.29 sec
375 : ... 15 18 11 10 9 6 7 6 5 5 7 4 6 9 10 9 9 10 54 372 1183 5069    600  1403   0   1985.05 sec
376 : ... 4 5 4 4 5 4 5 5 4 5 4 5 4 4 5 4 4 4 5 5 4 4 4 215 319 6420      0  1403   0   1993.38 sec
377 : ... 4 4 5 4 5 5 4 5 4 5 4 4 5 4 4 4 5 5 5 5 6 217 322 547 6075     13  1403   0   1995.88 sec
378 : ... 5 4 4 5 4 5 5 4 5 4 5 4 4 5 4 4 4 5 5 4 4 4 5 4 4 163 6776      0  1403   0   1997.56 sec
379 : ... 4 5 4 5 5 4 5 4 5 4 4 5 4 4 4 5 5 4 4 4 5 6 6 168 680 6146      9  1403   0   1999.24 sec
380 : ... 4 5 4 5 5 4 5 4 5 4 4 5 4 4 4 5 5 4 4 4 5 4 4 4 51 212 6683     0  1403   0   2001.03 sec
381 : ... 4 5 5 4 5 4 5 4 4 5 4 4 4 5 5 4 4 4 5 4 5 5 52 215 669 6221     6  1403   0   2003.78 sec
382 : ... 5 5 4 5 4 5 4 4 5 4 4 4 5 5 4 4 4 5 4 5 4 4 4 214 368 6361      0  1403   0   2005.68 sec
383 : ... 4 5 4 5 4 4 5 4 4 4 5 5 4 4 4 5 4 5 5 6 8 218 375 904 5711     17  1403   0   2008.71 sec
384 : ... 5 4 5 4 5 4 4 5 4 4 4 5 5 4 4 4 5 4 5 4 4 4 4 4 4 160 6782      0  1403   0   2010.92 sec
385 : ... 5 4 5 4 4 5 4 4 4 5 5 4 4 4 5 4 5 4 4 4 5 5 5 163 712 6100     16  1403   0   2012.55 sec
386 : ... 4 5 4 4 5 4 4 4 5 5 4 4 4 5 4 4 4 4 4 4 5 5 53 216 545 6355     5  1403   0   2015.13 sec
387 : ... 7 7 6 9 9 9 8 11 10 6 8 8 9 7 5 6 6 5 6 7 5 6 6 55 347 6654   875  1403   1   2304.98 sec
388 : ... 6 9 9 9 8 11 10 6 8 8 9 7 5 6 6 5 6 7 5 6 6 55 81 472 6407      0  1403   0   2306.19 sec
389 : ... 28 30 28 20 23 17 20 15 20 24 22 24 17 64 90 482 1042 5505     75  1403   0   2317.72 sec
390 : ... 4 4 4 4 4 5 4 5 4 5 4 4 4 4 4 4 4 4 4 6 5 216 364 789 5975     12  1403   0   2321.43 sec
391 : ... 6 10 8 9 8 10 9 6 7 5 5 6 7 7 5 6 7 9 7 8 7 54 258 979 6144   835  1403   1   2409.06 sec
392 : ... 8 9 8 10 9 6 7 5 5 6 7 7 5 6 7 9 7 8 7 54 258 579 958 5848     67  1403   0   2411.93 sec
393 : ... 8 10 9 6 7 5 5 6 7 7 5 6 7 9 7 8 7 54 258 270 583 1145 5617     8  1403   0   2415.47 sec
394 : ... 9 8 10 9 6 7 5 5 6 7 7 5 6 7 9 7 8 7 54 21 10 8 9 176 7045      0  1403   0   2418.13 sec
395 : ... 9 6 7 5 5 6 7 7 5 6 7 9 7 8 7 54 21 11 10 12 180 1094 6189      5  1403   0   2420.98 sec
396 : ... 9 6 7 5 5 6 7 7 5 6 7 9 7 8 7 54 21 11 8 7 4 205 433 6585       0  1403   0   2423.18 sec
397 : ... 27 24 26 26 26 20 27 15 62 33 20 23 25 29 231 459 1077 5797   639  1403   0   2505.96 sec
398 : ... 4 5 4 5 4 4 4 4 4 4 4 4 5 4 4 4 5 5 4 4 4 4 4 4 4 110 7240      0  1403   0   2513.18 sec
399 : ... 4 5 4 4 4 4 4 4 4 4 5 4 4 4 5 5 4 4 4 4 5 7 7 113 558 6707      7  1403   0   2514.79 sec
400 : ... 26 30 25 25 29 26 24 17 20 15 11 10 9 9 10 57 216 504 6800    689  1403   0   2576.61 sec
401 : ... 5 4 4 4 4 4 6 4 4 4 4 4 5 4 5 4 4 4 4 4 5 4 5 4 5 125 7227      0  1403   0   2580.86 sec
402 : ... 4 4 4 4 6 4 4 4 4 4 5 4 5 4 4 4 4 4 5 4 6 5 6 128 806 6449      6  1403   0   2582.97 sec
403 : ... 4 4 4 6 4 4 4 4 4 5 4 5 4 4 4 4 4 5 4 6 4 7 7 274 668 6438      9  1403   0   2585.20 sec
404 : ... 4 6 4 4 4 4 4 5 4 5 4 4 4 4 4 5 4 6 5 6 6 216 325 579 6453      9  1403   0   2588.67 sec
405 : ... 4 4 6 4 4 4 4 4 5 4 5 4 4 4 4 4 5 4 6 5 5 4 4 4 52 212 7092     0  1403   0   2592.58 sec
406 : ... 6 4 4 4 4 4 5 4 5 4 4 4 4 4 5 4 6 5 5 4 5 6 53 216 633 6677     6  1403   0   2595.70 sec
407 : ... 4 4 4 4 4 5 4 5 4 4 4 4 4 5 4 6 5 5 5 5 5 5 6 129 603 6657     15  1403   0   2599.31 sec
408 : ... 4 4 4 4 4 5 4 5 4 4 4 4 4 5 4 6 5 5 4 4 4 4 6 6 64 561 6757     4  1403   0   2601.08 sec
409 : ... 4 4 4 5 4 5 4 4 4 4 4 5 4 6 5 5 4 4 4 4 6 5 4 214 322 6820      0  1403   0   2603.07 sec
410 : ... 4 5 4 5 4 4 4 4 4 5 4 6 5 5 4 4 4 5 7 7 5 216 326 587 6452     17  1403   0   2606.56 sec
