File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -f -i -n -t"
PDR Parameters: -r -y -f -i -n -t
Parameter Set: 13 of 32
Started at: Sat 14 Jun 2025 08:33:21 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -f -i -n -t".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 195                                                               2   195 110      0.16 sec
  2 : 0 191 400                                                           4   400 105      0.99 sec
242 : ... 7 8 7 6 8 5 6 8 7 8 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 5 7566       0  1391   0   2898.81 sec
243 : ... 8 7 6 8 5 6 8 7 8 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 5 459 7107     0  1391   0   2900.33 sec
244 : ... 8 5 6 8 7 8 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 6 460 1215 5919      5  1391   0   2902.22 sec
245 : ... 6 8 7 8 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 7 309 664 1194 5762      9  1391   0   2905.42 sec
246 : ... 5 6 8 7 8 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 5 5 5 188 454 6931     0  1391   0   2907.49 sec
247 : ... 8 7 8 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 5 7 7 191 458 814 6337    11  1391   0   2910.64 sec
248 : ... 8 7 8 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 7 7 8 7 6 159 606 6840    14  1391   0   2912.90 sec
249 : ... 8 7 8 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 6 6 7 4 4 4 4 306 7265     0  1391   0   2914.83 sec
250 : ... 8 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 6 6 7 4 4 4 4 306 655 6610     0  1391   0   2916.45 sec
251 : ... 8 7 5 4 8 7 6 5 4 4 4 19 7 7 7 9 6 6 5 7 310 662 1082 5806     20  1391   0   2918.94 sec
252 : ... 5 6 8 7 5 4 8 7 6 5 4 4 4 19 7 7 6 8 4 4 4 4 5 4 4 188 7382     0  1391   0   2922.26 sec
253 : ... 8 7 5 4 8 7 6 5 4 4 4 19 7 7 6 8 4 4 4 4 5 4 4 188 601 6781     0  1391   0   2923.82 sec
254 : ... 4 8 7 6 5 4 4 4 19 7 7 7 9 4 4 4 4 6 5 5 192 606 1229 5800     20  1391   0   2926.22 sec
255 : ... 7 5 4 8 7 6 5 4 4 4 19 7 7 7 9 4 4 4 4 4 5 4 4 5 4 123 7447     0  1391   0   2929.02 sec
256 : ... 4 8 7 6 5 4 4 4 19 7 7 7 9 4 4 5 5 4 5 5 6 8 8 126 801 6681    28  1391   0   2931.02 sec
257 : ... 8 7 6 5 4 4 4 19 7 7 7 9 4 4 4 4 5 5 4 4 5 4 5 306 693 6572     0  1391   0   2936.07 sec
258 : ... 5 4 4 4 19 7 7 7 9 4 5 4 5 6 7 6 7 6 5 9 309 700 1231 5699     28  1391   0   2938.95 sec
259 : ... 7 6 5 4 4 4 19 7 7 7 9 4 4 4 4 5 5 4 4 5 4 5 5 5 4 188 7383     0  1391   0   2941.38 sec
260 : ... 5 4 4 4 19 7 7 7 9 4 4 4 4 5 5 4 4 5 4 5 5 5 4 188 454 6929     0  1391   0   2943.01 sec
261 : ... 4 4 19 7 7 7 9 4 4 4 4 5 5 4 4 5 4 5 5 7 6 191 459 786 6364    12  1391   0   2945.57 sec
262 : ... 4 4 19 7 7 7 9 4 4 4 4 5 5 4 4 5 4 5 5 6 5 6 5 125 800 6682     9  1391   0   2948.11 sec
263 : ... 4 19 7 7 7 9 4 4 4 4 5 5 4 4 5 4 5 5 6 5 5 4 4 305 695 6573     0  1391   0   2949.90 sec
264 : ... 10 4 4 5 4 6 5 6 4 5 6 7 9 12 13 11 10 8 309 701 1236 5699    101  1391   0   2956.60 sec
265 : ... 4 19 8 6 7 8 4 4 4 4 5 5 4 4 5 4 5 6 6 5 5 4 5 4 5 5 4 7571     0  1391   0   2958.99 sec
266 : ... 8 6 7 8 4 4 4 4 5 5 4 4 5 4 5 6 6 5 5 4 5 4 5 5 4 189 7382      0  1391   0   2960.73 sec
267 : ... 7 8 4 4 4 4 5 5 4 4 5 4 5 6 6 5 5 4 5 4 5 5 4 189 570 6812      0  1391   0   2962.92 sec
268 : ... 32 32 28 26 25 24 24 27 20 14 9 9 5 6 8 6 192 576 1439 5665   487  1391   1   2984.20 sec
269 : ... 32 32 28 26 25 24 24 27 20 7 7 6 6 5 6 5 5 5 464 1124 6064     14  1391   0   2986.44 sec
270 : ... 32 28 26 25 24 24 27 20 7 7 6 6 4 5 5 4 5 307 549 651 6372      9  1391   0   2989.13 sec
271 : ... 32 28 26 25 24 24 27 20 7 7 6 6 4 5 5 4 4 5 4 189 452 6979      0  1391   0   2990.88 sec
272 : ... 26 25 24 24 27 20 7 7 6 9 8 8 11 9 8 8 6 192 459 820 6381      21  1391   0   2993.53 sec
273 : ... 28 26 25 24 24 27 20 7 7 6 7 6 4 6 4 4 5 5 4 5 162 712 6776     6  1391   0   2995.99 sec
274 : ... 26 25 24 24 27 20 7 7 6 7 6 4 6 4 4 5 5 4 6 5 125 803 6731      9  1391   0   2998.18 sec
275 : ... 25 24 24 27 20 7 7 6 7 6 4 6 4 4 5 5 4 5 4 4 305 544 6774       0  1391   0   3000.33 sec
276 : ... 24 24 27 20 7 7 6 7 6 4 6 4 5 6 7 6 7 5 6 308 549 613 6419     20  1391   0   3003.06 sec
277 : ... 25 24 24 27 20 7 7 6 7 6 4 6 4 5 5 6 4 5 4 4 4 4 4 161 7457     0  1391   0   3007.81 sec
278 : ... 26 29 21 8 8 7 8 6 4 7 5 6 7 7 6 7 6 6 4 5 5 162 788 6691     490  1391   1   3027.79 sec
279 : ... 29 21 8 8 7 8 6 4 7 5 6 7 7 6 7 6 6 4 5 5 162 428 1001 6031     0  1391   0   3029.83 sec
280 : ... 38 39 36 34 31 29 33 31 27 26 18 18 171 444 1018 1926 4934    491  1391   1   3050.46 sec
281 : ... 38 37 38 39 36 34 31 29 33 31 27 26 18 10 9 7 7 4 305 7326      0  1391   0   3053.02 sec
282 : ... 37 38 39 36 34 31 29 33 31 27 26 18 10 9 7 7 4 305 545 6781     0  1391   0   3054.98 sec
283 : ... 39 36 34 31 29 33 31 27 26 18 10 9 7 7 5 306 550 796 6315       9  1391   0   3057.88 sec
284 : ... 40 36 34 31 30 33 31 27 26 18 11 9 7 7 4 5 6 123 509 7034      35  1391   0   3061.09 sec
285 : ... 10 11 9 8 9 9 8 8 7 7 7 9 6 6 12 10 7 7 8 7 7 4 4 344 7281      0  1391   0   3063.33 sec
286 : ... 9 8 9 9 8 8 7 7 7 9 6 6 12 10 7 7 8 7 7 4 6 345 1034 6277       7  1391   0   3064.84 sec
287 : ... 26 25 28 26 29 35 31 26 22 21 22 21 14 10 193 457 837 6393    224  1391   0   3075.75 sec
288 : ... 12 10 9 9 9 9 10 11 8 12 12 8 9 9 8 8 5 5 7 4 313 546 6801      0  1391   0   3078.81 sec
289 : ... 10 10 12 8 14 12 8 11 11 12 15 13 11 12 7 316 551 876 6186     47  1391   0   3081.83 sec
290 : ... 9 9 9 9 10 11 8 12 12 8 9 9 10 8 7 6 9 7 10 10 290 863 6557    25  1391   0   3084.14 sec
291 : ... 10 9 9 9 9 10 11 8 12 12 8 9 9 9 8 5 5 8 4 5 6 10 5 5 7648      0  1391   0   3086.42 sec
292 : ... 9 9 9 9 10 11 8 12 12 8 9 9 9 8 5 5 8 4 5 6 10 5 5 189 7459     0  1391   0   3088.28 sec
293 : ... 9 9 10 11 8 12 12 8 9 9 9 8 5 5 8 4 5 6 10 5 5 189 603 6856     0  1391   0   3089.70 sec
294 : ... 11 8 12 12 8 9 9 9 8 5 5 8 4 5 6 11 9 9 194 609 1404 5709      27  1391   0   3092.23 sec
295 : ... 10 11 8 12 12 8 9 9 9 8 5 5 8 4 5 6 10 6 7 5 6 308 657 6692     0  1391   0   3095.13 sec
296 : ... 8 12 12 8 9 9 9 8 5 5 8 4 5 6 10 6 7 6 8 310 664 1059 5877     16  1391   0   3097.70 sec
297 : ... 10 11 8 12 12 8 9 9 9 8 5 5 8 4 5 6 10 6 7 5 6 6 5 5 4 7649     0  1391   0   3100.50 sec
298 : ... 8 12 12 8 9 9 9 8 5 5 8 4 5 6 10 6 7 5 6 6 5 5 4 344 7305       0  1391   0   3102.81 sec
299 : ... 12 8 9 9 9 8 5 5 8 4 5 6 10 6 7 6 7 8 7 9 9 348 1040 6300      18  1391   0   3104.81 sec
300 : ... 7 12 16 13 14 11 15 8 11 12 12 15 12 11 10 195 457 845 6442   589  1391   1   3122.09 sec
301 : ... 16 13 14 11 15 8 11 12 12 15 12 11 10 195 457 465 565 6204      6  1391   0   3123.65 sec
302 : ... 14 11 15 8 11 12 13 16 14 13 12 196 461 471 569 1071 5582      27  1391   0   3127.66 sec
303 : ... 12 7 12 16 13 14 11 15 8 11 12 8 7 6 6 7 6 4 4 5 4 164 7554     0  1391   0   3129.96 sec
304 : ... 12 16 13 14 11 15 8 11 12 8 7 6 6 7 6 4 4 5 5 165 804 6778      5  1391   0   3131.69 sec
305 : ... 16 13 14 11 15 8 11 12 8 7 6 6 7 6 4 4 5 4 4 193 453 7073       0  1391   0   3133.36 sec
306 : ... 8 14 19 12 14 13 15 16 19 22 25 23 17 15 204 466 684 6636      52  1391   0   3137.99 sec
307 : ... 16 13 14 11 15 7 6 7 7 6 6 8 9 6 6 5 8 6 6 6 5 6 586 7153       0  1391   0   3141.38 sec
308 : ... 17 13 7 10 9 9 6 8 9 7 6 7 13 13 12 14 14 17 596 1392 5817    101  1391   0   3144.91 sec
309 : ... 5 6 6 9 7 6 7 7 7 6 8 9 6 6 6 8 7 6 5 6 7 312 557 619 6536     10  1391   0   3147.97 sec
310 : ... 6 9 5 6 6 9 7 6 7 7 7 6 8 9 6 6 6 8 7 6 5 6 6 7 8 5 5 7739      0  1391   0   3149.90 sec
311 : ... 9 5 6 6 9 7 6 7 7 7 6 8 9 6 6 6 8 7 6 5 6 6 7 8 5 5 5 7734      0  1391   0   3151.70 sec
312 : ... 5 6 6 9 7 6 7 7 7 6 8 9 6 6 6 8 7 6 5 6 6 7 8 5 5 5 4 7730      0  1391   0   3153.30 sec
313 : ... 6 9 7 6 7 7 7 6 8 9 6 6 6 8 7 6 5 6 6 7 8 5 5 5 4 609 7121      0  1391   0   3155.82 sec
314 : ... 7 6 7 7 7 6 8 9 6 6 6 8 7 6 5 6 6 7 8 5 5 7 6 612 1100 6050     9  1391   0   3157.34 sec
315 : ... 7 6 8 9 7 6 7 9 7 7 6 9 8 10 14 12 11 11 9 501 622 754 6148    42  1391   0   3160.96 sec
316 : ... 7 7 7 6 8 9 6 6 6 8 7 6 5 6 6 8 8 5 5 7 6 4 5 167 625 6991      5  1391   0   3163.36 sec
317 : ... 6 7 7 7 6 8 9 6 6 6 8 7 6 5 6 6 8 8 5 5 7 6 4 4 4 4 4 7741      0  1391   0   3165.10 sec
318 : ... 7 7 6 8 9 6 6 6 8 7 6 5 6 6 8 8 5 5 7 6 4 4 4 4 4 121 7620      0  1391   0   3167.19 sec
319 : ... 6 8 9 6 6 6 8 7 6 5 6 6 8 8 5 5 7 6 4 4 4 5 5 124 524 7129      9  1391   0   3168.74 sec
320 : ... 6 8 9 6 6 6 8 7 6 5 6 6 8 8 5 5 7 6 4 4 4 4 4 4 4 655 7084      0  1391   0   3170.45 sec
321 : ... 9 6 6 6 8 7 6 5 6 6 8 8 5 5 7 6 4 5 5 5 5 8 8 659 1203 5910    19  1391   0   3171.97 sec
322 : ... 6 6 8 7 6 5 6 6 8 8 5 5 7 9 8 8 8 6 8 7 9 504 634 623 6316     25  1391   0   3175.04 sec
323 : ... 9 6 6 6 8 7 6 5 6 6 8 8 5 5 7 9 7 6 6 5 5 6 6 5 6 5 6 7741      0  1391   0   3177.95 sec
324 : ... 6 6 8 7 6 5 6 6 8 8 5 5 7 9 7 6 6 5 5 6 6 5 6 5 6 122 7619      0  1391   0   3180.85 sec
325 : ... 8 7 6 5 6 6 8 8 5 5 7 9 8 7 7 6 8 6 6 5 7 6 7 125 959 6697     26  1391   0   3182.80 sec
326 : ... 7 6 5 6 6 8 8 5 5 7 9 7 6 6 5 5 6 6 5 6 5 6 6 474 1212 6093     4  1391   0   3184.62 sec
327 : ... 5 6 6 8 8 5 5 7 9 7 6 6 5 5 6 6 5 6 5 6 6 312 620 748 6376      7  1391   0   3187.84 sec
328 : ... 11 10 10 11 12 9 8 6 5 6 7 6 5 6 6 7 6 10 177 379 679 6687    589  1392   1   3205.43 sec
329 : ... 5 7 6 7 9 5 6 6 8 7 7 6 5 5 7 6 5 6 5 6 5 8 8 6 6 168 7614      0  1392   0   3207.97 sec
330 : ... 7 9 5 6 6 8 7 7 6 5 5 7 6 5 6 5 6 7 11 11 9 9 170 733 6914     15  1392   0   3210.72 sec
331 : ... 7 9 5 6 6 8 7 7 6 5 5 7 6 5 6 5 6 6 8 9 6 7 7 127 826 6869      9  1392   0   3214.12 sec
332 : ... 9 5 6 6 8 7 7 6 5 5 7 6 5 6 5 6 6 8 9 6 6 6 7 313 617 6853      0  1392   0   3215.96 sec
333 : ... 6 8 7 7 6 5 5 7 6 5 6 7 9 9 12 13 9 8 8 9 315 622 750 6409     27  1392   0   3223.98 sec
334 : ... 6 8 7 7 6 5 5 7 6 5 6 5 6 6 8 9 6 6 7 9 9 174 377 687 6693     17  1392   0   3226.85 sec
335 : ... 6 6 8 7 7 6 5 5 7 6 5 6 5 6 6 8 9 6 6 7 8 8 4 6 4 165 7617      0  1392   0   3229.24 sec
336 : ... 8 7 7 6 5 5 7 6 5 6 5 6 6 8 9 6 6 7 8 8 4 6 5 166 732 6907      5  1392   0   3231.26 sec
337 : ... 7 7 6 5 5 7 6 5 6 5 6 6 8 9 6 6 7 8 8 4 7 5 5 125 822 6869     16  1392   0   3233.39 sec
338 : ... 7 6 5 5 7 6 5 6 5 6 6 8 9 6 6 7 8 8 4 5 5 4 5 311 548 6927      0  1392   0   3237.71 sec
339 : ... 5 5 7 6 5 6 5 6 6 8 9 6 6 7 8 8 4 5 5 4 6 312 553 653 6523      9  1392   0   3240.43 sec
340 : ... 5 5 7 6 5 6 5 6 6 8 9 6 6 7 8 8 4 5 5 4 5 5 4 190 611 6982      0  1392   0   3242.52 sec
341 : ... 9 9 12 10 13 13 10 9 7 8 8 5 8 9 6 8 9 8 193 616 1302 6060    790  1392   1   3272.87 sec
342 : ... 9 12 10 13 13 10 9 7 8 8 5 8 9 6 8 9 8 193 616 513 918 5858     6  1392   0   3274.57 sec
343 : ... 19 23 18 20 17 9 8 12 7 9 10 10 197 621 522 922 1780 4685     655  1392   1   3297.59 sec
344 : ... 23 18 20 17 9 8 12 7 9 10 10 197 621 522 550 886 1339 4613      7  1392   0   3300.55 sec
345 : ... 18 20 17 9 8 12 7 9 10 10 197 623 363 270 516 589 675 5319     27  1392   0   3304.47 sec
346 : ... 23 18 20 17 9 8 12 7 9 10 10 197 69 59 38 26 12 26 447 7170     0  1392   0   3308.46 sec
347 : ... 20 17 9 9 15 9 11 13 13 200 72 60 42 35 20 36 461 1347 6006    26  1392   0   3311.25 sec
348 : ... 19 23 18 20 17 9 7 8 5 8 6 4 4 4 5 5 6 5 5 5 123 534 7377       7  1392   0   3313.61 sec
349 : ... 19 23 18 20 17 9 7 8 5 8 6 4 4 4 5 5 6 5 4 4 5 5 341 7654       0  1392   0   3315.70 sec
350 : ... 23 18 20 17 9 7 8 5 8 6 4 4 4 5 5 6 5 4 4 5 5 341 570 7084      0  1392   0   3318.35 sec
351 : ... 25 28 30 34 30 35 28 31 29 26 18 20 20 18 355 593 819 6588    492  1392   0   3399.67 sec
352 : ... 8 7 6 7 6 7 12 8 9 6 5 5 6 7 6 7 7 6 5 7 6 5 7 176 681 7295     5  1392   0   3409.86 sec
353 : ... 8 7 6 7 6 7 12 8 9 6 5 5 6 7 6 7 7 6 5 7 6 5 6 6 8 122 7983     0  1392   0   3412.05 sec
354 : ... 7 6 7 12 8 9 6 5 5 6 7 6 7 7 6 5 7 6 6 7 8 10 125 1098 6919    16  1392   0   3414.66 sec
355 : ... 7 6 7 12 8 9 6 5 5 6 7 6 7 7 6 5 7 6 5 6 6 9 6 562 645 6899     0  1392   0   3416.33 sec
356 : ... 13 16 14 15 15 16 19 22 21 17 18 23 24 23 584 665 882 6380     45  1392   0   3421.30 sec
357 : ... 12 14 13 14 13 14 17 22 17 18 16 18 16 11 8 9 174 675 7292    695  1392   1   3440.90 sec
358 : ... 14 13 14 13 14 17 22 17 18 16 18 16 11 8 9 174 270 555 7125     0  1392   0   3442.90 sec
359 : ... 14 13 14 17 22 17 18 16 18 16 11 9 11 176 273 557 1420 5884    11  1392   0   3445.54 sec
360 : ... 13 14 13 14 17 22 17 18 16 18 16 11 7 7 5 5 5 479 1125 6545     9  1392   0   3448.59 sec
361 : ... 14 13 14 17 22 17 18 16 18 16 11 7 7 5 4 5 364 591 721 6777     9  1392   0   3452.34 sec
362 : ... 13 14 13 14 17 22 17 18 16 18 16 11 7 7 5 4 4 6 4 4 4 8108      0  1392   0   3454.86 sec
363 : ... 14 13 14 17 22 17 18 16 18 16 11 7 7 5 4 4 6 4 4 4 173 7935     0  1392   0   3457.70 sec
364 : ... 14 17 22 17 18 16 18 16 11 7 7 5 4 4 6 4 4 5 174 678 7286       5  1392   0   3460.22 sec
365 : ... 14 17 22 17 18 16 18 16 11 7 7 5 4 4 6 4 4 4 4 5 676 7430       0  1392   0   3462.10 sec
366 : ... 17 22 17 18 16 19 17 13 7 7 6 4 4 6 4 4 5 5 6 679 1169 6294    31  1392   0   3463.93 sec
367 : ... 8 7 6 6 9 6 8 7 7 9 7 8 12 14 14 10 11 10 569 655 713 6541     34  1392   0   3467.90 sec
368 : ... 13 14 17 8 7 6 6 9 6 8 7 7 9 6 6 8 5 5 5 6 6 5 5 4 173 7941     0  1392   0   3470.55 sec
369 : ... 11 11 9 11 13 11 14 18 18 14 14 15 13 10 7 5 174 675 7312     822  1392   1   3497.96 sec
370 : ... 11 9 11 13 11 14 18 18 14 14 15 13 10 7 5 174 270 554 7141      0  1392   0   3500.07 sec
371 : ... 11 13 11 14 18 18 14 14 15 13 10 7 8 175 272 555 1647 6121      9  1392   0   3504.03 sec
372 : ... 9 11 13 11 14 18 18 14 14 15 13 10 7 5 4 5 5 483 1198 6483      9  1392   0   3506.88 sec
373 : ... 11 13 11 14 18 18 14 14 15 13 10 7 5 4 4 5 366 666 797 6626     9  1392   0   3510.17 sec
374 : ... 13 11 14 18 18 14 14 16 14 10 7 6 4 4 5 5 188 288 672 7111     19  1392   0   3512.88 sec
375 : ... 11 9 11 13 11 14 18 18 14 14 7 6 4 5 4 4 4 4 4 4 5 4 5 8128     0  1392   0   3515.06 sec
376 : ... 11 13 11 14 18 18 14 14 7 6 4 5 4 4 4 4 4 4 5 4 5 174 7954      0  1392   0   3517.00 sec
377 : ... 11 14 18 18 14 14 7 6 4 5 4 4 5 5 8 7 7 5 9 176 1128 6858      18  1392   0   3519.57 sec
378 : ... 11 14 18 18 14 14 7 6 4 5 4 4 4 4 5 5 5 5 6 6 483 1129 6552    16  1392   0   3521.75 sec
379 : ... 14 18 18 14 14 7 6 4 5 4 4 4 5 7 7 7 6 6 7 368 593 770 6739    20  1392   0   3525.38 sec
380 : ... 14 18 18 14 14 7 6 4 5 4 4 4 5 6 6 5 4 5 5 4 5 205 474 7455     0  1392   0   3528.05 sec
381 : ... 18 14 14 8 7 4 5 4 4 5 5 6 6 5 4 5 6 7 8 208 478 721 6949      30  1392   0   3530.57 sec
382 : ... 18 18 14 14 8 7 4 5 4 4 4 5 6 6 5 4 5 4 5 6 4 4 4 174 7954      0  1392   0   3532.53 sec
383 : ... 18 14 14 8 7 4 5 4 4 4 5 6 6 5 4 5 4 5 6 4 4 5 175 780 7199     5  1392   0   3534.41 sec
384 : ... 14 14 8 7 4 5 4 4 4 5 6 6 5 4 5 4 5 6 4 4 5 6 125 911 7132      9  1392   0   3536.45 sec
385 : ... 14 8 7 4 5 4 4 4 5 6 6 5 4 5 4 5 6 4 4 4 5 4 365 588 7177       0  1392   0   3538.57 sec
386 : ... 8 7 4 5 4 4 4 5 6 6 5 4 5 4 5 6 4 4 4 5 5 366 592 936 6574      9  1392   0   3542.37 sec
387 : ... 6 7 8 8 9 9 9 8 5 5 5 5 5 6 6 9 9 10 13 12 12 379 1127 6666   719  1392   1   3564.67 sec
388 : ... 8 8 9 9 9 8 5 5 5 5 5 6 6 9 9 10 13 14 14 382 730 1151 6119    11  1392   0   3567.71 sec
389 : ... 6 7 8 8 9 9 9 8 5 5 5 5 5 6 6 9 9 10 13 5 5 6 4 4 122 8012      0  1392   0   3570.45 sec
390 : ... 8 9 9 9 9 8 5 5 6 6 5 6 6 10 9 10 13 5 5 7 5 5 125 914 7133    61  1392   0   3572.71 sec
391 : ... 4 4 4 6 5 5 6 4 5 4 6 6 4 4 5 5 5 5 5 5 5 4 4 367 588 7182      0  1392   0   3574.59 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Sat 14 Jun 2025 09:33:21 PM CST
========================================
