File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -f -n -c -t"
PDR Parameters: -r -y -f -n -c -t
Parameter Set: 16 of 32
Started at: Sat 14 Jun 2025 08:38:58 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -f -n -c -t".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 195                                                               2   195 110      0.19 sec
  2 : 0 191 400                                                           4   400 105      1.19 sec
222 : ... 4 4 5 5 6 6 9 8 10 7 6 7 9 6 8 7 7 7 9 10 9 8 8 92 547 4552   375  1388   1   1479.05 sec
223 : ... 4 5 4 4 4 6 5 5 5 4 4 5 4 7 6 6 5 5 5 5 4 5 31 254 688 4838     9  1388   0   1486.59 sec
224 : ... 31 32 33 29 33 29 29 24 27 23 16 21 19 16 12 131 335 5165     370  1388   1   1503.67 sec
225 : ... 10 8 9 10 7 7 10 8 7 6 9 7 7 16 10 6 8 8 6 6 7 6 4 288 5308     0  1388   0   1509.44 sec
226 : ... 9 10 7 7 10 8 7 6 9 7 7 16 10 6 8 8 6 6 7 6 4 288 341 4967      0  1388   0   1515.00 sec
227 : ... 7 7 10 8 7 6 9 7 7 16 10 6 8 8 6 6 9 10 7 294 349 862 4349     11  1388   0   1521.48 sec
228 : ... 7 7 10 8 7 6 9 7 7 16 10 6 8 8 6 6 7 8 6 6 5 174 604 4857       7  1388   0   1527.17 sec
229 : ... 7 10 8 7 6 9 7 7 16 10 6 8 8 6 6 7 6 4 4 5 48 275 567 4946      5  1388   0   1533.64 sec
230 : ... 7 10 8 7 6 9 7 7 16 10 6 8 8 6 6 7 6 4 4 4 5 5 29 188 5387      0  1388   0   1538.77 sec
231 : ... 8 7 6 9 7 7 16 10 6 8 8 6 6 7 6 4 4 5 7 7 30 192 732 4778       7  1388   0   1544.77 sec
232 : ... 8 7 6 9 7 7 16 10 6 8 8 6 6 7 6 4 4 4 5 5 4 5 348 543 4733      3  1388   0   1550.07 sec
233 : ... 6 9 7 7 16 10 6 8 8 6 6 8 7 5 4 4 5 5 7 7 291 348 866 4455     23  1388   0   1557.04 sec
234 : ... 6 9 7 7 16 10 6 8 8 6 6 7 6 4 4 5 6 7 5 5 8 8 134 335 5233     11  1388   0   1562.71 sec
235 : ... 7 6 9 7 7 16 10 6 8 8 6 6 7 6 4 4 4 4 4 4 4 5 5 6 5 45 5618     0  1388   0   1568.49 sec
236 : ... 9 7 7 16 10 6 8 8 6 6 7 6 4 4 4 4 4 4 4 5 5 6 5 45 335 5283     0  1388   0   1573.94 sec
237 : ... 10 14 14 14 12 12 10 7 7 7 7 7 8 6 7 8 8 7 49 342 817 4764    416  1391   2   1603.39 sec
238 : ... 7 17 10 7 8 8 6 6 7 6 4 5 4 4 4 4 4 5 5 6 5 4 5 6 478 5248      0  1391   0   1609.59 sec
239 : ... 16 17 15 15 16 13 14 13 15 13 14 14 13 15 17 516 804 4594     375  1391   0   1644.50 sec
240 : ... 7 9 8 6 6 6 6 5 5 4 5 4 4 4 5 5 7 5 5 6 8 321 302 498 4973      9  1391   0   1652.03 sec
241 : ... 10 7 9 8 6 6 6 6 5 5 4 5 4 4 4 5 5 7 5 4 5 6 5 4 4 4 5866       0  1391   0   1658.25 sec
242 : ... 7 9 8 6 6 6 6 5 5 4 5 4 4 4 5 5 7 5 4 5 6 5 4 4 4 64 5802       0  1391   0   1663.82 sec
243 : ... 9 8 6 6 6 6 5 5 4 5 4 4 4 5 5 7 5 4 5 6 5 4 4 5 65 449 5380     7  1391   0   1669.59 sec
244 : ... 6 6 6 6 5 5 4 5 4 4 4 5 5 7 5 4 5 6 5 4 4 7 7 193 915 4793      7  1391   0   1675.16 sec
245 : ... 6 6 6 5 5 4 5 4 4 4 5 5 7 5 4 5 6 5 4 4 6 6 56 565 602 4952     7  1391   0   1681.90 sec
246 : ... 6 5 5 4 5 4 4 4 5 5 7 5 4 5 6 5 4 4 6 7 5 265 225 462 5038      6  1391   0   1687.54 sec
247 : ... 6 6 6 5 5 4 5 4 4 4 5 5 7 5 4 5 6 5 4 4 5 5 4 4 4 4 64 5804     0  1391   0   1693.73 sec
248 : ... 6 5 5 4 5 4 4 4 5 5 7 5 4 5 6 5 4 4 5 5 4 4 5 5 65 398 5429     5  1391   0   1699.37 sec
249 : ... 8 6 8 6 7 8 14 10 9 10 14 9 5 6 6 8 5 7 7 9 10 145 427 5341    34  1391   0   1705.50 sec
250 : ... 5 4 5 4 4 5 4 5 5 4 4 6 5 7 4 4 4 5 4 4 4 5 4 4 57 563 5254     0  1391   0   1710.79 sec
251 : ... 5 4 4 5 4 5 5 4 4 6 5 7 4 4 4 5 4 4 4 5 5 7 59 566 655 4895    15  1391   0   1718.21 sec
252 : ... 10 10 10 11 14 14 13 9 12 12 9 7 6 6 4 6 9 267 284 727 4741   409  1391   1   1732.76 sec
253 : ... 4 4 4 5 5 5 5 4 5 6 5 7 5 4 4 5 6 4 4 5 4 5 6 5 4 4 4 5867      0  1391   0   1738.70 sec
254 : ... 4 4 5 5 5 5 4 5 6 5 7 5 4 4 5 6 4 4 5 4 5 6 5 4 4 4 64 5803     0  1391   0   1744.33 sec
255 : ... 5 5 5 5 4 5 6 5 7 5 4 4 5 6 4 4 5 5 6 8 7 7 7 6 65 450 5390    12  1391   0   1750.02 sec
256 : ... 5 5 4 5 6 5 7 5 4 4 5 6 4 4 5 4 5 6 5 5 4 6 7 193 654 5061      7  1391   0   1756.01 sec
257 : ... 5 4 5 6 5 7 5 4 4 5 6 4 4 5 4 5 6 5 5 4 6 7 56 295 707 5039     6  1391   0   1762.66 sec
258 : ... 4 5 6 5 7 5 4 4 5 6 4 4 5 4 5 6 5 5 4 5 5 4 4 320 297 5262      0  1391   0   1768.98 sec
259 : ... 6 5 7 5 4 4 5 6 4 4 5 4 5 6 5 5 4 5 5 6 5 323 302 575 4928      8  1391   0   1775.96 sec
260 : ... 5 6 5 7 5 4 4 5 6 4 4 5 4 5 6 5 5 4 5 5 5 6 5 5 65 454 5386     6  1391   0   1781.72 sec
261 : ... 5 7 5 4 4 5 6 4 4 5 4 5 6 5 5 4 7 5 4 4 6 5 6 192 658 5070     12  1391   0   1787.29 sec
262 : ... 22 24 19 12 13 10 8 6 8 6 5 4 8 6 5 4 6 5 5 56 294 591 5190   598  1391   0   1940.21 sec
263 : ... 6 5 4 4 5 6 4 4 5 4 4 6 5 5 4 7 6 4 4 6 4 4 4 4 4 379 5523      0  1391   0   1946.54 sec
264 : ... 4 4 5 6 4 4 5 4 4 7 6 6 4 7 6 6 6 7 8 7 7 5 7 381 583 4967     32  1391   0   1952.67 sec
265 : ... 5 6 4 4 5 4 4 7 5 4 4 7 6 4 4 6 5 4 4 5 7 324 301 661 4847     14  1391   0   1959.90 sec
266 : ... 5 6 4 4 5 4 4 7 5 4 4 7 6 4 4 6 5 4 4 4 6 7 7 194 657 5088      7  1391   0   1966.08 sec
267 : ... 6 4 4 5 4 4 7 5 4 4 7 6 4 4 6 5 4 4 4 6 5 7 57 295 584 5191     5  1391   0   1972.81 sec
268 : ... 5 6 4 4 5 4 4 7 5 4 4 7 6 4 4 6 5 4 4 4 6 5 5 4 4 4 64 5842     0  1391   0   1978.81 sec
269 : ... 4 4 5 4 4 7 5 4 4 7 6 4 4 6 5 4 4 4 6 5 5 4 5 6 65 289 5582     4  1391   0   1984.42 sec
270 : ... 4 5 4 4 7 5 4 4 7 6 4 4 6 5 4 4 4 6 5 5 4 4 4 4 4 503 5399      0  1391   0   1989.65 sec
271 : ... 4 8 6 7 8 11 11 9 6 6 5 4 4 5 9 9 6 4 4 5 5 6 505 718 4723    452  1391   1   2008.75 sec
272 : ... 15 16 17 17 18 18 24 14 18 15 14 15 15 13 380 369 583 4812     46  1391   0   2018.98 sec
273 : ... 4 8 5 5 5 6 5 4 4 6 5 4 5 5 7 4 4 5 4 5 5 4 5 6 65 279 5571     8  1391   0   2025.79 sec
274 : ... 8 5 5 5 6 5 4 4 6 5 4 5 5 7 4 4 5 4 5 5 4 5 5 4 4 140 5746      0  1391   0   2032.41 sec
275 : ... 19 22 23 23 24 19 19 12 9 11 9 13 9 5 7 8 7 6 142 379 5395    416  1391   1   2047.47 sec
276 : ... 8 9 7 8 10 9 8 7 9 10 13 5 6 4 4 4 5 4 5 5 6 4 4 4 431 5452     0  1391   0   2053.43 sec
277 : ... 7 8 10 9 8 7 9 10 13 5 6 4 4 4 5 4 5 5 6 4 4 5 433 623 4851     3  1391   0   2059.84 sec
278 : ... 10 9 8 7 9 10 13 5 6 4 4 4 5 4 5 5 6 5 6 6 376 362 698 4694     6  1391   0   2066.92 sec
279 : ... 9 8 7 9 10 13 5 6 4 4 4 5 4 5 6 7 7 7 9 10 9 207 535 5204      16  1391   0   2073.09 sec
280 : ... 8 10 9 8 7 9 10 13 5 6 4 4 4 5 4 5 5 4 6 5 5 5 4 4 4 4 5887     0  1391   0   2078.48 sec
281 : ... 9 8 7 9 10 13 5 6 4 4 4 5 4 5 5 4 6 5 5 5 4 4 4 4 55 5832       0  1391   0   2083.98 sec
282 : ... 8 7 9 10 13 5 6 4 4 4 5 4 5 5 4 6 5 5 5 4 4 4 4 55 623 5209     0  1391   0   2089.20 sec
283 : ... 9 10 13 5 6 4 4 4 5 4 5 5 4 6 5 5 5 4 4 4 5 58 626 892 4661     7  1391   0   2096.11 sec
284 : ... 8 9 7 8 9 11 8 10 6 11 10 10 7 9 7 8 9 8 269 259 641 4987     383  1391   0   2128.26 sec
285 : ... 5 6 4 4 4 5 4 5 5 4 6 5 5 6 6 5 5 8 11 12 45 342 1136 4844     14  1391   0   2136.83 sec
286 : ... 10 13 5 6 4 4 4 5 4 5 5 4 6 5 5 5 4 4 4 5 4 4 4 5 4 65 5950     0  1391   0   2143.88 sec
287 : ... 8 7 7 6 5 6 5 7 6 4 6 5 5 5 4 4 5 7 6 7 9 8 6 66 285 5715     484  1391   1   2159.95 sec
288 : ... 5 6 5 4 4 5 4 6 5 4 6 5 5 5 4 4 4 6 4 4 6 5 4 4 4 325 5715      0  1391   0   2165.95 sec
289 : ... 5 4 4 5 4 6 5 4 6 5 5 5 4 4 4 6 4 4 6 5 4 4 4 325 405 5310      0  1391   0   2171.87 sec
290 : ... 4 5 4 6 5 4 6 5 5 5 4 4 4 6 4 4 6 5 5 5 8 330 413 945 4658     13  1391   0   2178.84 sec
291 : ... 4 5 4 6 5 4 6 5 5 5 4 4 4 6 4 4 6 6 4 4 4 6 6 143 441 5491     11  1391   0   2185.81 sec
292 : ... 4 5 4 6 5 4 6 5 5 5 4 4 4 6 4 4 6 6 4 4 4 5 4 4 41 262 5743     0  1391   0   2192.29 sec
293 : ... 4 6 5 4 6 5 5 5 4 4 4 6 4 4 6 6 4 4 5 8 6 7 44 267 687 5295    11  1391   0   2199.03 sec
294 : ... 4 6 5 4 6 5 5 5 4 4 4 6 4 4 6 6 4 4 4 5 4 4 5 6 66 605 5399     3  1391   0   2206.16 sec
295 : ... 13 16 15 14 15 11 14 12 10 9 13 11 10 6 6 7 6 388 678 5021    426  1391   1   2220.68 sec
296 : ... 9 7 9 6 10 10 13 10 13 6 7 6 7 8 8 6 10 12 333 437 903 4650   342  1391   0   2234.79 sec
297 : ... 4 4 4 5 6 4 4 6 7 4 4 7 6 5 4 6 5 7 5 5 6 5 4 4 63 297 5706     0  1391   0   2244.05 sec
298 : ... 24 30 28 27 23 24 20 14 10 15 15 12 12 10 69 307 648 5381     497  1391   0   2418.20 sec
299 : ... 4 5 6 4 4 6 6 4 4 7 7 5 4 6 6 7 5 4 5 5 5 4 5 7 67 285 5840     9  1391   0   2426.12 sec
300 : ... 4 5 6 4 4 6 6 4 4 7 7 5 4 6 6 7 5 4 5 5 5 4 4 6 5 4 5 6157      0  1391   0   2432.03 sec
301 : ... 6 4 4 6 6 4 4 7 7 5 4 6 6 7 5 4 5 5 5 4 4 6 5 4 5 520 5637      0  1391   0   2438.53 sec
302 : ... 4 6 6 4 4 7 7 5 4 6 6 7 5 4 5 5 5 4 4 6 6 7 8 527 846 4845      9  1391   0   2444.63 sec
303 : ... 6 4 4 7 8 6 4 6 6 7 6 4 5 5 5 4 4 6 5 6 6 328 300 509 5300    420  1391   1   2463.13 sec
304 : ... 4 6 6 4 4 7 7 5 4 6 6 7 5 4 5 5 5 4 4 6 5 4 5 5 5 4 4 6211      0  1391   0   2470.82 sec
305 : ... 6 4 4 7 7 5 4 6 6 7 5 4 5 5 5 4 4 6 5 4 5 5 5 4 4 385 5826      0  1391   0   2482.11 sec
306 : ... 4 7 7 5 4 6 6 7 5 4 5 5 5 4 4 6 5 4 5 5 5 4 5 386 694 5158     16  1391   0   2488.09 sec
307 : ... 6 7 8 8 8 7 8 11 8 9 6 6 8 8 6 7 8 8 8 10 332 440 928 4771    331  1391   0   2499.47 sec
308 : ... 7 7 5 4 6 6 7 5 4 5 5 5 4 4 6 5 4 5 6 5 4 4 5 4 63 295 5863     0  1391   0   2507.61 sec
309 : ... 5 4 6 6 7 5 4 5 5 5 4 4 6 5 4 5 6 5 4 4 6 6 65 299 653 5426     5  1391   0   2514.65 sec
310 : ... 5 4 6 6 7 5 4 5 5 5 4 4 6 5 4 5 6 5 4 4 5 4 4 5 67 285 5890     3  1391   0   2521.02 sec
311 : ... 4 6 6 7 5 4 5 5 5 4 4 6 5 4 5 6 5 4 4 5 4 4 4 4 4 208 6005      0  1391   0   2527.02 sec
312 : ... 15 15 8 8 8 10 10 10 9 10 9 5 6 7 6 6 6 10 9 215 950 5130     384  1391   0   2544.22 sec
313 : ... 4 6 6 5 4 5 5 4 4 6 4 5 5 4 4 4 4 4 4 4 5 4 4 384 355 5481      0  1391   0   2550.64 sec
314 : ... 6 5 4 5 5 4 4 6 4 5 5 4 4 4 4 4 4 4 5 6 6 388 365 520 5201     12  1391   0   2557.50 sec
315 : ... 4 6 6 5 4 5 5 4 4 6 4 5 5 4 4 4 4 4 4 4 5 4 4 4 4 4 66 6154     0  1391   0   2564.20 sec
316 : ... 6 5 4 5 5 4 4 6 4 5 5 4 4 4 4 4 4 4 5 4 4 4 5 5 67 411 5767     5  1391   0   2570.18 sec
317 : ... 4 5 5 4 4 6 4 5 5 4 4 4 4 4 4 4 5 4 4 4 4 7 7 150 471 5632      7  1391   0   2576.70 sec
318 : ... 4 5 5 4 4 6 4 5 5 4 4 4 4 4 4 4 5 4 4 4 4 5 5 4 63 295 5863     0  1391   0   2583.32 sec
319 : ... 5 4 4 6 4 5 5 4 4 4 4 4 4 4 5 4 4 4 4 5 5 6 65 299 768 5303     5  1391   0   2590.15 sec
320 : ... 5 4 6 4 5 5 4 4 4 4 4 4 5 5 4 4 4 4 5 6 6 6 6 390 578 5286     36  1391   0   2599.06 sec
321 : ... 6 4 5 5 4 4 4 4 4 4 4 5 4 4 4 4 5 6 6 5 6 328 303 671 5181      8  1391   0   2605.90 sec
322 : ... 6 4 5 5 4 4 4 4 4 4 4 6 6 5 5 6 5 6 5 4 4 6 6 149 474 5635     19  1391   0   2613.49 sec
323 : ... 6 4 5 5 4 4 4 4 4 4 4 6 5 4 4 5 4 5 5 4 4 5 4 4 65 296 5868     0  1391   0   2619.68 sec
324 : ... 5 5 4 4 4 4 4 4 4 6 5 4 4 5 4 5 5 4 4 5 4 5 67 300 650 5427     7  1391   0   2626.26 sec
325 : ... 5 5 4 4 4 4 4 4 4 6 5 4 4 5 4 5 5 4 4 5 4 4 4 5 68 608 5578     7  1391   0   2632.43 sec
326 : ... 4 4 4 4 4 4 4 6 5 4 4 5 4 5 5 4 4 5 4 4 4 4 4 325 435 5467      0  1391   0   2638.60 sec
327 : ... 10 15 14 14 15 13 10 11 10 8 6 8 8 8 8 8 8 331 444 956 4800   381  1391   0   2670.86 sec
328 : ... 4 4 4 4 4 4 6 5 4 4 5 4 5 5 4 4 5 4 4 4 4 4 5 5 65 296 5865     0  1391   0   2677.72 sec
329 : ... 4 4 4 4 6 5 4 4 5 4 5 5 4 4 5 4 4 4 4 4 5 7 67 300 650 5423     5  1391   0   2687.48 sec
330 : ... 4 4 4 4 6 5 4 4 5 4 5 5 4 4 5 4 4 4 4 4 5 5 5 5 67 264 5914     5  1391   0   2694.61 sec
331 : ... 4 4 4 6 5 4 4 5 4 5 5 4 4 5 4 4 4 4 4 5 5 4 4 4 4 147 6070      0  1391   0   2700.96 sec
332 : ... 4 6 5 4 4 5 4 5 5 4 4 5 4 4 4 4 4 7 5 4 4 8 7 149 788 5309     12  1391   0   2707.25 sec
333 : ... 6 5 4 4 5 4 5 5 4 4 5 4 4 4 4 4 7 5 4 4 6 5 4 386 416 5416      0  1391   0   2712.94 sec
334 : ... 4 5 4 5 5 4 4 5 4 5 5 5 5 8 8 7 9 10 11 10 395 430 778 4908    22  1391   0   2720.41 sec
335 : ... 5 4 4 5 4 5 5 4 4 5 4 4 4 4 4 7 5 4 5 7 8 6 5 6 70 255 5935    17  1391   0   2726.81 sec
336 : ... 4 4 5 4 5 5 4 4 5 4 4 4 4 4 7 5 4 5 7 7 4 5 5 6 4 147 6076      0  1391   0   2732.94 sec
337 : ... 5 4 5 5 4 4 5 4 4 4 4 4 7 5 4 5 7 7 4 5 5 9 7 150 478 5627      7  1391   0   2739.04 sec
338 : ... 5 4 5 5 4 4 5 4 4 4 4 4 7 5 4 5 7 7 4 5 5 7 5 4 65 629 5530     0  1391   0   2744.90 sec
339 : ... 5 5 4 4 5 4 4 4 4 4 7 5 4 5 7 7 4 5 6 9 6 5 67 635 870 4993     9  1391   0   2752.14 sec
340 : ... 4 4 5 4 4 4 4 4 7 5 4 5 7 7 4 5 5 6 5 6 5 269 226 456 5399     14  1391   0   2758.47 sec
341 : ... 5 4 4 5 4 4 4 4 4 7 5 4 5 7 7 4 5 5 6 5 4 4 4 4 5 209 6017      0  1391   0   2764.26 sec
342 : ... 14 10 10 11 11 9 9 10 10 9 8 8 9 6 6 4 5 5 8 212 646 5878     577  1391   1   2899.87 sec
343 : ... 4 4 5 4 5 5 4 4 4 4 4 5 6 7 4 5 5 5 4 5 4 5 4 5 4 5 70 6574     0  1391   0   2909.12 sec
344 : ... 5 4 5 5 4 4 4 4 4 5 6 7 4 5 5 5 4 5 4 5 4 5 4 5 70 316 6257     0  1391   0   2918.89 sec
345 : ... 5 4 4 4 4 4 5 6 7 4 5 5 5 4 5 4 5 4 5 4 7 72 321 1046 5424      6  1391   0   2926.91 sec
346 : ... 4 4 6 8 8 7 9 8 9 8 11 12 16 12 14 9 13 14 14 610 970 5136    413  1391   0   2938.90 sec
347 : ... 5 4 4 4 5 5 6 6 6 5 7 5 4 5 6 6 4 4 7 5 6 380 333 600 5609     10  1391   0   2947.32 sec
348 : ... 5 5 5 4 4 4 5 5 6 6 6 5 7 5 4 5 6 6 4 4 6 4 4 7 7 5 73 6573     0  1391   0   2959.87 sec
349 : ... 11 11 11 8 10 9 9 10 13 14 13 13 15 9 8 13 12 7 75 374 6258   506  1391   1   3004.50 sec
350 : ... 4 4 5 5 4 6 7 6 5 7 6 4 4 6 6 4 4 6 4 4 7 8 5 4 70 316 6298     0  1391   0   3012.64 sec
351 : ... 54 57 48 34 27 27 17 14 11 10 6 5 8 10 10 8 74 325 918 5857   743  1391   1   3175.32 sec
352 : ... 5 4 5 7 5 4 6 7 4 4 6 6 4 4 6 4 4 6 7 6 5 4 5 474 795 5734      3  1391   0   3186.28 sec
353 : ... 5 7 5 4 6 7 4 4 6 6 4 4 6 4 4 6 7 6 6 7 7 411 523 1193 5109     7  1391   0   3195.26 sec
354 : ... 7 8 5 4 8 9 6 4 6 6 4 5 6 4 4 6 9 9 9 9 11 8 8 75 303 6629    547  1391   1   3212.00 sec
355 : ... 4 4 6 5 4 7 7 4 4 6 6 4 4 5 4 4 6 7 7 5 4 4 5 5 4 4 70 6906     0  1391   0   3219.78 sec
356 : ... 6 5 4 7 7 4 4 6 6 4 4 5 4 4 6 7 7 5 4 4 5 5 4 4 70 392 6514     0  1391   0   3226.72 sec
357 : ... 7 7 4 4 6 6 4 4 5 4 4 6 7 7 5 4 4 5 5 6 7 73 398 1314 5434      5  1391   0   3235.18 sec
358 : ... 7 7 4 4 6 6 4 4 5 4 4 6 7 7 5 4 4 6 5 4 4 6 6 591 894 5530     11  1391   0   3242.62 sec
359 : ... 5 4 6 6 4 4 5 5 7 7 9 8 6 5 4 6 5 4 4 7 5 406 348 595 5969    589  1391   1   3278.50 sec
360 : ... 7 4 4 6 6 4 4 5 4 4 6 7 7 5 4 4 6 5 4 4 5 4 4 4 4 146 6961      0  1391   0   3287.75 sec
361 : ... 7 9 9 7 4 5 5 4 6 7 7 5 4 5 7 8 6 5 9 7 5 5 5 147 1005 6014   515  1391   1   3309.62 sec
362 : ... 6 6 4 4 5 4 4 6 6 7 5 4 4 6 5 4 4 6 4 4 4 6 79 696 871 5805     5  1391   0   3320.03 sec
363 : ... 4 4 5 4 4 6 6 7 5 4 4 7 5 4 4 7 4 4 4 7 7 309 445 1209 5355    17  1391   0   3329.08 sec
364 : ... 6 4 8 9 6 8 9 7 8 5 4 4 7 5 4 6 8 5 5 4 7 7 5 6 78 318 6806   533  1391   1   3347.60 sec
365 : ... 6 4 4 5 4 5 6 6 6 5 4 4 7 5 4 5 6 4 4 4 6 5 4 4 4 5 4 7163      0  1391   0   3357.04 sec
366 : ... 4 4 5 4 5 6 6 6 5 4 4 7 5 4 5 6 4 4 4 6 5 4 4 4 5 4 78 7085     0  1391   0   3365.28 sec
367 : ... 5 4 5 6 6 6 5 4 4 7 5 4 5 6 4 4 4 6 5 4 4 4 5 4 78 949 6136     0  1391   0   3372.99 sec
368 : ... 17 13 12 11 10 12 10 11 11 12 9 7 12 13 19 92 992 1562 5151   167  1391   0   3390.28 sec
369 : ... 7 6 9 5 7 7 6 4 4 6 4 4 4 5 6 5 4 4 5 7 6 307 264 583 6226    486  1391   1   3410.46 sec
370 : ... 4 6 7 6 6 4 4 7 6 4 4 6 4 4 4 5 6 5 4 4 5 6 5 4 4 4 4 7261      0  1391   0   3419.51 sec
371 : ... 6 7 6 6 4 4 7 6 4 4 6 4 4 4 5 6 5 4 4 5 6 5 4 4 4 4 78 7183     0  1391   0   3427.89 sec
372 : ... 6 6 4 4 7 6 4 4 6 4 4 4 5 6 5 4 4 5 6 5 4 4 4 4 78 532 6651     0  1391   0   3435.63 sec
373 : ... 9 9 8 8 5 6 4 4 4 5 6 5 4 5 7 8 5 4 4 6 6 81 537 1352 5541    554  1391   1   3455.28 sec
374 : ... 5 5 4 6 4 4 4 4 4 4 5 6 5 4 5 6 5 4 4 4 5 4 4 5 76 735 6479     3  1391   0   3463.65 sec
375 : ... 4 6 4 4 4 4 4 4 5 6 5 4 5 6 5 4 4 4 5 4 5 6 6 497 641 6153      5  1391   0   3472.34 sec
376 : ... 4 4 4 4 4 4 5 6 5 4 5 6 5 4 4 4 5 4 5 6 5 429 350 785 5920      7  1391   0   3481.53 sec
377 : ... 13 11 11 11 12 8 5 8 7 7 5 5 6 6 4 4 4 5 6 6 207 675 6486     462  1391   0   3503.91 sec
378 : ... 5 5 4 4 4 4 4 6 5 4 5 5 5 6 4 4 4 4 4 4 5 5 4 4 80 420 6840     0  1391   0   3512.22 sec
379 : ... 4 4 4 4 6 5 4 5 5 5 6 4 4 4 4 4 4 5 5 6 6 82 423 1047 6028      9  1391   0   3521.55 sec
380 : ... 4 4 4 4 4 6 5 4 5 5 5 6 4 4 4 4 4 4 5 5 4 4 4 4 5 647 6691      0  1391   0   3530.16 sec
381 : ... 8 8 11 12 11 9 10 13 11 8 12 10 10 10 5 8 7 9 651 974 5822    619  1391   1   3574.76 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Sat 14 Jun 2025 09:38:58 PM CST
========================================
