File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -i -t"
PDR Parameters: -r -i -t
Parameter Set: 8 of 32
Started at: Sat 14 Jun 2025 08:27:44 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -i -t".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 195                                                               2   195 109      0.13 sec
  2 : 0 211 396                                                           4   415 110      0.61 sec
230 : ... 29 26 25 18 21 12 11 12 12 13 12 311 552 333 462 953 4909       7  1396   0   1834.72 sec
231 : ... 49 42 35 33 21 21 21 22 23 27 324 564 285 415 660 934 4825    454  1396   1   1852.73 sec
232 : ... 42 35 33 21 21 21 22 23 27 324 564 257 260 147 131 251 5403     0  1396   0   1854.35 sec
233 : ... 42 33 30 29 29 33 33 328 572 269 293 176 154 269 892 4882     741  1396   1   1927.67 sec
234 : ... 33 30 30 30 34 37 329 573 272 297 182 163 277 332 965 4483     35  1396   0   1930.55 sec
235 : ... 65 61 61 58 44 42 33 30 6 5 5 4 4 4 4 4 4 4 4 5 75 471 6579     5  1396   0   1933.26 sec
236 : ... 61 58 44 42 33 30 6 5 5 4 4 4 4 4 4 4 6 6 32 287 754 6333      10  1396   0   1935.56 sec
237 : ... 61 61 58 44 42 33 30 6 5 5 4 4 4 4 4 4 4 5 4 4 4 4 4 7091       0  1396   0   1938.45 sec
238 : ... 61 58 44 42 33 30 6 5 5 4 4 4 4 4 4 4 5 4 4 4 4 4 350 6741      0  1396   0   1940.01 sec
239 : ... 58 44 42 33 30 6 5 5 4 4 4 4 4 4 4 5 6 5 5 5 5 351 625 6143    12  1396   0   1941.25 sec
240 : ... 42 33 30 6 5 5 4 4 4 4 4 4 4 5 5 4 4 5 5 309 445 790 5794      19  1396   0   1944.29 sec
241 : ... 44 42 33 30 6 5 5 4 4 4 4 4 4 4 5 5 4 4 4 4 5 5 70 337 6725     7  1396   0   1946.32 sec
242 : ... 42 33 30 6 5 5 4 4 4 4 4 4 4 5 5 4 4 4 4 4 4 4 30 329 6741      0  1396   0   1953.72 sec
243 : ... 31 7 7 7 6 5 6 5 7 6 8 7 10 8 7 10 7 8 7 9 33 333 957 6158    539  1397   1   1991.41 sec
244 : ... 34 31 7 7 7 6 5 6 5 7 6 8 7 10 8 7 10 7 8 7 9 4 4 4 4 7099      0  1397   0   1993.21 sec
245 : ... 31 7 7 7 6 5 6 5 7 6 8 7 10 8 7 10 7 8 7 9 4 4 4 4 306 6793     0  1397   0   1994.89 sec
246 : ... 7 7 6 5 6 5 7 6 8 7 10 8 7 10 7 8 7 9 4 4 4 4 306 547 6246      0  1397   0   1996.75 sec
247 : ... 41 42 42 38 38 41 34 30 29 28 18 12 13 16 318 560 1133 5407   470  1397   0   2018.99 sec
248 : ... 4 5 4 4 4 5 4 5 5 5 4 4 4 4 5 4 7 4 4 4 4 4 4 111 415 7719      0  1397   0   2030.96 sec
249 : ... 10 10 12 9 10 9 12 15 17 14 16 12 13 12 9 112 416 878 7060    339  1397   0   2048.98 sec
250 : ... 4 4 4 4 4 4 4 5 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 8235      0  1397   0   2055.54 sec
251 : ... 4 4 4 4 4 5 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 5 5 450 7785      0  1397   0   2057.70 sec
252 : ... 4 4 4 5 4 6 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 6 6 453 1100 6717    15  1397   0   2059.86 sec
253 : ... 4 4 4 4 4 4 6 7 8 9 11 13 18 17 16 11 10 369 718 1366 6212     32  1397   0   2063.86 sec
254 : ... 4 5 4 6 4 4 4 4 4 4 5 4 5 4 4 4 5 4 4 5 6 6 81 306 859 7130     6  1397   0   2067.02 sec
255 : ... 4 4 5 4 6 4 4 4 4 4 4 5 4 5 4 4 4 5 4 4 5 6 5 4 4 5 4 8237      0  1397   0   2069.44 sec
256 : ... 4 5 4 6 4 4 4 4 4 4 5 4 5 4 4 4 5 4 4 5 6 5 4 4 5 4 5 8232      0  1397   0   2072.32 sec
257 : ... 4 6 4 4 4 4 4 4 5 4 5 4 4 4 5 4 4 5 6 5 4 4 5 4 5 556 7676      0  1397   0   2074.55 sec
258 : ... 4 4 4 4 4 4 5 4 5 4 4 4 5 4 4 5 6 5 4 4 6 5 6 559 1108 6605    16  1397   0   2076.27 sec
259 : ... 9 7 7 8 8 8 9 6 4 5 6 4 5 7 7 7 6 5 7 7 7 470 725 1121 6356   525  1398   1   2093.83 sec
260 : ... 7 9 7 7 8 8 8 9 6 4 5 6 4 5 7 7 7 6 4 5 4 5 4 5 55 229 8042     5  1398   0   2096.38 sec
261 : ... 7 9 7 7 8 8 8 9 6 4 5 6 4 5 7 7 7 6 4 5 4 5 4 4 4 5 4 8288      0  1398   0   2097.99 sec
262 : ... 9 7 7 8 8 8 9 6 4 5 6 4 5 7 7 7 6 4 5 4 5 4 4 4 5 4 4 8284      0  1398   0   2099.64 sec
263 : ... 7 8 8 8 9 6 4 5 6 4 5 7 7 7 6 4 5 4 5 4 4 4 5 4 4 507 7777      0  1398   0   2102.14 sec
264 : ... 8 9 6 4 5 6 4 5 7 7 7 6 4 5 4 5 4 5 5 9 10 15 520 1181 6669    22  1398   0   2104.24 sec
265 : ... 9 6 4 5 6 4 5 7 7 7 6 4 5 4 5 4 5 5 7 6 7 370 668 1092 6490    21  1398   0   2106.99 sec
266 : ... 9 6 4 5 6 4 5 7 7 7 6 4 5 4 5 4 5 4 6 4 4 6 82 309 892 7183     6  1398   0   2110.14 sec
267 : ... 8 9 6 4 5 6 4 5 7 7 7 6 4 5 4 5 4 5 4 6 4 4 5 5 4 4 4 8289      0  1398   0   2112.54 sec
268 : ... 9 6 4 5 6 4 5 7 7 7 6 4 5 4 5 4 5 4 6 4 4 5 5 4 4 4 4 8285      0  1398   0   2115.07 sec
269 : ... 4 5 6 4 5 7 7 7 6 4 5 4 5 4 5 4 6 4 4 5 5 4 4 4 4 251 8034      0  1398   0   2116.65 sec
270 : ... 27 26 17 17 14 19 17 15 13 15 7 8 8 8 9 8 8 7 256 1262 7010   651  1398   1   2141.93 sec
271 : ... 14 19 17 15 14 16 10 12 11 11 12 17 15 17 124 756 1142 6751    35  1398   0   2145.43 sec
272 : ... 26 17 17 14 19 17 15 4 5 5 4 5 6 4 4 4 6 5 297 393 933 6944    15  1398   0   2148.01 sec
273 : ... 27 26 17 17 14 19 17 15 4 5 5 4 5 6 4 4 4 5 4 4 4 4 5 8424      0  1398   0   2150.48 sec
274 : ... 26 17 17 14 19 17 15 4 5 5 4 5 6 4 4 4 5 4 4 4 4 5 54 8368      0  1398   0   2152.66 sec
275 : ... 19 23 25 21 11 11 10 8 8 9 7 8 7 9 7 8 7 11 11 59 232 8161    612  1398   1   2170.14 sec
276 : ... 23 25 21 11 11 10 8 8 9 7 8 7 9 7 8 7 11 11 59 50 841 7479      0  1398   0   2173.30 sec
277 : ... 21 11 11 10 8 8 9 7 8 7 9 7 8 7 11 11 60 60 849 1644 6022      18  1398   0   2175.64 sec
278 : ... 22 22 23 24 25 24 27 17 20 18 23 21 15 15 489 801 1338 6276   400  1398   0   2199.73 sec
279 : ... 5 5 4 4 4 4 4 4 5 4 4 5 4 4 4 5 4 4 4 4 5 4 4 4 4 4 4 8497      0  1398   0   2208.20 sec
280 : ... 5 4 4 4 4 4 4 5 4 4 5 4 4 4 5 4 4 4 4 5 4 4 4 4 4 4 4 8493      0  1398   0   2213.25 sec
281 : ... 4 4 4 4 4 5 4 4 5 4 4 4 5 4 4 4 4 5 4 4 4 4 4 4 4 172 8321      0  1398   0   2214.80 sec
282 : ... 11 10 13 18 16 16 21 18 18 15 14 13 8 13 12 9 174 729 7619    633  1398   1   2231.17 sec
283 : ... 31 31 27 25 27 26 24 24 26 22 20 26 23 24 187 570 1629 6456   664  1398   1   2246.87 sec
284 : ... 27 25 27 26 24 24 26 22 20 26 23 24 187 570 737 1597 5906       6  1398   0   2249.87 sec
285 : ... 25 27 26 24 24 26 22 20 26 23 24 188 572 737 1481 1811 4775    11  1398   0   2253.89 sec
286 : ... 27 25 27 26 24 24 26 22 20 26 23 24 7 9 7 289 407 996 7040     14  1398   0   2257.04 sec
287 : ... 31 27 25 27 26 24 24 26 22 20 26 23 24 7 8 6 5 4 4 4 8576       0  1398   0   2259.59 sec
288 : ... 27 25 27 26 24 24 26 22 20 26 23 24 7 8 6 5 4 4 4 97 8479       0  1398   0   2261.71 sec
289 : ... 41 44 46 48 43 38 32 31 31 26 29 9 9 7 7 8 8 6 98 407 8105    649  1398   1   2280.22 sec
290 : ... 41 44 46 48 43 38 32 31 31 26 29 9 8 6 5 4 4 4 4 4 170 8406     0  1398   0   2282.09 sec
291 : ... 48 43 38 32 31 31 26 30 11 10 9 7 8 6 6 5 8 175 1000 7433      24  1398   0   2284.34 sec
292 : ... 48 43 38 32 31 31 5 4 8 7 7 4 4 5 4 4 5 120 773 1171 6854       9  1398   0   2287.14 sec
293 : ... 43 38 32 31 31 5 4 8 7 9 8 9 11 9 12 10 9 312 407 1081 6950    34  1398   0   2290.74 sec
294 : ... 37 39 23 30 41 35 28 23 21 17 12 13 12 11 10 8 104 451 8070   586  1398   0   2311.86 sec
295 : ... 4 4 5 4 5 4 4 4 4 4 5 7 7 7 4 4 5 5 4 4 4 4 5 5 56 233 8311     5  1398   0   2319.08 sec
296 : ... 4 4 5 4 5 4 4 4 4 4 5 7 7 7 4 4 5 5 4 4 4 4 5 4 4 4 4 8570      0  1398   0   2320.99 sec
297 : ... 5 4 5 4 4 4 4 4 5 7 7 7 4 4 5 5 4 4 4 4 5 4 4 4 4 119 8451      0  1398   0   2323.96 sec
298 : ... 5 4 4 4 4 4 5 7 7 7 4 4 5 5 4 4 4 4 5 4 4 4 4 119 819 7631      0  1398   0   2325.49 sec
299 : ... 4 4 4 5 7 7 7 4 4 5 5 4 4 4 4 5 6 6 7 11 129 833 1470 6511     20  1398   0   2328.46 sec
300 : ... 4 4 4 5 7 7 7 4 4 5 5 4 4 4 4 5 5 4 5 5 6 312 501 1377 6569    14  1398   0   2331.38 sec
301 : ... 4 4 4 4 4 5 7 7 7 4 4 5 5 4 4 4 4 5 5 4 5 4 4 5 6 4 4 8572      0  1398   0   2333.88 sec
302 : ... 4 4 4 4 5 7 7 7 4 4 5 5 4 4 4 4 5 5 4 5 4 4 5 6 4 4 4 8568      0  1398   0   2335.75 sec
303 : ... 4 4 4 5 7 7 7 4 4 5 5 4 4 4 4 5 5 4 5 4 4 5 6 4 4 4 4 8564      0  1398   0   2337.82 sec
304 : ... 4 5 7 7 7 4 4 5 5 4 4 4 4 5 5 4 5 4 4 5 6 4 4 4 4 171 8393      0  1398   0   2340.40 sec
305 : ... 7 7 7 4 4 5 5 4 4 4 4 5 5 4 5 4 4 5 6 4 4 4 5 172 1075 7345     5  1398   0   2342.30 sec
306 : ... 20 20 18 15 16 20 21 23 29 18 17 15 10 12 124 868 1537 6394   707  1398   1   2359.83 sec
307 : ... 23 21 20 27 25 31 33 23 21 17 15 18 129 878 674 1596 5642     509  1398   0   2369.75 sec
308 : ... 4 6 8 6 6 4 4 4 4 4 5 5 4 5 5 4 5 6 4 5 4 4 4 6 5 4 4 8586      0  1398   0   2382.75 sec
309 : ... 8 6 6 4 4 4 4 4 5 5 4 5 5 4 5 6 4 5 4 4 4 6 5 4 4 149 8437      0  1398   0   2384.79 sec
310 : ... 6 4 4 4 4 4 5 5 4 5 5 4 5 6 4 5 4 4 4 8 7 6 8 153 641 7853     13  1398   0   2386.65 sec
311 : ... 4 4 4 4 4 5 5 4 5 5 4 5 6 4 5 4 4 4 6 5 4 4 4 121 439 8036      0  1398   0   2389.13 sec
312 : ... 4 4 4 5 5 4 5 5 4 5 6 4 5 4 4 4 6 5 4 4 5 122 444 1194 7060    10  1398   0   2394.20 sec
313 : ... 4 4 4 5 5 4 5 5 4 5 6 4 5 4 4 4 6 5 4 4 4 6 5 383 633 7573      0  1398   0   2396.32 sec
314 : ... 7 8 11 9 15 12 13 8 12 9 12 11 11 14 14 392 642 1256 6645     591  1399   1   2410.32 sec
315 : ... 10 9 10 11 7 8 11 9 15 12 13 8 12 9 5 4 4 4 4 4 4 4 97 8492     0  1399   0   2413.23 sec
316 : ... 10 11 7 8 11 9 15 12 13 8 12 9 5 4 4 4 4 4 5 5 100 520 8005     9  1399   0   2415.46 sec
317 : ... 11 7 8 11 9 15 12 13 8 12 9 5 4 4 4 4 4 4 4 4 119 440 8032      0  1399   0   2417.81 sec
318 : ... 31 32 29 37 29 21 20 19 23 25 23 24 16 19 135 462 1270 7056   527  1399   0   2461.76 sec
319 : ... 4 5 4 4 4 5 5 4 4 4 6 4 5 4 5 4 4 4 4 5 4 4 5 443 821 7413      4  1399   0   2467.69 sec
320 : ... 14 14 12 10 12 13 13 15 15 13 16 13 18 17 402 609 1089 6933   475  1399   0   2482.92 sec
321 : ... 4 5 4 4 4 5 5 4 4 4 6 4 5 4 5 4 4 4 4 5 4 4 4 4 4 5 97 8541     0  1399   0   2489.80 sec
322 : ... 4 4 5 5 4 4 4 6 4 5 4 6 5 5 5 5 6 4 4 4 5 5 6 100 449 8123     34  1399   0   2491.90 sec
323 : ... 4 4 5 5 4 4 4 6 4 5 4 5 4 4 4 4 5 4 4 4 4 4 5 5 57 233 8377     7  1399   0   2495.31 sec
324 : ... 4 5 5 4 4 4 6 4 5 4 5 4 4 4 4 5 4 4 4 4 4 5 4 4 5 121 8515      0  1399   0   2497.61 sec
325 : ... 5 4 4 4 6 4 5 4 5 4 4 4 4 5 4 4 4 4 4 5 4 4 5 121 447 8068      0  1399   0   2499.81 sec
326 : ... 4 4 6 4 5 4 5 4 4 4 4 5 4 4 4 4 4 5 4 4 6 122 451 1198 7085     9  1399   0   2502.30 sec
327 : ... 4 4 6 4 5 4 5 4 4 4 4 5 4 4 4 4 4 5 4 4 5 4 4 389 678 7567      0  1399   0   2505.46 sec
328 : ... 8 13 16 16 12 8 7 9 8 6 5 4 5 5 4 5 6 7 8 394 686 1410 6426   696  1399   1   2520.74 sec
329 : ... 21 16 20 20 14 10 11 12 18 17 20 22 20 15 11 9 59 231 8470    664  1399   1   2565.47 sec
330 : ... 16 20 20 14 10 11 12 18 17 20 22 20 15 11 9 59 66 468 8129      3  1399   0   2567.82 sec
331 : ... 20 14 10 11 12 18 17 20 22 20 15 11 9 59 52 427 1621 6737       6  1399   0   2571.10 sec
332 : ... 14 10 11 12 18 17 20 22 20 15 11 9 59 52 425 1406 1724 5728    10  1399   0   2574.85 sec
333 : ... 16 20 16 25 25 25 27 22 17 13 14 66 58 32 349 527 1381 6591   592  1399   0   2585.75 sec
334 : ... 4 5 4 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 7 4 57 8849     0  1399   0   2597.05 sec
335 : ... 4 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 9 6 59 232 8641     8  1399   0   2600.31 sec
336 : ... 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 121 8780      0  1399   0   2602.36 sec
337 : ... 4 5 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 121 454 8326      0  1399   0   2604.37 sec
338 : ... 4 4 4 4 4 5 4 4 4 4 4 4 4 4 5 5 5 5 4 4 5 122 458 1332 7234    17  1399   0   2608.42 sec
339 : ... 4 4 4 4 4 5 4 4 4 4 4 4 4 4 7 6 8 9 9 9 8 9 8 453 918 7566     23  1399   0   2611.11 sec
340 : ... 4 4 5 6 4 4 4 5 4 5 7 6 5 4 5 4 6 4 4 6 7 400 707 1503 6652   709  1399   1   2629.12 sec
341 : ... 5 6 4 4 4 5 4 5 7 6 5 4 5 4 6 4 4 6 7 400 707 637 1422 6034     5  1399   0   2632.10 sec
342 : ... 15 19 23 22 24 23 19 16 11 8 7 7 401 711 442 970 1799 5243    762  1399   1   2666.27 sec
343 : ... 28 33 32 26 26 17 14 10 11 404 716 417 669 1160 1174 5574      58  1399   0   2676.68 sec
344 : ... 12 9 10 12 5 4 5 4 4 4 5 5 4 5 5 4 4 4 4 5 4 4 5 5 57 8876      0  1399   0   2680.72 sec
345 : ... 9 10 12 5 4 5 4 4 4 5 5 4 5 5 4 4 4 4 5 4 4 5 6 58 705 8200     5  1399   0   2682.64 sec
346 : ... 12 5 4 5 4 4 4 5 5 4 5 5 4 4 4 6 7 6 6 7 8 5 492 1021 7456     15  1399   0   2686.11 sec
347 : ... 10 9 10 8 8 8 6 5 6 5 5 5 5 4 5 5 4 5 7 5 398 616 1109 7181   793  1399   1   2749.86 sec
348 : ... 10 8 8 8 6 5 6 5 5 5 5 4 5 5 4 5 7 5 398 616 469 1152 6763     10  1399   0   2752.23 sec
349 : ... 8 8 8 6 5 6 5 5 5 5 4 5 5 4 5 9 7 401 625 346 653 1305 6193    22  1399   0   2755.57 sec
350 : ... 10 8 8 8 6 5 6 5 5 5 5 4 5 5 4 5 6 4 5 4 5 91 715 1175 7247     8  1399   0   2758.75 sec
351 : ... 21 20 14 10 7 8 8 10 9 10 8 9 6 7 7 7 7 295 411 1115 7335     507  1399   0   2771.83 sec
352 : ... 4 4 5 5 4 5 5 4 4 4 4 5 4 4 5 6 4 5 5 5 4 6 5 101 429 8506     13  1399   0   2780.63 sec
353 : ... 4 4 5 5 4 5 5 4 4 4 4 5 4 4 5 6 4 5 4 4 4 5 4 4 4 179 8820      0  1399   0   2782.82 sec
354 : ... 5 5 4 5 5 4 4 4 4 5 4 4 5 6 4 5 4 4 4 5 4 4 5 180 689 8157      5  1399   0   2785.77 sec
355 : ... 5 5 4 4 4 4 5 4 4 5 6 4 5 4 4 4 7 6 9 11 130 465 1011 7632     24  1399   0   2788.58 sec
356 : ... 5 5 4 5 5 4 4 4 4 5 4 4 5 6 4 5 4 4 4 6 4 5 4 4 5 4 4 8997      0  1399   0   2791.78 sec
357 : ... 4 5 5 4 4 4 4 5 4 4 5 6 4 5 4 4 4 6 4 5 4 4 5 4 4 490 8507      0  1399   0   2794.11 sec
358 : ... 5 4 4 4 4 5 4 4 5 6 4 5 4 4 4 6 4 5 4 4 5 5 6 492 1071 7473    14  1399   0   2796.42 sec
359 : ... 16 20 14 15 14 11 6 5 6 6 8 10 7 9 10 12 404 672 1348 6984    757  1399   1   2843.15 sec
360 : ... 20 14 15 14 11 6 5 6 6 8 10 7 9 10 12 404 672 545 1248 6470     5  1399   0   2845.46 sec
361 : ... 15 14 11 6 5 6 6 8 10 7 9 10 12 404 672 343 772 1746 5731      13  1399   0   2849.01 sec
362 : ... 14 11 6 5 6 6 8 10 7 9 10 12 404 672 283 557 1071 1439 5452    11  1399   0   2852.89 sec
363 : ... 11 6 5 6 6 8 10 7 9 10 12 404 672 276 205 160 114 139 7312      0  1399   0   2855.87 sec
364 : ... 6 5 6 6 8 10 7 9 10 12 404 672 276 206 163 117 145 545 6801    12  1399   0   2857.63 sec
365 : ... 6 6 8 10 7 9 10 12 404 672 274 210 169 115 85 180 965 6629     29  1399   0   2861.51 sec
366 : ... 6 8 10 7 9 10 12 404 672 275 212 171 116 84 25 88 486 6869     19  1399   0   2863.83 sec
367 : ... 10 7 9 10 12 404 672 274 226 183 123 99 32 79 300 688 6588     33  1399   0   2866.59 sec
368 : ... 8 10 7 9 10 12 404 672 208 235 166 126 94 23 11 8 5 94 7317     0  1399   0   2868.53 sec
369 : ... 24 19 407 677 221 248 193 155 117 63 38 40 33 116 509 6928    735  1399   1   2891.66 sec
370 : ... 19 407 677 221 248 193 155 117 63 38 40 33 116 217 622 6558     0  1399   0   2893.54 sec
371 : ... 688 230 255 197 158 118 65 39 41 36 122 224 632 1030 5704     801  1399   1   2914.47 sec
372 : ... 704 250 274 219 178 141 93 70 47 44 55 47 137 371 977 6474    641  1399   0   2958.09 sec
373 : ... 4 4 4 4 4 4 5 4 4 5 4 4 6 4 5 4 4 5 4 4 5 4 4 5 61 241 8881     5  1399   0   2967.17 sec
374 : ... 4 4 4 4 4 4 5 4 4 5 4 4 6 4 5 4 4 5 4 4 5 4 4 4 4 4 4 9145      0  1399   0   2969.35 sec
375 : ... 4 4 4 4 4 5 4 4 5 4 4 6 4 5 4 4 5 4 4 5 4 4 4 4 4 4 5 9140      0  1399   0   2971.72 sec
376 : ... 4 4 4 5 4 4 5 4 4 6 4 5 4 4 5 4 4 5 4 4 4 4 4 4 5 157 8983      0  1399   0   2973.80 sec
377 : ... 4 5 4 4 5 4 4 6 4 5 4 4 5 4 4 5 4 4 4 4 4 6 7 161 959 8074      7  1399   0   2975.94 sec
378 : ... 5 4 4 5 4 4 6 4 5 4 4 5 4 4 5 4 4 4 4 4 4 5 4 411 618 8120      0  1399   0   2977.97 sec
379 : ... 4 5 4 4 6 4 5 4 4 5 4 4 5 4 4 4 4 4 5 7 6 413 621 1178 7240    27  1399   0   2980.62 sec
380 : ... 4 5 4 4 6 4 5 4 4 5 4 4 5 4 4 4 4 4 4 5 4 5 4 133 455 8561      0  1399   0   2983.75 sec
381 : ... 4 4 6 4 5 4 4 5 4 4 5 4 4 4 4 4 4 5 4 5 5 134 458 1032 7766     7  1399   0   2986.15 sec
382 : ... 5 4 4 6 4 5 4 4 5 4 4 5 4 4 4 4 4 4 5 4 5 4 4 4 4 157 8985      0  1399   0   2989.49 sec
383 : ... 23 26 30 20 20 17 19 24 26 25 22 16 15 15 8 8 160 963 8087    835  1401   1   3027.32 sec
384 : ... 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 5 5 5 4 410 789 7969      0  1401   0   3029.80 sec
385 : ... 5 4 4 4 5 6 6 7 7 7 6 7 4 5 5 6 8 8 8 6 5 414 796 1491 6959   777  1401   1   3054.83 sec
386 : ... 4 4 4 5 6 6 7 7 7 6 7 4 5 5 6 8 8 10 9 9 12 99 352 984 8020    17  1401   0   3058.26 sec
387 : ... 7 5 4 4 4 5 6 6 7 7 7 6 7 4 5 5 6 8 8 6 5 5 4 4 4 5 5 9320      0  1401   0   3061.31 sec
388 : ... 4 4 4 5 6 6 7 7 7 6 7 4 5 5 6 8 8 6 5 5 4 4 4 5 5 514 8806      0  1401   0   3065.02 sec
389 : ... 4 5 6 6 7 7 7 6 7 4 5 5 6 8 8 6 5 5 4 4 4 6 6 517 1238 7603    15  1401   0   3067.00 sec
390 : ... 9 6 8 6 7 6 7 9 10 8 9 10 14 13 14 16 18 437 827 1503 7002    870  1401   1   3095.33 sec
391 : ... 12 9 8 9 6 8 6 7 6 7 9 5 5 5 5 4 4 5 5 5 6 97 351 992 8071      8  1401   0   3099.55 sec
392 : ... 12 9 8 9 6 8 6 7 6 7 9 5 5 5 5 4 4 5 5 5 4 5 4 5 426 8961       0  1401   0   3102.05 sec
393 : ... 9 8 9 6 8 6 7 6 7 9 5 5 5 5 4 4 5 5 5 4 5 4 5 426 634 8326      0  1401   0   3104.74 sec
394 : ... 13 10 9 12 14 9 9 7 8 5 6 6 7 8 7 6 6 7 428 639 1243 7414     653  1403   1   3112.41 sec
395 : ... 16 15 4 5 4 4 4 5 5 5 5 4 4 5 5 4 4 5 4 6 6 5 103 510 8814     22  1403   0   3116.92 sec
396 : ... 16 15 4 5 4 4 4 5 5 5 5 4 4 5 5 4 4 5 4 5 5 4 5 62 378 8988     4  1403   0   3119.68 sec
397 : ... 15 4 5 4 4 4 5 5 5 5 4 4 5 5 4 4 5 4 5 5 4 4 4 135 459 8799     0  1403   0   3122.49 sec
398 : ... 10 12 14 13 14 14 16 14 11 6 6 6 6 6 6 8 138 463 1069 7994     66  1403   0   3126.65 sec
399 : ... 4 5 4 4 5 5 5 5 4 4 5 5 4 4 4 5 4 4 5 4 4 4 4 4 4 490 8929      0  1403   0   3129.29 sec
400 : ... 4 4 5 5 5 5 4 4 5 5 4 4 4 5 4 4 5 4 4 4 4 4 5 491 960 7998      5  1403   0   3131.60 sec
401 : ... 5 5 5 5 4 4 5 5 4 4 4 5 4 4 5 4 4 4 4 5 6 437 738 1658 6934    11  1403   0   3135.16 sec
402 : ... 5 5 5 5 4 4 5 5 4 4 4 5 4 4 5 4 4 4 4 4 4 4 4 135 466 8826      0  1403   0   3138.44 sec
403 : ... 5 5 4 4 5 5 4 4 4 5 4 4 5 4 4 4 4 4 4 4 5 136 469 1105 7936     6  1403   0   3143.61 sec
404 : ... 10 11 12 13 12 12 15 17 18 18 17 21 20 16 15 15 69 249 9156    74  1403   0   3150.19 sec
405 : ... 5 4 4 5 5 4 4 4 5 4 5 4 5 4 4 4 5 4 4 4 5 4 4 4 4 434 9000      0  1403   0   3152.35 sec
406 : ... 4 5 5 4 4 4 5 4 5 4 5 4 4 4 5 4 4 4 5 4 4 4 4 434 849 8151      0  1403   0   3154.30 sec
407 : ... 5 4 4 4 5 4 5 4 6 5 4 4 5 5 4 4 5 4 4 7 7 437 862 1698 6790    31  1403   0   3157.44 sec
408 : ... 4 4 5 4 5 4 5 4 4 4 5 4 4 4 5 6 7 9 12 17 104 364 1032 8101    27  1403   0   3161.95 sec
409 : ... 5 5 4 4 4 5 4 5 4 5 4 4 4 5 4 4 4 5 5 4 5 4 4 5 5 4 4 9436      0  1403   0   3167.62 sec
410 : ... 5 4 4 4 5 4 5 4 5 4 4 4 5 4 4 4 5 5 4 5 4 4 5 5 4 4 4 9432      0  1403   0   3169.79 sec
411 : ... 4 4 4 5 4 5 4 5 4 4 4 5 4 4 4 5 5 4 5 4 4 5 5 4 4 4 62 9370     0  1403   0   3172.52 sec
412 : ... 4 5 4 5 4 5 4 4 4 5 4 4 4 5 5 4 5 4 4 5 5 4 4 5 63 759 8638     4  1403   0   3174.98 sec
413 : ... 4 5 4 5 4 4 4 5 4 4 4 5 5 4 5 4 4 5 5 4 4 5 6 532 1086 7848     7  1403   0   3177.59 sec
414 : ... 5 4 4 4 5 4 6 8 10 10 8 9 8 8 8 7 7 8 8 8 437 643 1165 7518    43  1403   0   3181.30 sec
415 : ... 5 4 5 4 4 4 5 4 4 4 5 5 4 5 4 4 5 5 4 4 4 5 4 4 4 192 9243      0  1403   0   3185.16 sec
416 : ... 5 4 4 4 5 4 4 4 5 5 4 5 4 4 5 5 4 4 4 5 6 5 7 196 709 8560     12  1403   0   3187.80 sec
417 : ... 4 4 5 4 4 4 5 5 4 5 4 4 5 5 4 4 4 5 5 4 6 136 470 1054 8001     9  1403   0   3190.48 sec
418 : ... 4 4 4 5 4 4 4 5 5 4 5 4 4 5 5 4 4 4 5 5 4 5 4 4 5 100 9335      0  1403   0   3193.76 sec
419 : ... 4 5 4 5 5 5 5 4 5 5 5 5 5 4 5 4 6 7 6 8 6 5 6 103 882 8485     48  1403   0   3196.13 sec
420 : ... 5 4 4 4 5 5 4 5 4 4 5 5 4 4 4 5 5 4 5 4 4 5 4 433 697 8307      0  1403   0   3198.18 sec
421 : ... 4 4 5 5 4 5 4 4 5 5 4 4 4 5 5 4 5 4 4 6 5 437 702 1401 7243    19  1403   0   3201.43 sec
422 : ... 4 4 4 5 5 4 5 4 4 5 5 4 4 4 5 5 4 5 4 4 5 4 4 4 4 135 9302      0  1403   0   3204.18 sec
423 : ... 4 5 5 4 5 4 4 5 5 4 4 4 5 5 4 5 4 4 5 4 4 4 4 135 466 8836      0  1403   0   3206.39 sec
424 : ... 9 7 6 7 11 10 11 10 10 12 12 11 11 12 12 141 473 1166 7913    701  1403   0   3250.43 sec
