File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -i -n -c -t -k"
PDR Parameters: -y -i -n -c -t -k
Parameter Set: 27 of 32
Started at: Sat 14 Jun 2025 09:02:46 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -i -n -c -t -k".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 194                                                               2   194 104      0.09 sec
  2 : 0 196 408                                                           5   421 103      0.81 sec
222 : ... 38 25 14 16 14 9 11 12 10 10 10 7 9 9 8 7 6 5 5 4 223 6588      0  1405   0   1686.05 sec
223 : ... 25 14 16 14 9 11 12 10 10 10 7 9 9 8 7 6 6 6 5 225 853 5766     6  1405   0   1687.76 sec
224 : ... 14 16 14 9 11 12 10 10 10 7 9 9 8 7 6 6 6 5 77 360 760 5866    13  1405   0   1690.69 sec
225 : ... 14 16 14 9 11 12 10 10 10 7 9 9 8 7 6 5 5 4 5 4 4 113 6703      0  1405   0   1693.07 sec
226 : ... 16 14 9 11 12 10 10 10 7 9 9 8 7 6 5 5 4 5 4 4 113 356 6347     0  1405   0   1695.30 sec
227 : ... 9 11 12 10 10 10 7 9 9 8 7 6 5 5 4 6 6 5 117 361 573 6039       7  1405   0   1698.38 sec
228 : ... 14 9 11 12 10 10 10 7 9 9 8 7 6 5 5 4 6 4 4 4 4 49 438 6338     0  1405   0   1700.24 sec
229 : ... 11 9 15 18 14 16 14 14 17 12 15 9 13 9 9 54 446 1108 5475      34  1405   0   1703.84 sec
230 : ... 9 11 12 10 10 10 7 9 9 7 8 6 5 5 4 5 4 4 5 4 4 4 4 5 6819       0  1405   0   1706.70 sec
231 : ... 11 12 10 10 10 7 9 9 7 8 6 5 5 4 5 4 4 5 4 4 4 4 5 114 6705     0  1405   0   1708.18 sec
232 : ... 10 10 10 7 9 9 7 8 6 5 5 4 5 4 4 5 4 4 4 4 5 114 464 6241       0  1405   0   1709.50 sec
233 : ... 10 10 7 9 9 7 8 6 5 5 4 6 5 4 5 4 4 4 7 8 119 471 1005 5521    21  1405   0   1712.59 sec
234 : ... 10 10 7 9 9 7 8 6 5 5 4 5 4 4 5 4 4 5 4 6 5 5 219 724 5914     15  1405   0   1714.28 sec
235 : ... 10 7 9 9 7 8 6 5 5 4 5 4 4 5 4 4 4 4 5 4 5 67 175 431 6287      7  1405   0   1716.85 sec
236 : ... 10 7 9 9 7 8 6 5 5 4 5 4 4 5 4 4 4 4 5 4 4 4 4 4 111 6713       0  1405   0   1718.79 sec
237 : ... 25 35 30 31 26 28 28 30 26 22 17 17 13 11 10 8 116 448 6319    58  1405   0   1735.25 sec
238 : ... 11 8 9 6 6 6 5 5 6 6 6 5 5 5 5 7 5 6 5 5 10 5 114 359 6373      0  1405   0   1737.25 sec
239 : ... 10 6 6 6 5 5 6 7 6 5 5 5 5 7 5 6 5 5 11 7 119 364 697 5901     56  1405   0   1743.77 sec
240 : ... 8 9 6 6 6 5 5 6 6 6 5 5 5 5 7 5 6 5 5 10 5 5 5 220 719 6051     9  1405   0   1745.60 sec
241 : ... 33 29 26 27 26 29 31 30 25 27 31 20 23 21 80 186 491 6389     322  1405   0   1785.49 sec
242 : ... 8 6 7 6 5 5 6 6 5 6 5 5 6 7 5 6 5 5 10 5 4 4 5 4 4 115 6848     0  1405   0   1792.70 sec
243 : ... 7 6 5 5 6 6 5 6 5 5 6 7 5 6 5 5 10 5 4 4 5 5 6 116 409 6465     4  1405   0   1794.39 sec
244 : ... 6 5 5 6 6 5 6 5 5 6 7 5 6 5 5 10 5 4 4 5 5 4 4 74 335 6553      0  1405   0   1796.08 sec
245 : ... 5 6 6 5 6 5 5 6 7 5 6 5 5 10 5 4 4 5 5 5 5 75 338 809 6040      7  1405   0   1799.64 sec
246 : ... 6 6 5 6 5 5 7 8 7 8 6 6 10 6 4 4 5 5 6 6 7 81 354 1141 5542    32  1405   0   1801.88 sec
247 : ... 6 6 5 6 5 5 6 7 5 6 5 5 10 5 4 4 5 4 4 4 4 4 5 116 341 6548     6  1405   0   1809.27 sec
248 : ... 6 6 5 6 5 5 6 7 5 6 5 5 10 5 4 4 5 4 4 4 4 4 4 4 4 74 6896      0  1405   0   1811.56 sec
249 : ... 5 6 5 5 6 7 5 6 5 5 10 5 4 4 5 4 4 4 4 4 4 4 4 74 248 6648      0  1405   0   1814.49 sec
250 : ... 5 5 6 7 5 6 5 5 10 5 4 4 5 4 4 4 4 4 4 4 6 76 251 702 6153      5  1405   0   1816.77 sec
251 : ... 5 5 6 7 5 6 5 5 10 5 4 4 5 4 4 4 4 4 4 4 5 5 5 273 908 5818     7  1405   0   1818.38 sec
252 : ... 6 7 5 6 5 5 10 5 4 4 5 4 4 4 4 4 4 4 7 6 6 123 411 884 5801    16  1405   0   1822.14 sec
253 : ... 5 6 7 5 6 5 5 10 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 74 6899      0  1405   0   1823.85 sec
254 : ... 7 5 6 5 5 10 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 74 248 6651      0  1405   0   1825.03 sec
255 : ... 6 5 5 10 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 5 75 252 580 6280      9  1405   0   1828.55 sec
256 : ... 6 5 5 10 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 116 452 6433     4  1405   0   1830.19 sec
257 : ... 5 5 10 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 6 6 5 158 675 6172    14  1405   0   1831.64 sec
258 : ... 5 10 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 120 297 6556     0  1405   0   1833.10 sec
259 : ... 5 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 6 5 123 301 695 6070      7  1405   0   1836.44 sec
260 : ... 32 28 29 22 25 25 20 14 15 16 10 9 10 9 8 9 9 190 591 6243    617  1405   0   3208.63 sec
261 : ... 4 4 5 4 4 4 4 4 4 4 4 4 4 4 5 5 5 4 4 5 6 6 75 252 472 6413    17  1405   0   3215.87 sec
262 : ... 4 4 5 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 5 5 4 4 4 4 159 6829      0  1405   0   3217.64 sec
263 : ... 5 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 5 5 4 5 5 5 161 728 6129      7  1405   0   3219.21 sec
264 : ... 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 5 5 4 5 4 5 6 255 623 6132      4  1405   0   3223.92 sec
265 : ... 4 4 4 4 4 4 4 5 4 5 4 4 5 4 5 5 4 5 4 7 7 123 301 589 6194     31  1405   0   3227.34 sec
266 : ... 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 4 4 4 4 4 4 4 74 248 6662     0  1405   0   3229.46 sec
267 : ... 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 4 4 4 4 4 4 6 76 251 606 6260     5  1405   0   3232.00 sec
268 : ... 4 4 4 4 4 4 4 4 4 5 6 6 8 6 7 7 10 10 8 9 7 7 143 433 6429     22  1405   0   3235.65 sec
269 : ... 9 8 9 8 10 9 10 11 11 10 10 9 9 9 9 9 12 10 10 164 564 6314   407  1405   0   3285.33 sec
270 : ... 4 4 4 4 4 4 4 4 4 4 4 5 5 5 4 4 4 4 4 5 5 4 4 4 4 190 6859      0  1405   0   3289.90 sec
271 : ... 4 4 4 4 4 4 4 4 4 5 5 5 4 4 4 4 4 5 5 4 4 4 4 190 534 6323      0  1405   0   3291.34 sec
272 : ... 26 20 24 25 20 16 18 17 19 13 16 15 12 14 201 551 975 5705     67  1405   0   3303.55 sec
273 : ... 4 4 4 4 4 4 4 5 4 6 5 4 4 5 4 4 5 5 4 4 4 5 4 4 4 174 6887      0  1405   0   3306.54 sec
274 : ... 21 17 19 15 16 15 14 13 12 13 13 13 13 13 12 182 612 6329     427  1405   0   3379.67 sec
275 : ... 4 4 4 4 4 5 4 6 5 4 4 5 4 4 5 5 4 4 4 5 4 4 4 4 4 120 6969      0  1405   0   3384.79 sec
276 : ... 4 4 4 5 4 6 5 4 4 5 4 4 5 5 4 4 4 5 4 4 4 4 4 120 486 6483      0  1405   0   3385.94 sec
277 : ... 4 5 4 6 5 4 4 5 4 4 5 5 4 4 4 5 4 4 4 6 6 123 491 862 5859     14  1405   0   3389.00 sec
278 : ... 4 4 5 4 6 5 4 4 5 4 4 5 5 4 4 4 5 4 4 4 4 4 4 4 4 250 6838      0  1405   0   3390.79 sec
279 : ... 5 4 6 5 4 4 5 4 4 5 5 4 4 4 5 4 5 5 6 4 5 5 5 252 865 6005     13  1405   0   3393.49 sec
280 : ... 4 6 5 4 4 5 4 4 5 5 4 4 4 5 4 5 4 4 4 4 5 7 77 252 675 6321     9  1405   0   3396.21 sec
281 : ... 6 5 4 4 5 4 4 5 5 4 4 4 5 4 5 4 4 4 4 5 4 4 5 198 316 6616      5  1405   0   3398.30 sec
282 : ... 6 5 4 4 5 4 4 5 5 4 4 4 5 4 5 4 4 4 4 5 4 4 4 5 5 120 6971      0  1405   0   3400.09 sec
283 : ... 4 4 5 4 4 5 5 4 4 4 5 4 5 4 4 4 4 5 4 4 4 5 5 120 535 6436      0  1405   0   3401.45 sec
284 : ... 5 4 4 5 5 4 4 4 5 4 5 4 4 4 4 5 4 4 5 7 8 124 542 1199 5495     9  1405   0   3404.18 sec
285 : ... 4 5 4 4 5 5 4 4 4 5 4 5 4 4 4 4 5 4 4 5 5 5 4 4 56 360 6686     0  1405   0   3405.79 sec
286 : ... 4 4 5 5 4 4 4 5 4 5 4 4 4 4 5 4 4 5 5 5 4 6 59 364 788 6042     9  1405   0   3409.37 sec
287 : ... 5 4 4 5 5 4 4 4 5 4 5 4 4 4 4 5 4 4 5 5 5 4 4 4 4 4 4 7089      0  1405   0   3411.20 sec
288 : ... 4 5 5 4 4 4 5 4 5 4 4 4 4 5 4 4 5 5 5 4 4 4 4 4 4 120 6969      0  1405   0   3412.80 sec
289 : ... 5 4 4 4 5 4 5 4 4 4 4 5 4 4 5 5 5 4 4 4 4 4 4 120 726 6243      0  1405   0   3414.34 sec
290 : ... 4 4 5 4 5 4 4 4 4 6 7 6 7 5 6 4 4 4 5 7 8 126 735 1216 5316    22  1405   0   3416.98 sec
291 : ... 4 4 4 5 4 5 4 4 4 4 6 4 4 4 5 5 4 4 4 4 4 4 4 4 51 177 6877     0  1405   0   3419.25 sec
292 : ... 4 5 4 5 4 4 4 4 6 4 4 4 5 5 4 4 4 4 4 5 6 6 52 180 559 6527     8  1405   0   3421.83 sec
293 : ... 4 5 4 5 4 4 4 4 6 4 4 4 5 5 4 4 4 4 4 5 4 4 4 4 4 195 6898      0  1405   0   3423.07 sec
294 : ... 4 5 4 4 4 4 6 4 4 4 5 5 4 4 4 4 4 5 4 4 4 5 6 198 556 6368      6  1405   0   3425.08 sec
295 : ... 10 14 10 11 7 13 11 12 10 9 9 9 8 8 8 8 8 10 8 303 921 5917   497  1405   0   3469.75 sec
296 : ... 22 25 20 21 16 13 12 10 11 7 6 7 7 5 5 6 7 123 299 590 6335   382  1405   0   3566.62 sec
297 : ... 4 4 4 4 4 4 4 4 5 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 75 445 6611     0  1405   0   3570.48 sec
298 : ... 4 4 4 4 4 4 5 5 4 4 4 4 4 5 6 5 6 5 4 4 4 6 77 451 797 6064    18  1405   0   3573.83 sec
299 : ... 4 4 4 4 4 4 5 5 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 185 6943      0  1405   0   3576.03 sec
300 : ... 4 4 4 4 5 5 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 5 6 188 634 6338      9  1405   0   3578.13 sec
301 : ... 4 4 4 4 5 5 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 270 6856      0  1405   0   3579.39 sec
302 : ... 4 4 5 5 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 5 272 562 6319      3  1405   0   3580.81 sec
303 : ... 4 5 5 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 5 6 76 253 748 6265     6  1405   0   3583.20 sec
304 : ... 24 26 34 33 33 31 30 30 20 25 17 16 13 14 9 7 318 613 6235     85  1405   0   3591.51 sec
305 : ... 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 6 6 7 122 302 745 6206      8  1405   0   3594.10 sec
306 : ... 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 6 4 5 5 7 188 639 6336      6  1405   0   3595.96 sec
307 : ... 5 4 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 6 4 5 4 5 4 4 75 7057     0  1405   0   3597.54 sec
308 : ... 4 4 4 4 4 4 4 6 4 4 4 4 4 4 4 4 4 6 4 5 4 5 4 4 75 250 6807     0  1405   0   3598.96 sec
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Sat 14 Jun 2025 10:02:46 PM CST
========================================
