File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -i -t"
PDR Parameters: -r -y -i -t
Parameter Set: 20 of 32
Started at: Sat 14 Jun 2025 08:54:33 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -r -y -i -t".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 194                                                               2   194 110      0.19 sec
  2 : 0 207 401                                                           5   415 106      1.21 sec
220 : ... 19 19 22 22 21 17 20 17 15 13 15 16 13 14 95 391 901 5764      94  1401   0   1284.64 sec
221 : ... 8 7 6 6 6 6 5 5 5 7 6 6 8 7 8 8 7 9 8 10 8 99 363 1191 5314    40  1401   0   1287.53 sec
222 : ... 6 5 5 6 6 5 5 5 5 5 6 6 6 7 6 7 7 7 8 6 7 6 5 6 61 363 6405     5  1401   0   1289.44 sec
223 : ... 6 5 5 6 6 5 5 5 5 5 6 6 6 7 6 7 7 7 8 6 7 6 5 5 5 5 5 6789      0  1401   0   1291.10 sec
224 : ... 5 5 6 6 5 5 5 5 5 6 6 6 7 6 7 7 7 8 6 7 6 5 5 5 5 5 4 6785      0  1401   0   1293.86 sec
225 : ... 6 6 5 5 5 5 5 6 6 6 7 6 7 7 7 8 6 7 6 5 5 5 5 5 4 122 6663      0  1401   0   1297.10 sec
226 : ... 19 19 23 20 21 23 17 19 25 18 21 22 21 24 14 132 811 6016     562  1401   0   1357.28 sec
227 : ... 6 6 7 7 6 6 7 7 5 5 7 5 7 6 6 4 5 4 4 4 4 4 4 163 572 6324      0  1401   0   1363.24 sec
228 : ... 7 7 6 6 7 7 5 5 7 5 7 6 6 4 5 4 4 4 4 5 5 165 577 857 5786     12  1401   0   1365.59 sec
229 : ... 7 7 6 6 7 7 5 5 7 5 7 6 6 4 5 4 4 4 4 4 4 5 53 169 628 6327     7  1401   0   1367.67 sec
230 : ... 6 7 7 6 6 7 7 5 5 7 5 7 6 6 4 5 4 4 4 4 4 4 4 4 6 6 5 7050      0  1401   0   1369.20 sec
231 : ... 7 6 6 7 7 5 5 7 5 7 6 6 4 5 4 4 4 4 4 4 4 4 6 6 5 123 6927      0  1401   0   1371.53 sec
232 : ... 6 7 7 5 5 7 5 7 6 6 4 5 4 4 4 4 4 4 4 5 7 7 7 127 754 6216     17  1401   0   1372.97 sec
233 : ... 6 7 7 5 5 7 5 7 6 6 4 5 4 4 4 4 4 4 4 4 5 5 4 4 95 400 6564     0  1401   0   1374.68 sec
234 : ... 7 5 5 7 5 7 6 6 4 5 4 4 4 4 4 4 4 4 5 5 5 6 96 404 892 5968    13  1401   0   1377.01 sec
235 : ... 59 56 58 65 70 62 56 45 44 32 27 23 22 19 114 331 738 6052    469  1401   0   1442.63 sec
236 : ... 7 5 5 7 5 7 6 6 4 5 4 4 4 4 4 4 4 4 5 5 4 5 4 4 4 4 4 7082      0  1401   0   1446.69 sec
237 : ... 5 7 5 7 6 6 4 5 4 4 4 4 4 4 4 4 5 5 4 5 4 4 4 4 4 135 6947      0  1401   0   1448.19 sec
238 : ... 5 7 6 6 4 5 4 4 4 4 4 4 4 4 5 5 4 5 4 4 4 5 6 139 761 6232      7  1401   0   1449.49 sec
239 : ... 5 7 6 6 4 5 4 4 4 4 4 4 4 4 5 5 4 5 4 4 4 4 4 4 95 261 6732     0  1401   0   1451.32 sec
240 : ... 6 6 4 5 4 4 4 4 4 4 4 4 5 5 4 5 4 4 4 4 4 5 96 265 658 6284     9  1401   0   1457.64 sec
241 : ... 6 6 4 5 4 4 4 4 4 4 4 4 5 5 4 5 4 4 4 4 4 4 4 4 4 225 6857      0  1401   0   1459.37 sec
242 : ... 4 5 4 4 4 4 4 4 4 4 5 5 4 5 4 4 4 4 4 4 4 4 5 226 845 6039      5  1401   0   1460.88 sec
243 : ... 4 4 4 4 4 4 4 4 5 5 4 5 4 4 4 4 4 4 4 5 5 166 498 826 5822      8  1401   0   1463.20 sec
244 : ... 5 4 4 4 4 4 4 4 4 5 6 5 5 4 4 5 4 5 6 6 8 7 6 6 78 669 6377    31  1401   0   1465.76 sec
245 : ... 4 4 4 4 4 4 4 4 5 5 4 5 4 4 4 4 4 4 4 4 4 4 4 4 95 262 6736     0  1401   0   1468.78 sec
246 : ... 4 4 4 4 4 6 6 6 4 5 5 4 4 5 5 6 6 5 4 5 5 6 96 266 724 6220    32  1401   0   1471.10 sec
247 : ... 4 4 5 4 4 4 5 4 4 4 4 5 5 7 9 10 14 15 15 18 14 76 378 6684    38  1401   0   1473.82 sec
248 : ... 4 4 4 4 5 4 4 4 5 4 4 4 4 5 4 5 4 4 5 5 4 4 4 4 4 164 6927      0  1401   0   1475.17 sec
249 : ... 4 4 5 4 4 4 5 4 4 4 4 5 4 5 4 4 5 5 4 4 4 4 4 164 577 6350      0  1401   0   1476.32 sec
250 : ... 5 4 4 4 5 4 4 4 4 5 4 5 4 4 5 5 4 4 4 6 5 166 581 910 5750     11  1401   0   1478.83 sec
251 : ... 4 4 4 5 4 4 4 4 5 4 5 4 4 5 5 4 4 4 4 4 7 55 242 1230 5743      9  1401   0   1481.15 sec
252 : ... 4 5 4 4 4 5 4 4 4 4 5 4 5 4 4 5 5 4 4 4 4 4 5 5 5 5 66 7026     0  1401   0   1483.39 sec
253 : ... 4 4 4 5 4 4 4 4 5 4 5 4 4 5 5 4 4 4 4 4 5 5 5 6 68 372 6682     7  1401   0   1485.27 sec
254 : ... 4 4 4 5 4 4 4 4 5 4 5 4 4 5 5 4 4 4 4 4 5 5 5 5 4 4 95 6997     0  1401   0   1486.75 sec
255 : ... 4 5 4 4 4 4 5 4 5 4 4 5 5 4 4 4 4 4 5 5 5 5 4 4 95 401 6596     0  1401   0   1488.13 sec
256 : ... 4 4 5 4 5 4 4 5 5 4 4 4 4 4 7 8 8 10 8 12 102 407 962 5932     20  1401   0   1491.10 sec
257 : ... 47 54 50 52 49 39 36 34 24 21 25 19 27 21 120 405 1345 5458   376  1401   0   1522.79 sec
258 : ... 4 4 4 5 4 5 4 5 6 5 4 4 4 4 4 6 5 4 4 4 4 5 4 5 79 396 6731     4  1401   0   1525.02 sec
259 : ... 4 4 4 5 4 5 4 5 6 5 4 4 4 4 4 6 5 4 4 4 4 5 4 4 5 4 4 7158      0  1401   0   1526.70 sec
260 : ... 4 4 5 4 5 4 5 6 5 4 4 4 4 4 6 5 4 4 4 4 5 4 4 5 4 4 95 7063     0  1401   0   1528.67 sec
261 : ... 5 4 5 4 5 6 5 4 4 4 4 4 6 5 4 4 4 4 5 4 4 5 4 4 95 336 6727     0  1401   0   1530.77 sec
262 : ... 6 5 4 4 4 4 4 6 5 4 4 4 4 5 6 7 10 12 16 108 349 1219 5750     23  1401   0   1533.28 sec
263 : ... 4 5 6 5 4 4 4 4 4 6 5 4 4 4 4 5 4 4 6 4 4 5 5 240 1065 5892     9  1401   0   1535.06 sec
264 : ... 6 5 4 4 4 4 4 6 5 4 4 4 4 5 4 4 6 4 4 6 5 165 508 771 5946      9  1401   0   1537.41 sec
265 : ... 4 5 6 5 4 4 4 4 4 6 5 4 4 4 4 5 4 4 6 4 4 4 4 4 4 5 95 7071     0  1401   0   1540.01 sec
266 : ... 6 5 4 4 4 4 4 6 5 4 4 4 4 5 4 4 6 4 4 4 4 4 4 5 95 264 6807     0  1401   0   1541.37 sec
267 : ... 25 26 26 22 26 23 28 31 31 29 31 32 34 29 112 281 756 6376    526  1401   0   1654.81 sec
268 : ... 4 4 4 4 5 5 5 4 4 4 4 4 5 4 6 4 4 4 4 4 4 6 4 5 71 612 6580     5  1401   0   1658.34 sec
269 : ... 16 17 19 17 18 16 17 18 16 16 16 18 19 16 11 248 1116 6041    496  1401   0   1768.50 sec
270 : ... 5 5 5 4 4 4 4 4 5 4 6 4 4 4 4 4 4 7 6 6 6 169 553 863 6049     17  1401   0   1773.62 sec
271 : ... 4 4 5 5 5 4 4 4 4 4 5 4 6 4 4 4 4 4 4 6 4 4 4 5 5 4 4 7392      0  1401   0   1776.31 sec
272 : ... 5 5 5 4 4 4 4 4 5 4 6 4 4 4 4 4 4 6 4 4 4 5 5 4 4 129 7262      0  1401   0   1777.85 sec
273 : ... 8 9 10 9 8 8 11 5 5 5 4 6 5 8 7 7 6 9 8 12 11 136 695 6664    615  1403   1   1811.62 sec
274 : ... 4 6 4 5 4 4 4 5 4 5 4 4 4 4 4 4 5 6 4 4 4 4 4 4 5 4 5 7424      0  1403   0   1814.29 sec
275 : ... 4 5 4 4 4 5 4 5 4 4 4 4 4 4 5 6 4 4 4 4 4 4 5 4 5 222 7195      0  1403   0   1816.05 sec
276 : ... 4 4 4 5 4 5 4 4 4 4 4 4 5 6 4 4 4 4 4 4 5 4 6 223 955 6263      6  1403   0   1817.74 sec
277 : ... 4 5 4 5 4 4 4 4 4 4 5 6 4 4 4 4 4 4 5 5 5 169 632 958 5975      9  1403   0   1820.67 sec
278 : ... 4 5 4 5 4 4 4 4 4 4 5 6 4 4 4 4 4 4 5 4 4 6 54 193 791 6504     7  1403   0   1822.95 sec
279 : ... 4 5 4 5 4 4 4 4 4 4 5 6 4 4 4 4 4 4 5 4 4 5 5 5 76 624 6755    10  1403   0   1824.85 sec
280 : ... 44 42 40 32 35 39 51 53 59 61 57 53 50 42 29 27 79 368 7067   451  1403   0   1848.46 sec
281 : ... 5 4 5 4 4 4 4 4 4 5 4 4 4 4 5 4 5 5 5 5 5 5 5 5 5 5 96 7367     0  1403   0   1853.17 sec
282 : ... 5 4 4 4 4 4 4 5 4 4 4 4 5 4 5 5 5 5 5 5 5 5 5 5 96 447 6920     0  1403   0   1855.46 sec
283 : ... 4 4 4 4 5 4 4 4 4 5 4 5 5 5 5 5 5 5 5 6 7 97 451 1000 6215     12  1403   0   1858.02 sec
284 : ... 13 16 17 18 22 24 22 21 24 13 14 15 18 12 110 369 910 6292    547  1405   1   1875.50 sec
285 : ... 14 13 13 10 4 4 4 5 4 5 5 5 5 5 5 5 5 5 5 5 5 5 79 596 6889    16  1405   0   1877.22 sec
286 : ... 13 13 10 4 4 4 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 4 4 163 7365       0  1405   0   1879.72 sec
287 : ... 13 10 4 4 4 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 4 5 164 649 6739      4  1405   0   1881.26 sec
288 : ... 10 4 4 4 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 6 8 102 307 760 6583    16  1405   0   1883.68 sec
289 : ... 10 4 4 4 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 5 4 5 4 4 165 7361       0  1405   0   1887.43 sec
290 : ... 4 4 4 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 5 4 5 4 4 165 683 6678      0  1405   0   1888.89 sec
291 : ... 4 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 5 4 5 5 7 172 692 1540 5426    16  1405   0   1891.56 sec
292 : ... 4 4 4 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 5 4 5 4 4 4 4 4 97 7434     0  1405   0   1893.55 sec
293 : ... 4 5 4 5 5 5 5 5 5 5 5 5 5 4 4 4 5 4 5 4 4 4 4 4 97 303 7131     0  1405   0   1895.14 sec
294 : ... 5 7 6 7 9 6 8 9 12 12 13 19 15 20 17 18 16 111 318 839 6523    44  1405   0   1900.67 sec
295 : ... 4 5 5 5 5 5 6 5 5 5 5 4 5 4 4 4 4 4 5 4 4 4 4 6 71 510 6976     4  1405   0   1902.39 sec
296 : ... 5 5 5 5 6 5 5 5 5 4 5 4 4 4 4 4 5 4 4 4 4 5 4 165 619 6747      0  1405   0   1903.84 sec
297 : ... 5 6 5 5 5 5 4 6 5 4 4 4 5 5 4 4 5 6 9 12 171 627 1442 5582     32  1405   0   1908.08 sec
298 : ... 5 5 5 5 6 5 5 5 5 4 5 4 4 4 4 4 5 4 4 4 4 5 4 4 4 4 70 7465     0  1405   0   1910.45 sec
299 : ... 5 5 5 4 5 4 4 4 4 5 6 7 7 10 13 17 20 17 14 14 76 360 7136     28  1405   0   1913.55 sec
300 : ... 5 5 6 5 5 5 5 4 5 4 4 4 4 5 5 5 4 4 4 6 4 4 4 5 4 4 97 7438     0  1405   0   1914.94 sec
301 : ... 6 5 5 5 5 4 5 4 4 4 4 5 5 5 4 4 4 6 4 4 4 5 4 4 97 304 7134     0  1405   0   1917.60 sec
302 : ... 5 5 5 4 5 4 4 4 4 5 5 5 4 4 4 6 4 4 4 5 4 5 98 307 953 6390     7  1405   0   1920.35 sec
303 : ... 5 5 4 5 4 4 4 4 5 5 5 4 4 4 6 4 4 4 5 4 4 5 6 239 1113 6211     9  1405   0   1922.27 sec
304 : ... 4 5 4 4 4 4 5 5 5 4 4 4 6 4 4 4 5 4 4 5 6 168 557 1114 6115    21  1405   0   1927.32 sec
305 : ... 5 4 5 4 4 4 4 5 5 5 4 4 4 6 4 4 4 5 4 4 4 5 4 5 71 356 7154     5  1405   0   1929.22 sec
306 : ... 5 4 5 4 4 4 4 5 5 5 4 4 4 6 4 4 4 5 4 4 4 5 4 4 4 4 97 7451     0  1405   0   1931.46 sec
307 : ... 5 4 4 4 4 5 5 5 4 4 4 6 4 4 4 5 4 4 4 5 4 4 4 4 97 302 7149     0  1405   0   1933.15 sec
308 : ... 4 4 5 5 5 4 4 4 6 4 4 4 5 4 4 4 5 4 4 6 8 100 308 944 6455     21  1405   0   1936.03 sec
309 : ... 4 5 5 5 4 4 4 6 4 4 4 5 4 4 4 5 4 6 6 8 11 14 156 864 6604     21  1405   0   1941.51 sec
310 : ... 4 5 5 5 4 4 4 6 4 4 4 5 4 4 4 5 4 5 4 5 4 4 5 166 553 6836      0  1405   0   1943.62 sec
311 : ... 5 5 4 4 4 7 6 4 5 8 8 7 7 6 4 5 5 6 4 6 7 168 556 953 6137     46  1405   0   1946.35 sec
312 : ... 5 5 5 4 4 4 6 4 4 4 5 4 4 4 5 4 5 4 5 4 4 5 5 4 97 302 7154     0  1405   0   1948.71 sec
313 : ... 5 4 4 4 6 4 4 4 5 4 4 4 5 4 5 4 5 4 4 5 5 5 98 305 772 6594     7  1405   0   1952.27 sec
314 : ... 5 4 4 4 6 4 4 4 5 4 4 4 5 4 5 4 5 4 4 5 5 4 4 4 4 143 7403      0  1405   0   1954.24 sec
315 : ... 4 4 6 4 4 4 5 4 4 4 5 4 5 4 5 4 4 5 5 4 4 5 6 148 793 6666     10  1405   0   1955.82 sec
316 : ... 4 4 6 4 4 4 5 4 4 4 5 4 5 4 5 4 4 5 5 4 4 4 4 4 97 458 6998     0  1405   0   1957.50 sec
317 : ... 4 4 4 5 4 4 4 5 4 5 4 5 4 4 5 7 7 6 6 7 6 98 462 1037 6281     19  1405   0   1960.26 sec
318 : ... 4 4 5 4 4 4 5 4 5 4 5 4 4 5 5 4 4 4 4 6 6 107 367 836 6362     10  1405   0   1962.65 sec
319 : ... 6 4 4 4 5 4 4 4 5 4 5 4 5 4 4 5 5 4 4 4 4 4 4 4 5 4 70 7481     0  1405   0   1964.70 sec
320 : ... 18 13 12 12 17 17 19 14 21 21 15 12 10 10 13 13 75 424 7092    82  1405   0   1969.42 sec
321 : ... 6 5 4 5 4 4 5 4 5 4 5 5 5 4 4 5 4 4 5 4 4 6 6 5 82 601 6910    61  1405   0   1972.12 sec
322 : ... 4 5 4 4 4 4 5 4 5 4 4 4 5 4 4 4 4 4 5 4 4 5 4 4 5 4 98 7454     0  1405   0   1973.68 sec
323 : ... 4 4 4 4 5 4 5 4 4 4 5 4 4 4 4 4 5 4 4 5 4 4 5 4 98 458 6996     0  1405   0   1975.46 sec
324 : ... 4 5 4 5 4 4 4 5 4 4 4 4 4 5 4 4 5 4 4 5 5 99 462 1039 6281      8  1405   0   1978.81 sec
325 : ... 5 4 5 4 4 4 5 4 4 4 4 4 5 4 4 5 4 4 5 5 6 107 365 906 6299     10  1405   0   1981.40 sec
326 : ... 4 5 4 5 4 4 4 5 4 4 4 4 4 5 4 4 5 4 4 5 4 5 5 6 82 654 6847     7  1405   0   1983.64 sec
327 : ... 5 4 5 4 4 4 5 4 4 4 4 4 5 4 4 5 4 4 5 4 5 4 5 7 71 448 7058     4  1405   0   1985.73 sec
328 : ... 4 5 4 4 4 5 4 4 4 4 4 5 4 4 5 4 4 5 4 5 4 5 6 4 97 302 7153     0  1405   0   1987.44 sec
329 : ... 35 30 26 21 11 10 13 13 16 16 16 18 13 13 101 310 874 6643    570  1405   0   2156.62 sec
330 : ... 4 4 4 5 4 4 4 4 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 4 305 7290      0  1405   0   2159.74 sec
331 : ... 4 5 4 4 4 4 4 5 4 4 4 4 4 5 4 5 5 5 7 8 8 9 8 310 1219 6110    19  1405   0   2162.21 sec
332 : ... 4 4 4 4 4 5 4 4 4 5 5 6 5 8 5 4 5 5 4 6 6 168 558 977 6214     32  1405   0   2165.39 sec
333 : ... 4 5 4 4 4 4 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 4 5 4 4 4 7593      0  1405   0   2167.74 sec
334 : ... 5 4 4 4 4 4 5 4 4 4 4 4 5 4 5 5 4 4 5 4 5 4 5 4 4 4 70 7523     0  1405   0   2169.37 sec
335 : ... 4 5 4 4 4 4 4 5 4 5 5 4 4 7 6 8 10 13 18 16 16 82 362 7194     26  1405   0   2171.38 sec
336 : ... 4 4 4 4 5 4 4 4 4 4 5 4 5 5 4 4 6 4 6 4 5 4 5 4 4 4 79 7513     0  1405   0   2173.28 sec
337 : ... 4 4 5 4 4 4 4 4 5 4 5 5 4 4 6 4 6 4 5 4 5 4 5 5 82 849 6692     7  1405   0   2174.81 sec
338 : ... 5 4 4 4 4 4 5 4 5 5 4 4 6 4 6 4 5 4 5 4 4 4 5 259 626 6708      0  1405   0   2176.60 sec
339 : ... 4 4 4 4 5 4 5 5 4 4 6 4 6 4 5 4 5 4 4 5 7 263 633 1031 6013    12  1405   0   2179.77 sec
340 : ... 4 4 4 4 4 5 4 5 5 4 4 6 4 6 4 5 4 5 4 4 4 5 5 6 71 357 7198     7  1405   0   2182.10 sec
341 : ... 4 4 4 4 4 5 4 5 5 4 4 6 4 6 4 5 4 5 4 4 4 5 5 4 4 4 4 7589      0  1405   0   2183.79 sec
342 : ... 4 4 4 5 4 5 5 4 4 6 4 6 4 5 4 5 4 4 4 5 5 4 4 4 4 170 7419      0  1405   0   2185.09 sec
343 : ... 16 18 18 25 25 24 21 22 26 21 24 22 21 24 23 189 918 6574     388  1405   0   2283.39 sec
344 : ... 4 4 5 5 4 6 4 6 4 5 4 5 4 4 4 5 4 4 4 5 5 89 309 1060 6461     10  1405   0   2286.97 sec
345 : ... 4 4 5 5 4 6 4 6 4 5 4 5 4 4 4 5 4 4 4 4 4 4 6 239 888 6494      5  1405   0   2288.74 sec
346 : ... 5 7 8 8 6 6 4 5 4 6 4 4 4 5 4 4 5 5 4 6 7 167 557 945 6152     87  1405   0   2292.81 sec
347 : ... 4 5 5 4 6 4 6 4 5 4 5 4 4 4 5 4 4 4 4 4 4 5 5 5 81 608 6946     9  1405   0   2295.37 sec
348 : ... 4 5 5 4 6 4 6 4 5 4 5 4 4 4 5 4 4 4 4 4 4 5 4 4 4 4 76 7525     0  1405   0   2297.58 sec
349 : ... 39 27 28 28 23 22 18 22 19 21 19 26 19 20 19 21 91 464 7120   535  1405   0   2323.34 sec
350 : ... 4 5 4 5 4 7 5 5 5 5 5 5 5 6 4 4 4 4 5 4 4 4 5 4 97 303 7235     0  1405   0   2326.03 sec
351 : ... 7 5 5 5 5 5 5 5 6 6 5 6 8 9 11 13 13 14 11 106 317 901 6559    35  1405   0   2329.76 sec
352 : ... 5 4 7 5 5 5 5 5 5 5 6 5 4 5 4 4 4 5 4 5 4 5 5 165 627 6842      0  1405   0   2332.29 sec
353 : ... 26 21 16 12 9 6 7 6 7 9 6 7 7 6 5 5 4 7 7 168 635 1548 5645   709  1405   1   2390.95 sec
354 : ... 28 26 21 16 12 9 6 7 6 7 9 6 7 7 6 5 5 4 5 5 4 5 5 92 7544      0  1405   0   2393.45 sec
355 : ... 26 21 16 12 9 6 7 6 7 9 6 7 7 6 5 5 4 5 5 5 7 9 97 363 7217    12  1405   0   2395.08 sec
356 : ... 21 16 12 9 6 7 6 7 9 6 7 7 6 5 5 4 5 5 5 7 7 5 7 179 7455       0  1405   0   2396.71 sec
357 : ... 10 9 9 12 10 14 13 12 12 10 7 7 7 8 9 10 11 13 186 916 6570    46  1405   0   2398.94 sec
358 : ... 9 5 6 5 4 5 4 4 4 5 4 5 4 5 5 5 7 7 5 8 101 306 1081 6474       7  1405   0   2402.03 sec
359 : ... 5 4 5 4 4 4 5 6 6 9 13 14 16 17 16 15 17 14 14 260 890 6518    33  1405   0   2404.91 sec
360 : ... 5 6 5 4 5 4 4 4 5 5 4 5 5 4 4 5 6 5 6 6 6 172 556 980 6263     19  1405   0   2408.09 sec
361 : ... 9 5 6 5 4 5 4 4 4 5 5 4 5 5 4 4 5 6 4 5 4 4 6 4 4 99 7541       0  1405   0   2410.08 sec
362 : ... 5 6 5 4 5 4 4 4 5 5 4 5 5 4 4 5 6 4 5 4 4 6 4 4 99 304 7237     0  1405   0   2412.06 sec
363 : ... 9 8 9 11 10 8 11 14 11 13 14 16 18 22 23 119 316 864 6603      70  1405   0   2416.84 sec
364 : ... 5 4 4 4 5 4 4 5 4 6 4 4 4 5 5 4 5 5 4 6 4 4 6 6 86 622 6963     7  1405   0   2418.69 sec
365 : ... 4 4 4 5 4 4 5 4 6 4 4 4 5 5 4 5 5 4 6 4 4 5 5 4 4 255 7382      0  1405   0   2420.61 sec
366 : ... 4 5 4 4 5 4 6 4 4 4 5 5 4 5 5 4 6 4 4 5 5 5 6 256 891 6520      6  1405   0   2422.62 sec
367 : ... 4 4 5 4 6 4 4 4 5 5 4 5 5 4 6 4 4 5 5 6 5 169 555 946 6219     12  1405   0   2424.93 sec
368 : ... 5 4 4 5 4 6 4 4 4 5 5 4 5 5 4 6 4 4 5 5 5 4 4 4 98 303 7241     0  1405   0   2427.92 sec
369 : ... 4 5 4 6 4 4 4 5 5 4 5 5 4 6 4 4 5 5 5 4 4 5 99 307 858 6601     7  1405   0   2430.78 sec
370 : ... 4 5 4 6 4 4 4 7 9 8 6 6 6 6 4 5 6 9 7 6 7 6 5 5 86 622 6967    37  1405   0   2432.99 sec
371 : ... 5 4 6 4 4 4 5 5 4 5 5 4 6 4 4 5 5 5 4 4 4 4 4 4 4 255 7387      0  1405   0   2434.76 sec
372 : ... 10 10 11 12 6 8 7 5 8 9 11 10 9 13 13 16 14 16 268 994 6471   815  1405   1   2468.62 sec
373 : ... 12 18 18 14 16 20 23 23 16 16 16 24 19 24 275 707 1139 5911   634  1405   0   2565.64 sec
374 : ... 4 4 4 4 4 4 5 4 4 6 4 4 4 4 5 5 4 4 4 4 4 5 54 204 775 6787     7  1405   0   2571.24 sec
375 : ... 5 4 4 4 4 4 4 5 4 4 6 4 4 4 4 5 5 4 4 4 4 4 4 4 4 5 83 7617     0  1405   0   2573.18 sec
376 : ... 4 4 4 4 4 5 4 4 6 4 4 4 4 5 5 4 4 4 4 4 4 4 5 6 86 623 7027     9  1405   0   2574.97 sec
377 : ... 4 4 4 4 5 4 4 6 4 4 4 4 5 5 4 4 4 4 4 4 4 4 5 4 4 186 7512      0  1405   0   2576.53 sec
378 : ... 4 4 5 4 4 6 4 4 4 4 5 5 4 4 4 4 4 4 4 4 5 4 5 187 658 6880      5  1405   0   2578.72 sec
379 : ... 16 13 19 12 13 15 18 20 17 21 24 28 25 23 105 310 794 6722    737  1405   0   2715.18 sec
380 : ... 4 5 4 4 4 6 4 4 4 4 5 5 4 4 4 4 6 4 4 4 5 4 5 4 4 4 5 7701      0  1405   0   2720.78 sec
381 : ... 4 4 4 6 4 4 4 4 5 5 4 4 4 4 6 4 4 4 5 4 5 4 4 4 5 248 7453      0  1405   0   2724.59 sec
382 : ... 4 6 4 4 4 4 5 5 4 4 4 4 6 4 4 4 5 4 5 4 5 5 6 251 1221 6260    16  1405   0   2727.47 sec
383 : ... 4 4 4 4 5 5 4 4 4 4 6 4 4 4 5 4 5 4 4 5 6 174 661 1297 5853    12  1405   0   2730.35 sec
384 : ... 6 4 4 4 4 5 5 4 4 4 4 6 4 4 4 5 4 5 4 4 4 5 4 4 98 305 7308     0  1405   0   2732.72 sec
385 : ... 4 4 4 5 5 4 4 4 4 6 4 4 4 5 4 5 4 4 4 5 4 5 99 309 906 6726    10  1405   0   2737.48 sec
386 : ... 4 4 4 4 5 5 4 4 4 4 6 4 4 4 5 4 5 4 4 4 5 4 4 4 4 4 92 7613     0  1405   0   2739.49 sec
387 : ... 19 14 12 13 16 15 16 16 13 13 13 14 13 14 14 10 96 424 7236   719  1405   0   2779.55 sec
388 : ... 7 7 5 5 5 5 5 7 5 5 5 5 5 6 4 5 4 5 5 4 5 4 6 6 86 783 6890     9  1405   0   2783.49 sec
389 : ... 5 5 5 5 5 7 5 5 5 5 5 6 4 5 4 5 5 4 5 4 5 5 4 170 650 6904      0  1405   0   2785.39 sec
390 : ... 5 5 5 7 5 5 5 5 5 6 4 5 4 5 5 4 6 5 5 7 6 173 656 1008 6208    21  1405   0   2788.74 sec
391 : ... 5 5 5 7 5 5 5 5 5 6 4 5 4 5 5 4 5 4 5 5 6 8 56 206 757 6825    19  1405   0   2791.32 sec
392 : ... 5 5 5 5 7 5 5 5 5 5 6 4 5 4 5 5 4 5 4 5 5 4 4 4 4 4 92 7629     0  1405   0   2793.68 sec
393 : ... 5 5 7 5 5 5 5 5 6 4 5 4 5 5 4 5 4 5 5 4 4 4 4 5 93 427 7229     5  1405   0   2795.38 sec
394 : ... 5 7 5 5 5 5 5 6 4 5 5 6 5 4 5 5 5 5 4 4 4 5 5 5 87 716 6951    31  1405   0   2797.04 sec
395 : ... 7 5 5 5 5 5 6 4 5 4 5 5 4 5 4 5 5 4 4 4 4 4 4 4 98 468 7159     0  1405   0   2799.41 sec
396 : ... 5 5 5 6 4 5 4 5 5 4 5 4 5 5 4 4 4 4 4 4 5 99 472 1050 6406      8  1405   0   2804.79 sec
397 : ... 5 5 6 4 5 4 5 5 4 5 4 5 5 4 4 4 4 4 4 6 6 109 377 954 6409     10  1405   0   2807.66 sec
398 : ... 5 5 5 6 4 5 4 5 5 4 5 4 5 5 4 4 4 4 4 4 4 4 5 7 94 361 7296     5  1405   0   2809.67 sec
399 : ... 5 5 5 6 4 5 4 5 5 4 5 4 5 5 4 4 4 4 4 4 4 4 5 6 5 4 83 7639     0  1405   0   2811.18 sec
400 : ... 5 6 4 5 4 5 5 4 5 4 5 5 4 4 4 4 4 4 4 4 5 6 6 5 86 717 6950     9  1405   0   2813.18 sec
401 : ... 6 4 5 4 5 5 4 5 4 5 5 4 4 4 4 4 4 4 4 5 6 5 4 4 99 393 7232     0  1405   0   2815.57 sec
402 : ... 27 30 29 29 18 20 21 17 15 21 24 22 19 20 109 399 1268 6213    81  1405   0   2823.25 sec
403 : ... 4 4 5 5 5 4 5 4 4 5 5 4 4 5 4 4 4 5 4 4 5 4 4 171 572 6997      0  1405   0   2825.76 sec
404 : ... 5 5 5 4 5 4 4 5 5 4 4 5 4 4 4 5 4 4 5 5 5 174 576 929 6314     12  1405   0   2828.76 sec
405 : ... 4 4 5 5 5 4 5 4 4 5 5 4 4 5 4 4 4 5 4 4 5 4 4 5 4 4 83 7651     0  1405   0   2831.13 sec
