File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -n -t -k"
PDR Parameters: -y -n -t -k
Parameter Set: 31 of 32
Started at: Sat 14 Jun 2025 09:12:09 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -n -t -k".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 194                                                               2   194 104      0.09 sec
  2 : 0 196 408                                                           5   421 103      0.82 sec
216 : ... 8 5 5 5 6 5 5 7 5 5 6 5 5 5 6 5 6 6 5 4 4 5 5 4 6 5 45 6020     0  1395   0   1459.91 sec
217 : ... 5 5 6 5 5 7 5 5 6 5 5 5 6 5 6 6 5 4 4 5 5 4 6 6 46 281 5761     4  1395   0   1465.31 sec
218 : ... 5 5 6 5 5 7 5 5 6 5 5 5 6 5 6 6 5 4 4 5 5 4 5 5 4 4 57 6004     0  1395   0   1470.30 sec
219 : ... 66 50 51 40 39 37 37 20 18 20 18 15 19 18 17 17 72 542 5616   449  1395   0   1543.57 sec
220 : ... 4 6 4 4 5 5 4 4 5 4 4 4 4 4 4 5 5 4 4 4 4 4 4 109 426 5687      0  1395   0   1549.78 sec
221 : ... 5 5 4 4 5 4 4 4 4 4 6 8 8 8 12 10 12 15 17 125 440 884 5165    34  1395   0   1556.88 sec
222 : ... 4 4 5 5 4 4 5 4 4 4 4 4 4 4 6 4 4 4 5 5 4 5 40 214 467 5634     8  1395   0   1562.22 sec
223 : ... 6 4 4 5 5 4 4 5 4 4 4 4 4 4 4 6 4 4 4 5 5 4 4 4 4 4 4 6218      0  1395   0   1567.13 sec
224 : ... 4 4 5 5 4 4 5 4 4 4 4 4 4 4 6 4 4 4 5 5 4 4 4 4 4 4 4 6214      0  1395   0   1572.01 sec
225 : ... 5 5 4 4 5 4 4 4 4 4 4 4 6 4 4 4 5 5 4 4 4 4 4 4 4 109 6105      0  1395   0   1577.18 sec
226 : ... 4 4 5 4 4 4 4 4 4 4 6 4 4 4 5 5 4 4 4 4 4 5 5 112 792 5344      9  1395   0   1582.33 sec
227 : ... 7 8 11 11 12 13 13 12 12 13 13 16 15 18 16 63 382 597 5524     52  1395   0   1589.99 sec
228 : ... 5 4 4 4 5 4 5 4 5 4 5 4 5 5 5 4 4 6 5 6 6 6 62 230 551 5536    19  1395   0   1595.63 sec
229 : ... 5 4 4 4 5 4 5 4 5 4 5 4 5 5 5 4 4 5 4 5 4 4 5 6 47 277 5934     5  1395   0   1602.15 sec
230 : ... 5 4 4 4 5 4 5 4 5 4 5 4 5 5 5 4 4 5 4 5 4 4 5 5 4 4 4 6228      0  1395   0   1608.02 sec
231 : ... 4 4 4 5 4 5 4 5 4 5 4 5 5 5 4 4 5 4 5 4 4 5 5 4 4 4 60 6168     0  1395   0   1612.75 sec
232 : ... 4 5 5 7 7 10 14 16 12 16 14 12 11 9 5 6 6 7 7 6 65 453 5753    47  1395   0   1618.47 sec
233 : ... 5 4 5 4 5 4 5 4 5 5 5 4 4 5 4 5 4 4 5 5 4 4 6 8 51 443 5856    12  1395   0   1623.83 sec
234 : ... 4 5 4 5 4 5 4 5 5 5 4 4 5 4 5 4 4 5 5 4 4 5 4 5 93 375 5848     0  1395   0   1629.42 sec
235 : ... 4 5 4 5 4 5 5 5 4 4 5 4 5 4 4 5 5 4 4 5 5 7 97 385 662 5517    12  1395   0   1635.77 sec
236 : ... 5 4 5 4 5 4 5 5 5 4 4 5 4 5 4 4 5 5 4 4 5 4 5 5 5 5 4 6310      0  1395   0   1641.02 sec
237 : ... 4 5 4 5 4 5 5 5 4 4 5 4 5 4 4 5 5 4 4 5 4 5 5 5 5 4 60 6250     0  1395   0   1645.66 sec
238 : ... 4 5 4 5 5 5 4 4 5 4 5 4 4 5 5 4 4 5 4 5 5 5 6 5 63 454 5824    10  1395   0   1651.20 sec
239 : ... 13 13 12 12 7 7 9 10 9 10 12 10 12 11 12 9 6 7 48 333 5983    612  1395   1   1670.04 sec
240 : ... 4 4 4 5 4 5 5 4 5 4 5 5 5 4 4 4 4 4 4 5 5 4 5 4 54 381 5903     0  1395   0   1675.80 sec
241 : ... 4 5 4 5 5 4 5 4 5 5 5 4 4 4 4 4 4 5 5 4 5 5 55 385 627 5598     8  1395   0   1683.25 sec
242 : ... 5 4 5 5 4 5 4 5 5 5 4 4 4 4 4 4 5 5 4 6 7 6 61 231 555 5620    19  1395   0   1691.49 sec
243 : ... 5 4 5 5 4 5 4 5 5 5 4 4 4 4 4 4 5 5 4 5 4 5 5 7 50 331 5992    10  1395   0   1696.88 sec
244 : ... 21 16 15 14 13 15 21 16 14 16 12 9 7 4 4 5 6 6 64 425 5883    532  1395   1   1712.13 sec
245 : ... 4 5 5 4 5 4 5 5 5 4 4 4 4 4 4 5 5 4 5 4 4 4 5 5 5 4 54 6288     0  1395   0   1717.02 sec
246 : ... 5 4 5 4 5 5 5 4 4 4 4 4 4 5 5 4 5 4 4 4 5 5 5 4 54 290 5998     0  1395   0   1722.06 sec
247 : ... 13 11 13 13 16 16 18 23 19 18 18 15 13 10 61 297 621 5648      92  1395   0   1732.60 sec
248 : ... 5 5 5 4 4 4 4 5 4 5 4 4 5 5 4 4 5 7 6 7 6 7 8 171 798 5423     16  1395   0   1739.29 sec
249 : ... 11 10 12 15 12 12 15 12 9 8 8 7 13 8 9 8 120 401 899 5426     543  1395   0   1773.15 sec
250 : ... 5 4 5 4 4 5 4 5 4 5 4 4 5 4 4 4 4 5 4 5 4 5 4 7 5 4 4 6382      0  1395   0   1780.22 sec
251 : ... 4 5 4 4 5 4 5 4 5 4 4 5 4 4 4 4 5 4 5 4 5 4 7 5 4 4 4 6378      0  1395   0   1785.92 sec
252 : ... 5 4 4 5 4 5 4 5 4 4 5 4 4 4 4 5 4 5 4 5 4 7 5 4 4 4 47 6331     0  1395   0   1792.86 sec
253 : ... 18 15 19 25 26 23 18 17 15 20 12 19 15 15 10 11 51 380 6010   572  1395   1   1811.58 sec
254 : ... 4 5 4 5 4 5 5 4 4 4 4 6 4 5 4 5 4 5 4 4 4 5 5 113 810 5525      9  1395   0   1817.93 sec
255 : ... 5 4 5 4 5 5 4 4 4 4 6 4 5 4 5 4 5 4 4 4 4 5 58 386 692 5610     8  1395   0   1826.41 sec
256 : ... 4 5 4 5 5 4 4 4 4 6 4 5 4 6 5 7 7 5 5 4 6 6 62 253 799 5452    21  1395   0   1833.66 sec
257 : ... 5 4 5 4 5 5 4 4 4 4 6 4 5 4 5 4 5 4 4 4 4 4 4 4 4 4 4 6418      0  1395   0   1838.99 sec
258 : ... 4 5 4 5 5 4 4 4 4 6 4 5 4 5 4 5 4 4 4 4 4 4 4 4 4 4 57 6361     0  1395   0   1844.24 sec
259 : ... 4 5 5 4 4 4 4 6 4 5 4 5 4 5 4 4 4 4 4 4 4 4 4 4 57 389 5972     0  1395   0   1849.49 sec
260 : ... 22 29 20 23 25 18 13 15 10 6 6 5 5 8 9 12 67 406 1143 5205    636  1395   1   1872.94 sec
261 : ... 6 4 4 4 4 6 4 5 4 5 4 5 4 4 4 4 4 5 4 5 4 4 5 4 5 111 6325      0  1395   0   1880.40 sec
262 : ... 4 4 4 6 4 5 4 5 4 5 4 4 4 4 4 5 4 5 4 4 5 4 5 111 348 5977      0  1395   0   1886.01 sec
263 : ... 4 6 4 5 4 5 4 5 4 4 4 4 4 5 4 5 4 4 5 7 8 116 353 680 5613     16  1395   0   1892.87 sec
264 : ... 5 4 5 4 5 8 11 15 14 12 15 15 21 17 14 12 13 12 66 437 5977    34  1395   0   1899.81 sec
265 : ... 4 6 4 5 4 5 4 5 4 4 4 4 4 5 4 5 4 4 5 4 5 4 5 4 4 100 6337      0  1395   0   1905.32 sec
266 : ... 8 12 10 11 11 16 16 14 15 18 21 18 13 13 8 10 104 571 5795     47  1395   0   1911.95 sec
267 : ... 5 4 5 4 5 4 5 4 4 4 6 4 5 4 5 5 4 4 4 5 4 6 58 295 517 5809     8  1395   0   1918.98 sec
268 : ... 5 4 5 4 5 4 5 4 4 4 6 4 5 4 5 5 4 4 4 5 4 5 4 4 4 111 6328      0  1395   0   1924.26 sec
269 : ... 5 4 5 4 5 4 4 4 6 4 5 4 5 5 4 4 4 5 4 5 4 4 4 111 347 5981      0  1395   0   1931.47 sec
270 : ... 9 12 11 11 10 12 12 12 9 8 11 10 11 11 6 7 117 354 618 5589    71  1395   0   1940.49 sec
271 : ... 5 4 5 4 4 4 6 4 5 4 5 5 4 4 4 5 4 5 4 4 4 5 5 115 722 5643      9  1395   0   1946.06 sec
272 : ... 12 15 12 13 14 9 7 8 11 13 14 12 15 15 15 9 60 314 675 5859   771  1395   1   1989.56 sec
273 : ... 5 5 4 4 5 5 4 4 4 5 4 5 4 4 4 4 6 4 4 4 4 4 4 5 48 281 6266     5  1395   0   1996.89 sec
274 : ... 5 5 4 4 5 5 4 4 4 5 4 5 4 4 4 4 6 4 4 4 4 4 4 4 4 4 59 6506     0  1395   0   2002.52 sec
275 : ... 4 4 5 5 4 4 4 5 4 5 4 4 4 4 6 4 4 4 4 4 4 4 4 4 59 310 6195     0  1395   0   2008.16 sec
276 : ... 5 5 4 4 4 5 4 5 4 4 4 4 6 4 4 4 4 4 4 4 5 5 61 316 779 5733    11  1395   0   2015.55 sec
277 : ... 5 4 4 4 5 4 5 4 4 4 4 6 4 4 4 4 4 4 4 4 5 5 7 220 906 5502     17  1395   0   2021.38 sec
278 : ... 6 9 12 14 13 16 18 17 18 14 13 14 10 11 11 124 360 553 5833   602  1395   1   2083.91 sec
279 : ... 5 4 4 4 5 4 5 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 5 4 5 5 4 6654      0  1395   0   2097.23 sec
280 : ... 4 4 4 5 4 5 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 5 4 5 5 4 59 6595     0  1395   0   2103.63 sec
281 : ... 4 5 4 5 4 4 4 4 6 4 4 4 4 4 4 4 4 4 4 5 4 5 5 4 59 410 6185     0  1395   0   2109.24 sec
282 : ... 19 13 15 11 11 9 11 9 11 13 19 23 28 28 24 77 429 1099 5368   425  1395   0   2124.99 sec
283 : ... 5 4 4 4 4 4 4 6 4 4 4 4 4 4 5 4 6 4 4 5 6 5 4 4 5 4 5 6671      0  1395   0   2132.04 sec
284 : ... 4 4 4 4 4 6 4 4 4 4 4 4 5 4 6 4 4 5 6 5 4 4 5 4 5 119 6552      0  1395   0   2137.40 sec
285 : ... 4 4 4 6 4 4 4 4 4 4 5 4 6 4 4 5 6 5 4 4 5 4 5 119 355 6197      0  1395   0   2143.46 sec
286 : ... 17 15 14 19 16 18 19 22 23 23 15 17 18 14 130 365 607 5814    549  1395   0   2182.85 sec
287 : ... 4 4 6 4 4 4 4 4 4 5 4 6 4 4 5 6 5 5 5 6 5 8 8 8 66 515 6126    19  1395   0   2189.01 sec
288 : ... 4 6 4 4 4 4 4 4 5 4 6 4 4 5 6 5 4 4 5 4 5 4 5 4 59 310 6308     0  1395   0   2194.86 sec
289 : ... 4 4 4 4 4 4 5 4 6 4 4 5 6 5 4 4 5 4 5 4 5 5 60 313 571 5956     8  1395   0   2201.62 sec
290 : ... 4 4 4 4 4 4 5 4 6 4 4 5 6 5 4 4 5 4 5 4 4 4 4 5 48 300 6351     5  1395   0   2208.13 sec
291 : ... 4 4 4 4 4 4 5 4 6 4 4 5 6 5 4 4 5 4 5 4 4 4 4 4 4 4 4 6667      0  1395   0   2214.32 sec
292 : ... 4 4 4 4 5 4 6 4 4 5 6 5 4 4 5 4 5 4 4 4 4 4 4 4 4 119 6548      0  1395   0   2219.43 sec
293 : ... 4 4 5 4 6 4 4 5 6 5 4 4 5 4 5 4 4 4 4 4 4 4 4 119 496 6052      0  1395   0   2224.79 sec
294 : ... 5 4 6 4 4 5 6 5 4 4 5 4 5 4 4 4 4 4 4 5 7 124 505 1264 5149    13  1395   0   2232.46 sec
295 : ... 5 4 6 4 4 5 6 5 4 4 5 4 5 4 4 4 4 4 4 4 4 5 38 236 508 6017     7  1395   0   2238.59 sec
296 : ... 4 5 4 6 4 4 5 6 5 4 4 5 4 5 4 4 4 4 4 4 4 4 4 4 5 5 4 6673      0  1395   0   2243.90 sec
297 : ... 5 4 6 4 4 5 6 5 4 4 5 4 5 4 4 4 4 4 4 4 4 4 4 5 5 4 4 6669      0  1395   0   2249.12 sec
298 : ... 6 4 4 5 6 5 4 4 5 4 5 4 4 4 4 4 4 4 4 4 4 5 5 4 4 119 6550      0  1395   0   2255.97 sec
299 : ... 4 5 6 5 4 4 5 4 5 4 4 4 4 4 4 4 4 4 4 5 5 4 4 119 454 6087      0  1395   0   2261.52 sec
300 : ... 9 7 8 7 6 7 7 8 8 10 12 11 14 16 18 13 10 126 466 1148 5231   681  1396   1   2286.52 sec
301 : ... 5 6 5 4 4 5 4 5 4 4 4 4 5 4 5 4 5 4 4 5 4 4 4 4 59 312 6339     0  1396   0   2298.88 sec
302 : ... 28 22 20 19 16 13 18 16 12 8 10 10 8 9 7 9 65 321 545 6043    552  1396   0   2359.19 sec
303 : ... 5 4 4 4 5 4 4 4 4 4 5 4 5 5 5 4 4 4 4 4 4 5 4 5 4 105 6611      0  1396   0   2366.29 sec
304 : ... 4 4 5 4 4 4 4 4 5 4 5 5 5 4 4 4 4 4 4 5 4 6 6 109 582 6075      9  1396   0   2372.54 sec
305 : ... 4 4 4 5 4 4 4 4 4 5 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 5 4 6716      0  1396   0   2378.96 sec
306 : ... 4 5 4 4 4 4 4 5 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 5 4 120 6596      0  1396   0   2385.83 sec
307 : ... 4 4 4 4 4 5 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 5 4 120 357 6239      0  1396   0   2391.92 sec
308 : ... 4 4 4 5 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 6 6 125 364 650 5817     11  1396   0   2398.82 sec
309 : ... 4 4 4 5 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 5 4 4 5 103 650 5989      5  1396   0   2404.43 sec
310 : ... 16 18 15 9 8 14 10 11 11 10 11 9 9 8 6 6 8 61 379 1001 5568   697  1396   1   2446.37 sec
311 : ... 4 4 4 5 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 5 4 4 4 4 4 4 4 6724      0  1396   0   2453.51 sec
312 : ... 4 4 5 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 5 4 4 4 4 4 4 4 47 6677     0  1396   0   2460.08 sec
313 : ... 14 10 10 8 10 7 8 7 7 6 8 5 7 8 8 7 7 8 9 12 15 52 457 6241   570  1396   1   2478.36 sec
314 : ... 33 33 30 37 27 20 16 14 12 12 12 13 7 7 7 8 10 182 860 5724   618  1396   0   2496.42 sec
315 : ... 4 4 4 4 4 4 4 6 4 5 4 4 5 4 4 4 7 7 8 8 7 125 409 695 5809     29  1396   0   2504.35 sec
316 : ... 4 4 4 4 4 4 4 6 4 5 4 4 5 4 4 4 5 4 4 4 4 6 40 238 573 6015    11  1396   0   2511.36 sec
317 : ... 4 4 4 4 4 4 4 6 4 5 4 4 5 4 4 4 5 4 4 4 4 5 4 5 49 295 6420     5  1396   0   2517.96 sec
318 : ... 4 4 4 4 4 4 4 6 4 5 4 4 5 4 4 4 5 4 4 4 4 5 4 4 5 4 4 6728      0  1396   0   2523.60 sec
319 : ... 4 4 4 4 4 4 6 4 5 4 4 5 4 4 4 5 4 4 4 4 5 4 4 5 4 4 62 6666     0  1396   0   2530.58 sec
320 : ... 4 4 4 4 6 4 5 4 4 5 4 4 4 5 4 4 4 4 5 4 4 5 5 5 65 609 6087     7  1396   0   2535.97 sec
321 : ... 13 15 16 17 13 14 14 12 17 14 13 11 15 16 20 176 654 5949     661  1396   1   2567.03 sec
322 : ... 5 4 6 4 4 5 5 4 4 4 4 4 4 4 5 4 4 5 4 5 5 123 363 605 5878      8  1396   0   2573.86 sec
323 : ... 4 5 4 6 4 4 5 5 4 4 4 4 4 4 4 5 4 4 5 4 4 4 4 4 61 313 6372     0  1396   0   2579.49 sec
324 : ... 4 6 4 4 5 5 4 4 4 4 4 4 4 5 4 4 5 4 4 4 4 5 62 317 621 6062    11  1396   0   2587.05 sec
325 : ... 5 4 6 4 4 5 5 4 4 4 4 4 4 4 5 4 4 5 4 4 4 4 4 4 4 4 62 6677     0  1396   0   2593.68 sec
326 : ... 24 23 31 31 34 33 34 27 22 17 9 9 8 8 5 4 5 5 63 577 6146     762  1396   1   2618.07 sec
327 : ... 4 5 5 4 4 4 4 4 4 4 5 4 4 5 4 4 4 4 4 4 4 4 4 121 497 6138      0  1396   0   2624.56 sec
328 : ... 5 4 4 4 4 4 4 4 5 4 4 5 4 4 4 4 6 5 6 6 7 126 503 1111 5369    19  1396   0   2631.64 sec
329 : ... 12 11 14 16 19 18 19 28 24 23 24 32 29 26 52 238 509 6340     777  1396   1   2675.90 sec
330 : ... 4 5 5 4 4 4 4 4 4 5 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 5 6988      0  1396   0   2683.33 sec
331 : ... 5 5 4 4 4 4 4 4 5 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 48 6936     0  1396   0   2689.49 sec
332 : ... 4 4 4 4 4 4 5 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 5 49 403 6553     4  1396   0   2695.53 sec
333 : ... 4 4 4 4 5 4 4 4 4 5 4 4 4 4 4 4 4 4 4 5 5 6 6 124 1047 5846    16  1396   0   2701.58 sec
334 : ... 4 4 4 5 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 5 64 593 708 5960     9  1396   0   2708.83 sec
335 : ... 47 42 39 45 41 45 50 44 36 33 30 23 23 19 77 229 625 6261     696  1396   1   2745.81 sec
336 : ... 4 4 4 4 5 4 4 4 4 4 4 4 6 5 6 7 10 13 12 14 17 58 300 6724     21  1396   0   2753.95 sec
337 : ... 4 4 5 4 4 4 4 5 4 4 4 4 4 4 4 5 4 5 4 4 5 5 5 4 5 4 4 7035      0  1396   0   2760.06 sec
338 : ... 5 4 4 4 4 5 4 4 4 4 4 4 4 5 4 5 4 4 5 5 5 4 5 4 4 121 6914      0  1396   0   2766.65 sec
339 : ... 4 4 4 5 4 4 4 4 4 4 4 5 4 5 4 4 5 5 5 4 5 5 5 124 952 5994      7  1396   0   2772.60 sec
340 : ... 4 4 5 4 4 4 4 4 4 4 5 4 5 4 4 5 5 5 4 6 5 5 63 491 652 6171    12  1396   0   2780.25 sec
341 : ... 4 4 5 4 4 4 4 4 4 4 5 4 5 4 4 5 5 5 4 4 4 4 4 4 5 124 6913      0  1396   0   2786.57 sec
342 : ... 5 4 4 4 4 4 4 4 5 4 5 4 4 5 5 5 4 4 4 4 4 4 5 124 378 6535      0  1396   0   2793.08 sec
343 : ... 4 4 4 4 4 4 5 4 5 4 4 5 5 5 4 4 4 4 4 7 7 128 384 644 6113     14  1396   0   2800.21 sec
344 : ... 4 4 4 4 4 4 4 5 4 5 4 4 5 5 5 4 4 4 4 4 4 5 4 5 49 346 6672     5  1396   0   2807.05 sec
345 : ... 28 22 15 12 11 8 10 8 8 12 14 11 13 10 10 7 6 6 66 542 6475   806  1397   1   2834.10 sec
346 : ... 4 4 4 4 4 5 4 5 4 4 5 5 5 4 4 4 4 4 4 5 4 4 4 4 62 489 6502     0  1397   0   2840.69 sec
347 : ... 4 4 4 5 4 5 4 4 5 5 5 4 4 4 4 4 4 5 4 5 5 6 64 493 720 6107    21  1397   0   2848.17 sec
348 : ... 4 4 5 4 5 4 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 4 4 126 423 6506      0  1397   0   2854.93 sec
349 : ... 4 4 5 5 5 5 6 7 9 11 9 9 11 10 10 6 10 11 132 429 899 5859     38  1397   0   2863.19 sec
350 : ... 4 4 5 4 5 4 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 4 4 4 4 4 63 6994     0  1397   0   2869.33 sec
351 : ... 5 4 5 4 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 4 4 4 5 5 65 542 6485     6  1397   0   2875.96 sec
352 : ... 4 5 4 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 4 4 4 4 4 4 62 489 6508     0  1397   0   2883.38 sec
353 : ... 4 4 5 5 5 4 4 4 4 4 4 5 4 5 4 4 4 4 4 4 4 5 63 494 619 6132     9  1397   0   2891.72 sec
354 : ... 13 10 15 10 11 12 13 9 9 10 9 13 13 10 10 7 5 49 295 6756     728  1397   1   2916.79 sec
355 : ... 4 4 4 4 5 4 4 4 4 4 6 4 5 4 4 4 4 4 5 4 4 4 5 4 4 170 6899      0  1397   0   2923.35 sec
356 : ... 4 4 5 4 4 4 4 4 6 4 5 4 4 4 4 4 5 4 4 4 5 4 5 171 721 6205      4  1397   0   2930.24 sec
357 : ... 4 4 4 4 4 6 4 5 4 4 4 4 4 5 5 7 8 9 10 14 135 449 1114 5636    20  1397   0   2937.69 sec
358 : ... 4 5 4 4 4 4 4 6 4 5 4 4 4 4 4 5 4 4 4 5 4 4 4 4 62 488 6529     0  1397   0   2944.26 sec
359 : ... 11 10 10 10 13 11 8 9 10 7 10 8 10 9 8 7 9 65 493 701 6180     55  1397   0   2953.55 sec
360 : ... 5 4 4 5 4 5 4 4 4 4 4 5 4 4 4 5 5 8 9 10 11 14 54 297 6782     19  1397   0   2960.45 sec
361 : ... 4 4 5 4 4 5 4 5 4 4 4 4 4 5 4 4 4 5 4 5 4 5 4 5 5 4 4 7093      0  1397   0   2966.85 sec
362 : ... 5 4 4 5 4 5 4 4 4 4 4 5 4 4 4 5 4 5 4 5 4 5 5 4 4 126 6967      0  1397   0   2973.67 sec
363 : ... 4 5 4 5 4 4 4 4 4 5 4 4 4 5 4 5 4 5 4 5 5 4 4 126 439 6527      0  1397   0   2979.66 sec
364 : ... 4 5 4 4 4 4 4 5 4 4 4 5 4 5 4 5 6 7 8 8 8 130 448 1251 5632    27  1397   0   2987.77 sec
365 : ... 4 5 4 4 4 4 4 5 4 4 4 5 4 5 4 5 4 5 5 5 5 7 5 109 780 6235     11  1397   0   2994.25 sec
366 : ... 5 4 4 4 4 4 5 4 4 4 5 4 5 4 5 4 5 5 5 4 4 5 63 492 649 6215     9  1397   0   3001.47 sec
367 : ... 4 5 4 4 4 4 4 5 4 4 4 5 4 5 4 5 4 5 5 5 4 4 4 4 4 5 4 7091      0  1397   0   3007.87 sec
368 : ... 5 4 4 4 4 4 5 4 4 4 5 4 5 4 5 4 5 5 5 4 4 4 4 4 5 4 4 7087      0  1397   0   3013.93 sec
369 : ... 4 4 4 4 5 4 4 4 5 4 5 4 5 4 5 5 5 4 4 4 4 4 5 4 4 286 6801      0  1397   0   3020.13 sec
370 : ... 15 15 8 9 10 12 12 12 15 15 19 20 16 17 17 13 296 1210 5649   759  1397   1   3055.04 sec
371 : ... 5 4 4 4 4 4 4 4 4 4 4 5 5 4 4 4 4 4 5 8 10 191 628 789 5933    18  1397   0   3063.81 sec
372 : ... 4 4 5 4 4 4 4 4 4 4 4 4 4 5 5 4 4 4 4 4 5 5 5 4 4 4 5 7103      0  1397   0   3070.48 sec
373 : ... 4 5 4 4 4 4 4 4 4 4 4 4 5 5 4 4 4 4 4 5 5 5 4 4 4 5 4 7099      0  1397   0   3076.59 sec
374 : ... 5 4 4 4 4 4 4 4 4 4 4 5 5 4 4 4 4 4 5 5 5 4 4 4 5 4 4 7095      0  1397   0   3083.70 sec
375 : ... 4 4 4 4 4 4 4 4 4 5 5 4 4 4 4 4 5 5 5 4 4 4 5 4 4 166 6929      0  1397   0   3089.93 sec
376 : ... 4 4 4 4 4 4 4 5 5 4 4 4 4 4 5 5 5 4 4 4 5 5 6 170 1183 5800     7  1397   0   3096.37 sec
377 : ... 4 4 4 5 5 5 5 9 9 11 13 12 14 11 9 7 7 6 8 65 603 742 6083    822  1397   1   3137.15 sec
378 : ... 14 13 7 6 7 6 7 8 5 6 5 7 6 7 5 4 5 7 8 8 7 76 238 616 6354   101  1397   0   3149.30 sec
379 : ... 4 4 4 4 4 4 5 5 5 4 4 4 5 5 4 5 5 4 4 4 5 4 4 5 5 4 4 7141      0  1397   0   3155.96 sec
380 : ... 4 4 4 4 5 5 5 4 4 4 5 5 4 5 5 4 4 4 5 4 4 5 5 4 4 108 7033      0  1397   0   3162.24 sec
381 : ... 17 17 18 15 12 15 14 12 14 14 10 12 11 10 8 6 113 852 6313    782  1397   1   3194.78 sec
382 : ... 22 19 18 18 11 7 6 6 10 10 11 10 9 11 10 48 569 1166 5835     746  1398   1   3229.60 sec
383 : ... 4 5 5 5 4 4 4 6 4 4 4 5 4 4 4 5 4 4 4 4 4 4 5 4 5 143 7111      0  1398   0   3236.86 sec
384 : ... 5 5 4 4 4 6 4 4 4 5 4 4 4 5 4 4 4 4 4 4 5 4 5 143 399 6712      0  1398   0   3243.94 sec
385 : ... 4 4 4 6 4 4 4 5 4 4 4 5 4 4 4 4 4 4 5 5 6 146 403 699 6230     10  1398   0   3251.56 sec
386 : ... 5 4 4 4 6 4 4 4 5 4 4 4 5 4 4 4 4 4 4 5 4 5 5 5 49 299 6930     5  1398   0   3258.37 sec
387 : ... 5 4 4 4 6 4 4 4 5 4 4 4 5 4 4 4 4 4 4 5 4 5 5 4 4 4 65 7184     0  1398   0   3264.92 sec
388 : ... 4 4 6 4 4 4 5 4 4 4 5 4 4 4 4 4 4 5 4 5 5 4 4 4 65 567 6617     0  1398   0   3271.99 sec
389 : ... 17 16 14 18 14 12 10 8 10 7 9 7 7 5 5 5 9 69 575 1162 5825    776  1398   1   3299.69 sec
390 : ... 5 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 187 7092      0  1398   0   3307.95 sec
391 : ... 4 4 5 4 4 4 4 4 4 4 4 4 4 4 8 6 6 9 8 8 8 7 8 190 696 6424     23  1398   0   3315.29 sec
392 : ... 5 4 4 4 4 4 4 4 4 4 4 4 6 4 5 4 5 5 4 6 5 147 404 692 6269     18  1398   0   3323.24 sec
393 : ... 4 5 4 4 4 4 4 4 4 4 4 4 4 6 4 5 4 4 5 4 5 4 5 5 65 505 6712     0  1398   0   3330.41 sec
394 : ... 9 9 11 14 15 16 16 18 20 14 16 14 15 10 9 8 68 510 689 6275   712  1398   0   3360.20 sec
395 : ... 4 5 4 4 4 4 4 4 4 4 5 5 4 5 5 4 5 5 7 7 8 7 5 6 67 496 6754    17  1398   0   3367.75 sec
396 : ... 4 5 4 4 4 4 4 4 4 4 5 5 4 5 5 4 5 4 5 5 5 5 4 5 5 4 48 7232     0  1398   0   3380.99 sec
397 : ... 4 4 4 4 4 4 4 4 5 5 4 5 5 4 5 4 5 5 5 5 4 5 5 5 49 440 6814     5  1398   0   3387.52 sec
398 : ... 4 4 4 4 4 4 5 5 4 5 5 4 5 4 5 5 5 5 4 5 5 4 4 144 398 6738      0  1398   0   3394.07 sec
399 : ... 4 4 4 4 5 5 4 5 5 4 5 5 5 5 5 5 5 5 5 6 6 147 403 694 6265     27  1398   0   3401.34 sec
400 : ... 4 4 4 4 4 5 5 4 5 5 4 5 4 5 5 5 5 4 5 5 4 4 4 4 65 608 6606     0  1398   0   3408.39 sec
401 : ... 26 27 24 12 15 12 12 13 7 10 6 7 7 7 7 9 9 72 617 1197 5674   740  1398   1   3430.62 sec
402 : ... 4 4 4 4 5 4 5 4 5 4 5 4 4 5 4 4 5 5 6 4 5 4 4 4 4 4 4 7279      0  1398   0   3444.37 sec
