File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -f -i -n -t -k"
PDR Parameters: -y -f -i -n -t -k
Parameter Set: 24 of 32
Started at: Sat 14 Jun 2025 08:55:21 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -f -i -n -t -k".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 194                                                               2   194 104      0.09 sec
  2 : 0 168 418                                                           6   412 105      0.86 sec
233 : ... 4 5 3 4 4 4 3 5 4 4 4 3 5 19 27 32 22 20 15 14 65 369 6348     12  1394   0   1711.20 sec
234 : ... 4 5 3 4 4 4 3 5 4 4 4 3 5 19 27 32 22 19 13 11 7 4 120 6622     0  1394   0   1712.91 sec
235 : ... 3 4 4 4 3 5 4 4 4 3 5 19 27 32 22 19 13 11 7 4 120 347 6275     0  1394   0   1719.44 sec
236 : ... 4 3 5 4 4 4 3 5 19 27 32 22 21 15 14 11 7 121 353 687 5886     25  1394   0   1722.11 sec
237 : ... 4 4 3 5 4 4 4 3 5 19 27 32 22 20 14 11 7 5 4 4 133 531 6080     0  1394   0   1724.99 sec
238 : ... 5 4 4 4 3 5 19 27 32 22 20 14 11 7 5 8 10 140 542 1289 5181    18  1394   0   1727.73 sec
239 : ... 4 4 3 5 4 4 4 3 5 19 27 32 22 20 14 11 7 5 6 5 5 4 4 4 6743     0  1394   0   1729.73 sec
240 : ... 4 3 5 4 4 4 3 5 19 27 32 22 20 14 11 7 5 6 5 5 4 4 4 4 6739     0  1394   0   1731.20 sec
241 : ... 5 4 4 4 3 5 19 27 32 22 20 14 11 7 5 6 5 5 4 4 4 4 132 6607     0  1394   0   1732.83 sec
242 : ... 4 4 3 6 20 27 32 22 20 15 13 7 5 7 7 6 5 4 5 6 134 667 5970    31  1394   0   1734.97 sec
243 : ... 30 36 25 24 18 18 11 10 15 10 10 11 8 9 10 9 190 799 5784      45  1394   0   1737.43 sec
244 : ... 20 27 32 22 19 14 11 6 6 9 6 5 4 6 7 9 10 138 445 713 5911     33  1394   0   1740.66 sec
245 : ... 20 27 32 22 19 14 11 6 6 9 6 5 4 5 4 4 5 5 90 258 516 6047      7  1394   0   1742.47 sec
246 : ... 7 20 27 32 22 19 14 11 6 6 9 6 5 4 5 4 4 5 4 5 4 5 132 6648     0  1394   0   1748.67 sec
247 : ... 27 32 22 19 14 11 6 6 9 6 5 4 5 4 4 5 4 6 6 7 134 489 6194      9  1394   0   1752.93 sec
248 : ... 20 27 32 22 19 14 11 6 6 9 6 5 4 5 4 4 5 4 6 5 5 4 4 5 6774     0  1394   0   1754.47 sec
249 : ... 32 22 19 14 11 6 6 9 6 5 4 5 4 4 5 4 6 5 5 4 4 5 302 6472       0  1394   0   1756.19 sec
250 : ... 22 19 14 11 6 6 9 6 5 4 5 4 4 5 4 6 5 5 4 4 6 303 789 5714      5  1394   0   1757.78 sec
251 : ... 14 11 6 6 12 9 8 8 8 4 6 7 5 6 7 8 7 9 11 253 435 707 5691     43  1394   0   1760.72 sec
252 : ... 14 11 6 6 10 6 4 4 5 4 5 5 4 7 5 6 4 5 7 5 5 134 487 6202       6  1394   0   1762.48 sec
253 : ... 19 14 11 6 6 10 6 4 4 5 4 5 5 4 7 5 6 4 5 7 4 4 4 4 4 6786      0  1394   0   1764.08 sec
254 : ... 14 11 6 6 10 6 4 4 5 4 5 5 4 7 5 6 4 5 7 4 4 4 4 4 59 6727      0  1394   0   1765.67 sec
255 : ... 11 6 6 10 6 4 4 5 4 5 5 4 7 5 6 4 5 8 5 6 6 6 5 60 484 6271    15  1394   0   1766.94 sec
256 : ... 6 6 10 6 4 4 5 4 5 5 4 7 5 6 4 5 7 4 5 4 4 4 4 120 563 6102     0  1394   0   1768.47 sec
257 : ... 6 4 4 5 4 5 5 4 7 5 6 4 5 7 4 5 4 4 5 7 123 572 1150 5306       9  1394   0   1770.98 sec
258 : ... 6 4 4 5 4 5 5 4 7 5 6 4 6 8 4 5 4 5 5 7 6 101 242 513 6059     18  1394   0   1772.73 sec
259 : ... 6 4 4 5 4 5 5 4 7 5 6 4 6 8 4 5 4 4 5 5 5 4 5 60 373 6388       5  1394   0   1773.93 sec
260 : ... 10 6 4 4 5 4 5 5 4 7 5 6 4 6 8 4 5 4 4 5 5 5 4 4 4 5 4 6789     0  1394   0   1775.36 sec
261 : ... 4 4 5 4 5 5 4 7 5 6 4 6 8 4 5 4 4 5 5 5 4 4 4 5 4 121 6668      0  1394   0   1776.64 sec
262 : ... 5 4 5 5 4 7 5 6 4 6 8 4 5 4 4 5 5 5 4 4 4 5 4 121 477 6191      0  1394   0   1777.94 sec
263 : ... 5 5 4 7 5 6 4 6 8 4 6 6 7 6 6 5 4 4 4 7 6 123 483 1152 5306    28  1394   0   1780.78 sec
264 : ... 4 7 5 6 4 6 8 4 5 4 6 6 8 8 8 10 10 13 15 11 8 188 718 5934    37  1394   0   1783.20 sec
265 : ... 4 7 5 6 4 6 8 4 5 4 5 4 4 5 4 4 4 4 6 7 6 133 354 553 6044      9  1394   0   1785.37 sec
266 : ... 5 4 7 5 6 4 6 8 4 5 4 5 4 4 5 4 4 4 4 6 6 4 4 4 6 122 6685      0  1394   0   1786.94 sec
267 : ... 7 5 6 4 6 8 4 5 4 5 4 4 5 4 4 4 4 6 6 4 4 4 6 122 479 6206      0  1394   0   1788.45 sec
268 : ... 4 6 8 4 5 4 5 4 4 5 4 4 4 4 6 6 4 5 6 12 128 489 1115 5377     20  1394   0   1791.04 sec
269 : ... 5 6 4 6 8 4 5 4 5 4 4 5 4 4 4 4 6 6 4 4 4 7 5 6 63 503 6276     5  1394   0   1793.49 sec
270 : ... 4 6 8 4 5 4 5 4 4 5 4 4 4 4 6 6 4 4 4 7 5 5 5 131 350 6333      0  1394   0   1795.69 sec
271 : ... 19 13 14 17 12 14 13 16 12 13 17 14 19 21 142 369 552 6059    100  1394   0   1804.88 sec
272 : ... 9 10 5 6 4 5 7 4 6 5 4 4 4 6 5 4 4 4 7 4 5 5 4 4 4 317 6526     0  1394   0   1806.53 sec
273 : ... 20 24 22 22 18 12 11 12 20 15 20 20 18 20 27 357 1115 5586    210  1394   0   1815.06 sec
274 : ... 4 5 8 4 7 6 6 7 4 6 5 4 4 4 7 4 5 5 5 4 6 133 367 661 6099     12  1394   0   1818.83 sec
275 : ... 6 4 5 8 4 7 6 6 7 4 6 5 4 4 4 7 4 5 5 5 4 5 4 5 5 155 6795      0  1394   0   1820.28 sec
276 : ... 5 8 4 7 6 6 7 4 6 5 4 4 4 7 4 5 5 5 4 5 4 5 5 155 440 6355      0  1394   0   1821.60 sec
277 : ... 11 13 14 15 18 17 16 13 21 18 18 13 15 16 165 451 1003 5707    51  1394   0   1826.70 sec
278 : ... 8 4 7 6 9 10 5 5 6 5 4 7 6 4 5 6 6 4 4 4 5 4 5 4 7 132 6806     0  1394   0   1828.69 sec
279 : ... 7 6 9 10 5 5 6 5 4 7 6 4 5 6 6 4 4 4 5 4 5 4 7 132 515 6289     0  1394   0   1831.71 sec
280 : ... 8 8 11 10 8 9 7 5 6 7 6 5 6 6 6 4 5 5 11 135 523 1229 5410     94  1394   0   1835.84 sec
281 : ... 9 10 5 5 6 6 4 8 5 4 4 5 7 4 4 4 5 4 5 4 8 5 22 84 401 6473     5  1394   0   1837.85 sec
282 : ... 6 9 10 5 5 6 6 4 8 5 4 4 5 7 4 4 4 5 4 5 4 8 5 4 4 4 4 6941     0  1394   0   1840.56 sec
283 : ... 10 5 5 6 6 4 8 5 4 4 5 7 4 4 4 5 4 5 4 8 5 4 4 4 4 138 6803     0  1394   0   1842.06 sec
284 : ... 5 6 6 4 8 5 4 4 5 7 4 4 4 5 4 5 4 8 5 4 4 4 4 138 609 6194      0  1394   0   1843.24 sec
285 : ... 4 8 5 4 4 5 7 4 4 4 5 4 5 4 8 5 4 4 8 10 144 628 1243 5345     19  1394   0   1846.11 sec
286 : ... 4 5 5 7 5 5 6 7 7 9 9 18 12 14 10 14 14 13 122 384 966 5678   803  1394   1   1880.71 sec
287 : ... 5 7 5 5 6 7 7 9 9 18 12 14 10 14 14 13 122 384 523 897 5474    67  1394   0   1883.11 sec
288 : ... 5 6 7 7 9 9 18 12 14 10 14 14 13 122 384 337 609 1311 5000     10  1394   0   1887.28 sec
289 : ... 6 7 7 9 9 18 12 14 10 14 14 13 122 384 327 328 551 894 5104     9  1394   0   1889.74 sec
290 : ... 7 9 9 18 12 14 10 14 14 13 122 384 300 179 100 220 816 5045     9  1394   0   1891.73 sec
291 : ... 9 18 12 14 10 14 14 13 122 384 300 177 98 129 320 800 5165     15  1394   0   1894.93 sec
292 : ... 12 14 10 14 14 13 122 384 300 183 108 91 100 162 352 5512      23  1394   0   1897.06 sec
293 : ... 12 14 10 14 14 13 122 384 300 183 107 88 97 72 28 11 5815       0  1394   0   1898.94 sec
294 : ... 14 10 14 14 13 122 384 300 183 107 88 97 72 28 11 97 5718       0  1394   0   1900.35 sec
295 : ... 10 14 14 13 122 384 300 183 107 88 97 72 29 12 99 557 5188      7  1394   0   1901.55 sec
296 : ... 14 14 13 122 384 301 184 111 96 107 83 34 23 14 66 536 5275    25  1394   0   1903.43 sec
297 : ... 13 122 384 260 176 136 123 133 111 56 42 33 72 249 461 5488    55  1394   0   1908.63 sec
298 : ... 122 384 260 170 128 117 127 102 49 31 19 18 13 100 325 5597     7  1394   0   1910.61 sec
299 : ... 384 260 170 128 117 127 102 49 31 19 17 10 10 8 116 5788        0  1394   0   1911.83 sec
300 : ... 260 171 129 119 131 108 56 42 30 30 19 18 16 123 540 5292      34  1394   0   1913.91 sec
301 : ... 270 178 141 127 136 104 59 39 36 31 23 22 21 14 31 384 5555   437  1394   1   1923.75 sec
302 : ... 178 141 127 136 104 59 39 36 31 23 22 21 14 31 93 523 5298      0  1394   0   1925.98 sec
303 : ... 141 127 136 104 59 39 36 31 23 22 21 15 32 95 527 1144 4639    12  1394   0   1928.88 sec
304 : ... 127 136 104 59 39 36 31 23 22 21 9 10 14 13 244 978 4899       14  1394   0   1931.00 sec
305 : ... 178 141 127 136 104 59 39 36 31 23 22 21 7 7 8 5 7 6 7 5934     0  1394   0   1932.38 sec
306 : ... 141 127 136 104 59 39 36 31 23 22 21 7 7 8 5 7 6 7 6 5928       0  1394   0   1933.90 sec
307 : ... 127 136 104 59 39 36 31 23 22 21 7 7 8 5 7 6 7 6 53 5875        0  1394   0   1935.20 sec
308 : ... 136 104 59 39 36 31 23 22 21 7 7 8 5 7 6 7 6 53 235 5640        0  1394   0   1936.23 sec
309 : ... 63 66 58 47 41 28 13 14 18 14 18 18 20 17 66 252 525 5528      83  1394   0   1942.48 sec
310 : ... 41 31 39 33 30 25 22 10 11 10 15 13 9 9 11 10 194 623 5801     50  1394   0   1946.52 sec
311 : ... 68 51 35 24 27 17 14 13 8 5 6 6 8 5 5 5 5 7 7 196 687 5684      8  1394   0   1948.79 sec
312 : ... 68 51 35 24 27 17 14 13 8 5 6 6 8 5 5 5 5 5 5 4 4 76 6438       0  1394   0   1950.03 sec
313 : ... 51 35 24 27 17 14 13 8 5 6 6 8 5 5 5 5 5 5 4 4 76 348 6090      0  1394   0   1951.07 sec
314 : ... 35 24 27 17 14 13 8 5 6 6 8 5 5 5 5 5 5 5 5 78 352 551 5882     9  1394   0   1953.77 sec
315 : ... 24 27 17 14 13 8 5 6 6 8 5 5 5 5 5 5 4 4 5 12 194 624 5815      7  1394   0   1955.48 sec
316 : ... 18 17 16 15 12 14 11 10 11 8 10 10 9 10 10 8 9 220 747 5723   655  1395   1   1968.57 sec
317 : ... 5 5 6 7 4 5 4 5 5 5 5 5 5 4 5 4 4 4 4 5 4 4 4 4 6 144 6958      0  1395   0   1971.81 sec
318 : ... 6 7 4 5 4 5 5 5 5 5 5 4 5 4 4 4 4 5 4 4 4 4 6 144 367 6591      0  1395   0   1973.26 sec
319 : ... 13 13 11 12 11 10 15 12 17 11 16 9 13 14 151 372 722 6204     355  1395   0   1992.44 sec
320 : ... 5 5 4 4 7 4 5 4 5 8 5 5 4 4 7 5 4 4 5 5 6 4 4 143 397 6589      0  1395   0   1997.51 sec
321 : ... 4 4 7 4 5 4 5 8 5 5 4 4 7 5 4 6 7 8 10 8 5 144 401 919 5970    28  1395   0   2000.35 sec
322 : ... 4 4 7 4 5 4 5 8 5 5 4 4 7 5 4 5 6 5 6 5 4 6 27 252 768 6143     8  1395   0   2002.61 sec
323 : ... 5 4 4 7 4 5 4 5 8 5 5 4 4 7 5 4 5 6 5 6 5 4 5 7 4 5 5 7121      0  1395   0   2005.50 sec
324 : ... 4 4 7 4 5 4 5 8 5 5 4 4 7 5 4 5 6 5 6 5 4 5 7 4 5 5 5 7116      0  1395   0   2008.11 sec
325 : ... 7 4 5 4 5 8 5 5 4 4 7 5 4 5 6 5 6 5 4 5 7 4 5 5 5 160 6956      0  1395   0   2015.99 sec
326 : ... 5 4 5 8 5 5 4 4 7 5 4 5 6 5 6 5 4 5 7 4 5 5 5 160 612 6344      0  1395   0   2017.64 sec
327 : ... 19 11 9 8 12 11 14 12 15 15 15 9 10 11 8 165 622 1476 5247    581  1395   1   2042.61 sec
328 : ... 28 26 21 19 11 9 8 7 5 6 5 4 5 7 4 6 5 6 4 4 147 369 6629       0  1395   0   2044.68 sec
329 : ... 26 21 19 11 9 8 7 5 6 5 4 5 7 4 6 5 6 5 7 151 374 641 6307     13  1395   0   2047.35 sec
330 : ... 28 26 21 19 11 9 8 7 5 6 5 4 5 7 4 6 5 6 4 5 4 4 4 22 7115      0  1395   0   2055.78 sec
331 : ... 26 21 19 11 9 8 7 5 6 5 4 5 7 4 6 5 6 4 5 4 4 4 22 386 6729     0  1395   0   2057.18 sec
332 : ... 14 16 13 17 18 17 19 14 18 18 19 17 16 14 37 400 1128 5667    152  1395   0   2062.05 sec
333 : ... 8 4 5 6 7 4 7 7 9 12 8 8 5 7 5 7 6 9 8 9 143 383 684 6234     174  1395   0   2067.97 sec
334 : ... 6 5 3 3 4 6 3 5 3 5 8 3 4 3 6 5 6 5 6 4 5 4 6 147 393 6652      0  1395   0   2070.23 sec
335 : ... 3 3 4 6 3 5 3 5 8 3 4 3 6 5 6 5 6 4 5 5 8 150 398 665 6236     14  1395   0   2072.35 sec
336 : ... 3 3 4 6 3 5 3 5 8 3 4 3 6 5 6 5 6 4 6 5 10 9 32 96 421 6678    16  1395   0   2074.20 sec
337 : ... 3 3 4 6 3 5 3 5 8 3 4 3 6 5 6 5 6 4 6 4 7 5 5 4 5 145 7041      0  1395   0   2075.72 sec
338 : ... 4 6 3 5 3 5 8 3 4 3 6 5 6 5 6 4 6 4 7 5 5 4 5 145 402 6639      0  1395   0   2078.31 sec
339 : ... 3 5 3 5 8 3 4 3 6 5 6 5 6 4 6 4 7 5 5 4 6 146 406 915 5951      9  1395   0   2080.49 sec
340 : ... 5 3 5 8 3 4 3 6 5 6 5 6 4 6 4 7 5 5 4 5 8 31 402 1112 5691      8  1395   0   2082.22 sec
341 : ... 5 8 3 4 3 6 5 6 5 6 4 6 4 7 5 5 4 5 11 10 154 377 656 6350     19  1395   0   2085.41 sec
342 : ... 3 5 3 5 8 3 4 3 6 5 6 5 6 4 6 4 7 5 5 4 5 9 6 5 5 4 4 7178      0  1395   0   2087.86 sec
343 : ... 3 5 8 3 4 3 6 5 6 5 6 4 6 4 7 5 5 4 5 9 6 5 5 4 4 166 7012      0  1395   0   2089.24 sec
344 : ... 8 3 4 3 6 5 6 5 6 4 6 4 7 5 5 4 5 9 6 5 5 4 4 166 621 6391      0  1395   0   2091.32 sec
345 : ... 12 14 13 11 7 9 8 8 6 8 16 17 19 17 21 23 180 638 1423 5276   594  1395   1   2114.16 sec
346 : ... 12 12 14 13 11 7 9 8 8 6 5 11 10 6 6 4 6 5 4 149 370 6691       0  1395   0   2116.09 sec
347 : ... 12 14 13 11 7 9 8 8 6 5 11 10 6 6 4 6 7 7 151 374 649 6360     10  1395   0   2118.33 sec
348 : ... 12 12 14 13 11 7 9 8 8 6 5 11 10 6 6 4 6 6 5 5 5 4 28 7177      0  1395   0   2120.63 sec
349 : ... 12 14 13 11 7 9 8 8 6 5 11 10 6 6 4 6 6 5 5 5 4 28 235 6942     0  1395   0   2122.68 sec
350 : ... 13 11 7 9 8 8 6 5 11 10 6 6 4 6 6 5 5 5 4 29 236 793 6173       5  1395   0   2124.54 sec
351 : ... 11 7 9 8 8 6 5 11 10 6 6 4 6 6 5 5 5 4 5 143 384 848 6076       9  1395   0   2128.69 sec
352 : ... 11 7 9 8 8 6 5 11 10 6 6 4 6 6 5 5 5 4 4 6 6 311 901 6032       9  1395   0   2131.09 sec
353 : ... 23 19 15 13 16 25 23 19 20 21 17 17 21 14 159 379 748 6343     59  1395   0   2136.55 sec
354 : ... 4 6 4 6 5 5 4 5 9 9 8 6 5 6 5 6 4 4 7 4 6 5 4 6 32 100 7085     0  1395   0   2138.79 sec
355 : ... 26 28 24 18 14 19 15 13 21 15 16 18 13 15 44 109 577 6562     539  1395   0   2156.41 sec
356 : ... 6 5 5 4 5 9 9 7 6 6 5 4 7 4 5 8 4 6 5 4 6 8 6 143 544 6564      0  1395   0   2161.55 sec
357 : ... 9 9 7 6 6 5 7 10 7 9 14 8 10 9 6 11 10 14 148 553 1152 5675    46  1395   0   2164.66 sec
358 : ... 5 5 4 5 9 9 7 6 6 5 5 7 4 5 8 4 7 5 4 6 8 8 6 5 5 149 7102      0  1395   0   2166.18 sec
359 : ... 4 5 9 9 7 6 6 5 5 7 4 5 8 4 7 5 4 6 8 8 6 5 5 149 385 6717      0  1395   0   2168.79 sec
360 : ... 9 9 7 6 6 5 5 7 4 5 8 4 7 5 4 6 8 8 6 6 7 152 388 811 6299      9  1395   0   2171.95 sec
361 : ... 18 16 21 19 23 18 16 21 20 17 13 10 10 10 23 104 794 6385     616  1395   1   2186.45 sec
362 : ... 47 50 49 49 41 43 51 52 50 41 34 32 33 50 129 412 1241 5607   295  1395   0   2214.37 sec
363 : ... 7 11 7 9 9 8 9 8 6 7 12 10 10 7 9 7 10 8 149 390 770 6311      10  1395   0   2217.87 sec
364 : ... 7 11 7 9 9 8 9 8 6 7 12 10 10 7 9 7 10 7 9 8 155 395 6748       0  1395   0   2219.89 sec
365 : ... 9 9 8 9 8 6 7 12 10 10 10 11 8 11 7 11 10 159 400 760 6323     22  1395   0   2222.37 sec
366 : ... 9 9 8 9 8 6 7 12 10 10 9 9 7 10 9 13 11 12 31 108 445 6754     19  1395   0   2224.27 sec
367 : ... 11 7 9 9 8 9 8 6 7 12 10 10 9 9 7 9 8 9 7 7 10 6 5 146 7138     0  1395   0   2225.67 sec
368 : ... 9 9 8 9 8 6 7 12 10 10 9 9 7 9 8 9 7 7 10 6 5 146 388 6750      0  1395   0   2227.18 sec
369 : ... 8 9 8 6 7 12 10 10 9 9 7 9 8 9 9 9 15 8 8 148 392 859 6129     24  1395   0   2229.99 sec
370 : ... 8 9 8 6 7 12 10 10 9 9 7 9 8 9 8 8 10 6 6 9 10 321 922 6064     9  1395   0   2233.17 sec
371 : ... 12 10 10 10 10 7 9 10 11 9 8 10 8 8 11 11 154 395 745 6316     27  1395   0   2235.96 sec
372 : ... 7 12 10 10 10 10 7 9 9 8 8 9 10 7 6 8 10 5 24 101 437 6756      5  1395   0   2237.76 sec
373 : ... 6 7 12 10 10 10 10 7 9 9 8 8 9 10 7 6 8 10 5 6 4 4 143 7134     0  1395   0   2239.29 sec
374 : ... 12 10 10 10 10 7 9 9 8 8 9 10 7 6 8 10 5 6 4 4 143 562 6572     0  1395   0   2240.77 sec
375 : ... 10 10 10 7 9 9 8 8 9 10 7 6 8 10 5 6 5 8 147 567 1240 5592     14  1395   0   2243.15 sec
376 : ... 24 26 22 22 21 21 16 15 18 16 11 12 6 9 9 24 101 437 6761     615  1395   1   2257.63 sec
377 : ... 24 26 22 22 21 21 16 15 18 16 11 12 6 9 9 24 7 7 297 6965       0  1395   0   2259.09 sec
378 : ... 26 22 22 21 21 16 15 18 16 11 12 6 9 9 24 7 7 297 475 6490      0  1395   0   2261.41 sec
379 : ... 24 24 17 15 21 19 14 16 11 11 12 27 11 15 311 493 878 5898     87  1395   0   2265.54 sec
380 : ... 21 18 17 27 30 32 32 28 25 29 28 21 23 18 35 279 802 6287     676  1395   1   2276.83 sec
381 : ... 18 17 20 19 21 18 17 27 10 6 6 4 4 5 5 4 5 4 5 5 5 4 7297       0  1395   0   2279.85 sec
382 : ... 17 20 19 21 18 17 27 10 6 6 4 4 5 5 4 5 4 5 5 5 4 163 7134      0  1395   0   2281.23 sec
383 : ... 20 19 21 18 17 27 10 6 6 4 4 5 5 4 5 4 5 5 5 4 163 482 6652     0  1395   0   2282.56 sec
384 : ... 21 18 17 27 10 6 6 4 4 5 5 4 5 4 5 5 5 8 168 490 1102 5820     13  1395   0   2286.33 sec
385 : ... 21 18 17 27 10 6 6 4 4 5 5 4 5 4 5 5 5 5 4 5 153 374 6775       0  1395   0   2288.67 sec
386 : ... 18 17 27 10 6 6 4 4 5 5 4 5 4 5 5 5 5 6 7 155 377 588 6439      9  1395   0   2290.80 sec
387 : ... 21 18 17 27 10 6 6 4 4 5 5 4 5 4 5 5 5 5 5 5 5 4 5 170 7126     0  1395   0   2292.21 sec
388 : ... 17 27 10 6 6 4 4 5 5 4 5 4 5 5 5 5 5 5 5 5 9 175 703 6452      10  1395   0   2294.12 sec
389 : ... 17 27 10 6 6 4 4 5 5 4 5 4 5 5 5 5 5 5 5 4 6 6 163 482 6651     0  1395   0   2295.96 sec
390 : ... 10 6 6 4 4 5 5 4 5 4 5 5 5 5 5 7 6 6 10 9 168 489 1077 5822    19  1395   0   2298.59 sec
391 : ... 10 6 6 4 4 5 5 4 5 4 5 5 5 5 5 6 5 5 7 6 5 4 154 374 6781       0  1395   0   2302.26 sec
392 : ... 8 8 6 4 5 7 7 7 8 7 6 6 7 6 7 6 5 7 6 9 8 158 379 886 6284     65  1395   0   2305.91 sec
393 : ... 21 27 28 30 25 18 28 20 18 19 18 15 15 15 14 178 570 6628      78  1395   0   2312.12 sec
394 : ... 5 8 4 7 7 7 7 6 8 8 8 7 6 7 7 7 8 4 6 4 5 5 7 24 256 7061       0  1395   0   2313.65 sec
395 : ... 4 7 7 7 7 6 8 8 8 7 6 7 7 7 8 6 8 7 10 9 13 30 263 826 6279    19  1395   0   2315.89 sec
396 : ... 7 7 7 7 6 8 8 8 7 6 7 7 7 8 5 6 5 5 6 9 9 149 394 707 6409     12  1395   0   2318.42 sec
397 : ... 4 7 7 7 7 6 8 8 8 7 6 7 7 7 8 5 6 5 5 6 9 8 6 5 5 153 7185      0  1395   0   2320.24 sec
398 : ... 7 7 7 6 8 8 8 7 6 7 7 7 8 5 6 5 5 6 9 8 6 5 5 153 380 6805      0  1395   0   2322.19 sec
399 : ... 7 6 8 8 8 7 6 7 7 7 8 5 6 5 5 6 9 8 6 6 7 156 383 734 6299      8  1395   0   2325.30 sec
400 : ... 7 6 8 8 8 7 6 7 7 7 8 5 6 5 5 6 9 8 6 5 6 9 10 174 693 6499     8  1395   0   2328.09 sec
401 : ... 6 8 8 8 7 6 7 7 7 8 5 6 5 5 6 9 8 6 5 6 7 9 5 148 390 6793      0  1395   0   2330.25 sec
402 : ... 8 7 6 7 8 8 9 5 6 5 5 6 10 9 7 7 7 8 12 8 149 394 645 6395     35  1395   0   2332.60 sec
403 : ... 8 8 8 7 6 7 8 6 7 6 5 5 4 5 9 8 6 5 6 7 11 6 5 5 5 169 7160     0  1395   0   2334.16 sec
404 : ... 8 7 6 7 8 6 7 6 5 5 4 5 9 8 6 5 6 7 11 6 5 5 5 169 639 6521     0  1395   0   2336.29 sec
405 : ... 7 6 5 5 4 5 9 8 6 12 11 12 21 17 11 13 15 178 650 1427 5486    77  1395   0   2340.72 sec
406 : ... 9 6 8 8 5 7 8 5 5 4 5 9 8 6 8 9 5 10 7 5 5 6 5 5 6 148 7192     0  1395   0   2342.84 sec
407 : ... 8 8 5 7 8 5 5 4 5 9 8 6 8 9 5 10 7 5 5 6 5 5 6 148 390 6802     0  1395   0   2344.73 sec
408 : ... 5 7 8 5 5 4 5 9 8 6 8 9 5 10 7 5 5 6 5 5 7 149 393 813 6219     9  1395   0   2346.91 sec
409 : ... 26 22 24 27 20 28 28 18 20 22 19 23 25 21 18 210 823 6409     361  1395   0   2383.16 sec
410 : ... 15 14 13 12 13 13 12 11 22 18 20 25 17 20 32 284 834 6294     563  1395   0   2393.00 sec
411 : ... 5 5 4 6 4 6 6 7 6 4 6 6 4 4 6 4 4 5 5 9 9 155 382 675 6509     14  1395   0   2398.49 sec
412 : ... 7 5 5 4 6 4 6 6 7 6 4 6 6 4 4 6 4 4 5 5 7 8 4 4 5 147 7226      0  1395   0   2400.48 sec
413 : ... 5 4 6 4 6 6 7 6 4 6 6 4 4 6 4 4 5 5 7 8 4 4 5 147 391 6835      0  1395   0   2402.08 sec
414 : ... 6 5 6 6 7 6 4 6 6 5 7 6 4 6 6 5 9 10 7 7 9 149 397 745 6412    56  1395   0   2404.84 sec
415 : ... 4 6 4 6 6 7 6 4 6 5 4 4 6 5 5 5 5 8 9 4 4 6 4 4 25 282 7065     0  1395   0   2406.65 sec
416 : ... 4 6 6 7 6 4 6 5 4 4 6 5 5 5 5 8 9 4 4 6 4 6 28 286 802 6311    11  1395   0   2408.34 sec
417 : ... 4 6 6 7 6 4 6 5 4 4 6 5 5 5 5 8 9 4 4 6 4 5 5 4 4 152 7218      0  1395   0   2410.02 sec
418 : ... 6 7 6 4 6 5 4 4 6 5 5 5 5 8 9 4 4 6 4 5 5 4 4 152 487 6731      0  1395   0   2411.65 sec
419 : ... 6 5 4 4 6 8 8 7 8 10 11 6 9 10 8 7 9 9 11 159 505 734 6327    550  1395   0   2426.66 sec
420 : ... 4 6 4 4 4 6 6 5 4 5 7 8 4 4 6 4 5 5 4 5 6 110 337 878 6180      7  1395   0   2432.36 sec
421 : ... 4 6 4 4 4 6 6 5 4 5 7 8 4 4 6 4 5 6 5 7 8 9 30 286 804 6335    17  1395   0   2434.38 sec
422 : ... 9 4 6 4 4 4 6 6 5 4 5 7 8 4 4 6 4 5 6 4 6 5 4 6 4 4 4 7387      0  1395   0   2435.99 sec
423 : ... 4 6 4 4 4 6 6 5 4 5 7 8 4 4 6 4 5 6 4 6 5 4 6 4 4 4 25 7362     0  1395   0   2437.43 sec
424 : ... 4 4 4 6 6 5 4 5 7 8 4 4 6 4 5 6 4 6 5 4 6 4 4 4 25 257 7105     0  1395   0   2439.85 sec
425 : ... 4 6 6 5 4 5 7 8 4 4 6 4 5 6 4 6 5 4 6 4 4 4 26 258 925 6211     5  1395   0   2441.93 sec
426 : ... 6 5 4 5 7 8 4 4 6 4 5 6 4 6 5 4 6 4 4 5 5 149 495 925 6147     13  1395   0   2444.49 sec
427 : ... 5 4 5 7 8 4 4 6 4 5 6 4 6 5 4 6 4 4 4 6 9 117 425 1057 5947     9  1395   0   2447.31 sec
428 : ... 6 6 5 4 5 7 8 4 4 6 4 5 6 4 6 5 4 6 4 4 4 5 6 5 5 4 25 7364     0  1395   0   2450.50 sec
429 : ... 5 4 5 7 8 4 4 6 4 5 6 4 6 5 4 6 4 4 4 5 6 5 5 4 25 257 7107     0  1395   0   2452.26 sec
430 : ... 17 17 19 17 16 14 19 14 13 15 16 16 12 11 8 27 258 823 6304   663  1395   1   2462.02 sec
