File: ./hwmcc15/oski15a01b19s.aig
21614 49.00       
21615 49.00       
21616 47.00       
21617 49.00       
21618 50.00       
21619 50.00       
21620 48.00       
21621 50.00       
21622 50.00       
21623 50.00       
21624 49.00       
21625 51.00       
21626 48.00       
21627 49.00       
21628 50.00       
21629 50.00       
21630 49.00       
21631 51.00       
21632 47.00       
21633 50.00       
21634 49.00       
21635 49.00       
21636 50.00       
21637 49.00       
21638 50.00       
21639 48.00       
21640 50.00       
21641 49.00       
21642 50.00       
21643 49.00       
21644 50.00       
21645 50.00       
21646 49.00       
21647 50.00       
21648 47.00       
21649 49.00       
21650 49.00       
21651 49.00       
21652 50.00       
21653 49.00       
21654 48.00       
21655 49.00       
21656 50.00       
21657 50.00       
21658 49.00       
21659 49.00       
21660 50.00       
21661 49.00       
21662 51.00       
21663 51.00       
21664 50.00       
21665 50.00       
21666 51.00       
21667 50.00       
21668 50.00       
21669 50.00       
21670 51.00       
21671 49.00       
21672 49.00       
21673 50.00       
21674 51.00       
21675 49.00       
21676 48.00       
21677 49.00       
21678 50.00       
21679 51.00       
21680 51.00       
21681 49.00       
21682 48.00       
21683 50.00       
21684 51.00       
21685 50.00       
21686 49.00       
21687 49.00       
21688 49.00       
21689 49.00       
21690 48.00       
21691 49.00       
21692 48.00       
21693 49.00       
21694 50.00       
21695 47.00       
21696 49.00       
21697 49.00       
21698 50.00       
21699 51.00       
21700 50.00       
21701 47.00       
21702 49.00       
21703 49.00       
21704 50.00       
21705 49.00       
21706 48.00       
21707 50.00       
21708 51.00       
21709 49.00       
21710 51.00       
21711 23.00       
21712 24.00       
21713 24.00       
21714 23.00       
21715 0.00        
21716 49.00       
21717 49.00       
21718 48.00       
21719 48.00       
21720 48.00       
21721 47.00       
21722 49.00       
21723 49.00       
21724 99.00       
21725 48.00       
21726 48.00       
21727 50.00       
21728 49.00       
21729 50.00       
21730 49.00       
21731 49.00       
21732 49.00       
21733 48.00       
21734 49.00       
21735 49.00       
21736 50.00       
21737 50.00       
21738 50.00       
21739 50.00       
21740 49.00       
21741 50.00       
21742 48.00       
21743 50.00       
21744 50.00       
21745 50.00       
21746 49.00       
21747 49.00       
21748 50.00       
21749 49.00       
21750 49.00       
21751 49.00       
21752 50.00       
21753 49.00       
21754 50.00       
21755 49.00       
21756 49.00       
21757 49.00       
21758 49.00       
21759 50.00       
21760 48.00       
21761 50.00       
21762 50.00       
21763 50.00       
21764 50.00       
21765 49.00       
21766 50.00       
21767 48.00       
21768 50.00       
21769 50.00       
21770 49.00       
21771 50.00       
21772 48.00       
21773 48.00       
21774 50.00       
21775 49.00       
21776 51.00       
21777 49.00       
21778 49.00       
21779 50.00       
21780 51.00       
21781 49.00       
21782 49.00       
21783 50.00       
21784 49.00       
21785 48.00       
21786 50.00       
21787 50.00       
21788 51.00       
21789 49.00       
21790 49.00       
21791 50.00       
21792 50.00       
21793 49.00       
21794 49.00       
21795 49.00       
21796 48.00       
21797 48.00       
21798 51.00       
21799 48.00       
21800 49.00       
21801 50.00       
21802 49.00       
21803 50.00       
21804 48.00       
21805 49.00       
21806 50.00       
21807 49.00       
21808 48.00       
21809 48.00       
21810 51.00       
21811 48.00       
21812 50.00       
21813 49.00       
21814 49.00       
21815 49.00       
21816 50.00       
21817 49.00       
21818 51.00       
21819 48.00       
21820 51.00       
21821 50.00       
21822 50.00       
21823 51.00       
21824 51.00       
21825 49.00       
21826 48.00       
21827 49.00       
21828 48.00       
21829 50.00       
21830 50.00       
21831 49.00       
21832 49.00       
21833 50.00       
21834 49.00       
21835 49.00       
21836 49.00       
21837 50.00       
21838 50.00       
21839 51.00       
21840 50.00       
21841 51.00       
21842 50.00       
21843 50.00       
21844 49.00       
21845 49.00       
21846 49.00       
21847 49.00       
21848 49.00       
21849 50.00       
21850 50.00       
21851 50.00       
21852 50.00       
21853 47.00       
21854 48.00       
21855 50.00       
21856 51.00       
21857 50.00       
21858 49.00       
21859 49.00       
21860 50.00       
21861 49.00       
21862 50.00       
21863 49.00       
21864 49.00       
21865 49.00       
21866 48.00       
21867 50.00       
21868 49.00       
21869 51.00       
21870 48.00       
21871 48.00       
21872 50.00       
21873 24.00       
21874 24.00       
21875 25.00       
21876 24.00       
21877 0.00        
21878 48.00       
21879 49.00       
21880 49.00       
21881 49.00       
21882 49.00       
21883 49.00       
21884 49.00       
21885 47.00       
21886 99.00       
21887 48.00       
21888 50.00       
21889 49.00       
21890 50.00       
21891 49.00       
21892 50.00       
21893 48.00       
21894 51.00       
21895 50.00       
21896 50.00       
21897 51.00       
21898 50.00       
21899 50.00       
21900 50.00       
21901 49.00       
21902 49.00       
21903 51.00       
21904 48.00       
21905 51.00       
21906 49.00       
21907 49.00       
21908 50.00       
21909 48.00       
21910 51.00       
21911 51.00       
21912 51.00       
21913 50.00       
21914 49.00       
21915 49.00       
21916 49.00       
21917 49.00       
21918 48.00       
21919 50.00       
21920 50.00       
21921 50.00       
21922 50.00       
21923 49.00       
21924 49.00       
21925 48.00       
21926 49.00       
21927 50.00       
21928 49.00       
21929 49.00       
21930 50.00       
21931 51.00       
21932 50.00       
21933 50.00       
21934 50.00       
21935 49.00       
21936 48.00       
21937 48.00       
21938 50.00       
21939 50.00       
21940 49.00       
21941 49.00       
21942 50.00       
21943 51.00       
21944 50.00       
21945 52.00       
21946 50.00       
21947 51.00       
21948 49.00       
21949 49.00       
21950 49.00       
21951 49.00       
21952 49.00       
21953 50.00       
21954 50.00       
21955 49.00       
21956 49.00       
21957 50.00       
21958 50.00       
21959 49.00       
21960 49.00       
21961 49.00       
21962 50.00       
21963 50.00       
21964 49.00       
21965 50.00       
21966 49.00       
21967 50.00       
21968 50.00       
21969 49.00       
21970 49.00       
21971 50.00       
21972 49.00       
21973 49.00       
21974 50.00       
21975 47.00       
21976 49.00       
21977 51.00       
21978 49.00       
21979 50.00       
21980 48.00       
21981 49.00       
21982 48.00       
21983 49.00       
21984 49.00       
21985 48.00       
21986 48.00       
21987 49.00       
21988 49.00       
21989 48.00       
21990 50.00       
21991 50.00       
21992 50.00       
21993 51.00       
21994 51.00       
21995 49.00       
21996 50.00       
21997 51.00       
21998 49.00       
21999 49.00       
22000 49.00       
22001 50.00       
22002 49.00       
22003 50.00       
22004 49.00       
22005 49.00       
22006 49.00       
22007 51.00       
22008 50.00       
22009 50.00       
22010 49.00       
22011 50.00       
22012 47.00       
22013 50.00       
22014 49.00       
22015 50.00       
22016 49.00       
22017 49.00       
22018 50.00       
22019 49.00       
22020 49.00       
22021 49.00       
22022 48.00       
22023 50.00       
22024 50.00       
22025 50.00       
22026 50.00       
22027 50.00       
22028 48.00       
22029 49.00       
22030 50.00       
22031 49.00       
22032 48.00       
22033 51.00       
22034 51.00       
22035 25.00       
22036 24.00       
22037 25.00       
22038 26.00       
22039 0.00        
22040 50.00       
22041 49.00       
22042 50.00       
22043 50.00       
22044 50.00       
22045 50.00       
22046 49.00       
22047 50.00       
22048 99.00       
22049 50.00       
22050 49.00       
22051 51.00       
22052 49.00       
22053 50.00       
22054 49.00       
22055 49.00       
22056 49.00       
22057 48.00       
22058 50.00       
22059 50.00       
22060 49.00       
22061 50.00       
22062 49.00       
22063 49.00       
22064 49.00       
22065 50.00       
22066 50.00       
22067 51.00       
22068 49.00       
22069 49.00       
22070 48.00       
22071 49.00       
22072 49.00       
22073 49.00       
22074 49.00       
22075 49.00       
22076 49.00       
22077 51.00       
22078 49.00       
22079 49.00       
22080 51.00       
22081 49.00       
22082 50.00       
22083 49.00       
22084 50.00       
22085 49.00       
22086 49.00       
22087 49.00       
22088 49.00       
22089 49.00       
22090 48.00       
22091 50.00       
22092 49.00       
22093 49.00       
22094 49.00       
22095 49.00       
22096 50.00       
22097 48.00       
22098 50.00       
22099 49.00       
22100 50.00       
22101 49.00       
22102 50.00       
22103 47.00       
22104 49.00       
22105 49.00       
22106 49.00       
22107 50.00       
22108 50.00       
22109 48.00       
22110 50.00       
22111 49.00       
22112 50.00       
22113 49.00       
22114 48.00       
22115 49.00       
22116 48.00       
22117 49.00       
22118 49.00       
22119 49.00       
22120 49.00       
22121 50.00       
22122 49.00       
22123 49.00       
22124 50.00       
22125 48.00       
22126 49.00       
22127 49.00       
22128 49.00       
22129 48.00       
22130 51.00       
22131 49.00       
22132 50.00       
22133 49.00       
22134 49.00       
22135 49.00       
22136 51.00       
22137 47.00       
22138 49.00       
22139 50.00       
22140 49.00       
22141 50.00       
22142 50.00       
22143 49.00       
22144 51.00       
22145 48.00       
22146 49.00       
22147 50.00       
22148 50.00       
22149 50.00       
22150 51.00       
22151 48.00       
22152 49.00       
22153 51.00       
22154 49.00       
22155 50.00       
22156 49.00       
22157 49.00       
22158 49.00       
22159 50.00       
22160 49.00       
22161 49.00       
22162 50.00       
22163 50.00       
22164 50.00       
22165 50.00       
22166 49.00       
22167 49.00       
22168 49.00       
22169 50.00       
22170 50.00       
22171 48.00       
22172 49.00       
22173 50.00       
22174 51.00       
22175 50.00       
22176 49.00       
22177 49.00       
22178 49.00       
22179 49.00       
22180 49.00       
22181 49.00       
22182 49.00       
22183 51.00       
22184 50.00       
22185 50.00       
22186 49.00       
22187 50.00       
22188 50.00       
22189 49.00       
22190 50.00       
22191 51.00       
22192 50.00       
22193 49.00       
22194 49.00       
22195 50.00       
22196 50.00       
22197 25.00       
22198 25.00       
22199 24.00       
22200 26.00       
22201 0.00        
22202 49.00       
22203 49.00       
22204 50.00       
22205 50.00       
22206 50.00       
22207 50.00       
22208 49.00       
22209 49.00       
22210 99.00       
22211 50.00       
22212 51.00       
22213 50.00       
22214 51.00       
22215 50.00       
22216 51.00       
22217 50.00       
22218 49.00       
22219 50.00       
22220 51.00       
22221 50.00       
22222 50.00       
22223 50.00       
22224 50.00       
22225 48.00       
22226 51.00       
22227 48.00       
22228 49.00       
22229 48.00       
22230 49.00       
22231 49.00       
22232 48.00       
22233 49.00       
22234 50.00       
22235 49.00       
22236 50.00       
22237 49.00       
22238 50.00       
22239 49.00       
22240 50.00       
22241 48.00       
22242 48.00       
22243 50.00       
22244 49.00       
22245 50.00       
22246 50.00       
22247 50.00       
22248 49.00       
22249 50.00       
22250 50.00       
22251 50.00       
22252 50.00       
22253 50.00       
22254 50.00       
22255 49.00       
22256 50.00       
22257 51.00       
22258 50.00       
22259 50.00       
22260 49.00       
22261 49.00       
22262 49.00       
22263 51.00       
22264 49.00       
22265 49.00       
22266 50.00       
22267 50.00       
22268 49.00       
22269 49.00       
22270 50.00       
22271 50.00       
22272 50.00       
22273 49.00       
22274 50.00       
22275 50.00       
22276 49.00       
22277 50.00       
22278 51.00       
22279 49.00       
22280 49.00       
22281 51.00       
22282 49.00       
22283 49.00       
22284 50.00       
22285 49.00       
22286 49.00       
22287 48.00       
22288 49.00       
22289 49.00       
22290 50.00       
22291 49.00       
22292 49.00       
22293 50.00       
22294 49.00       
22295 50.00       
22296 49.00       
22297 48.00       
22298 50.00       
22299 50.00       
22300 49.00       
22301 49.00       
22302 49.00       
22303 49.00       
22304 50.00       
22305 51.00       
22306 49.00       
22307 48.00       
22308 50.00       
22309 50.00       
22310 49.00       
22311 50.00       
22312 50.00       
22313 49.00       
22314 48.00       
22315 49.00       
22316 49.00       
22317 49.00       
22318 50.00       
22319 49.00       
22320 48.00       
22321 49.00       
22322 50.00       
22323 49.00       
22324 51.00       
22325 50.00       
22326 50.00       
22327 50.00       
22328 47.00       
22329 49.00       
22330 48.00       
22331 50.00       
22332 48.00       
22333 49.00       
22334 49.00       
22335 50.00       
22336 50.00       
22337 48.00       
22338 52.00       
22339 51.00       
22340 52.00       
22341 50.00       
22342 50.00       
22343 50.00       
22344 50.00       
22345 49.00       
22346 50.00       
22347 49.00       
22348 49.00       
22349 49.00       
22350 50.00       
22351 51.00       
22352 50.00       
22353 51.00       
22354 49.00       
22355 50.00       
22356 48.00       
22357 49.00       
22358 49.00       
22359 25.00       
22360 26.00       
22361 23.00       
22362 24.00       
22363 0.00        
22364 51.00       
22365 50.00       
22366 49.00       
22367 49.00       
22368 49.00       
22369 49.00       
22370 50.00       
22371 51.00       
22372 99.00       
22373 48.00       
22374 50.00       
22375 51.00       
22376 49.00       
22377 50.00       
22378 50.00       
22379 49.00       
22380 48.00       
22381 50.00       
22382 50.00       
22383 49.00       
22384 50.00       
22385 50.00       
22386 51.00       
22387 47.00       
22388 50.00       
22389 49.00       
22390 49.00       
22391 49.00       
22392 50.00       
22393 49.00       
22394 48.00       
22395 51.00       
22396 48.00       
22397 49.00       
22398 50.00       
22399 49.00       
22400 49.00       
22401 49.00       
22402 49.00       
22403 50.00       
22404 49.00       
22405 50.00       
22406 47.00       
22407 49.00       
22408 48.00       
22409 50.00       
22410 47.00       
22411 49.00       
22412 48.00       
22413 51.00       
22414 50.00       
22415 50.00       
22416 49.00       
22417 49.00       
22418 49.00       
22419 49.00       
22420 50.00       
22421 50.00       
22422 49.00       
22423 50.00       
22424 49.00       
22425 50.00       
22426 49.00       
22427 50.00       
22428 48.00       
22429 49.00       
22430 50.00       
22431 49.00       
22432 49.00       
22433 49.00       
22434 49.00       
22435 48.00       
22436 50.00       
22437 51.00       
22438 50.00       
22439 51.00       
22440 51.00       
22441 51.00       
22442 50.00       
22443 49.00       
22444 50.00       
22445 49.00       
22446 48.00       
22447 50.00       
22448 49.00       
22449 49.00       
22450 49.00       
22451 49.00       
22452 50.00       
22453 49.00       
22454 49.00       
22455 50.00       
22456 50.00       
22457 49.00       
22458 50.00       
22459 49.00       
22460 50.00       
22461 49.00       
22462 50.00       
22463 49.00       
22464 49.00       
22465 50.00       
22466 49.00       
22467 49.00       
22468 49.00       
22469 49.00       
22470 50.00       
22471 48.00       
22472 50.00       
22473 49.00       
22474 49.00       
22475 50.00       
22476 50.00       
22477 50.00       
22478 50.00       
22479 50.00       
22480 49.00       
22481 47.00       
22482 48.00       
22483 50.00       
22484 48.00       
22485 49.00       
22486 49.00       
22487 48.00       
22488 49.00       
22489 50.00       
22490 50.00       
22491 49.00       
22492 48.00       
22493 50.00       
22494 49.00       
22495 50.00       
22496 50.00       
22497 49.00       
22498 51.00       
22499 50.00       
22500 49.00       
22501 49.00       
22502 50.00       
22503 49.00       
22504 51.00       
22505 49.00       
22506 50.00       
22507 49.00       
22508 50.00       
22509 48.00       
22510 51.00       
22511 49.00       
22512 49.00       
22513 48.00       
22514 50.00       
22515 49.00       
22516 48.00       
22517 50.00       
22518 50.00       
22519 50.00       
22520 49.00       
22521 25.00       
22522 26.00       
22523 24.00       
22524 24.00       
22525 0.00        
22526 49.00       
22527 50.00       
22528 48.00       
22529 49.00       
22530 48.00       
22531 49.00       
22532 50.00       
22533 49.00       
22534 99.00       
22535 52.00       
22536 50.00       
22537 50.00       
22538 49.00       
22539 51.00       
22540 50.00       
22541 48.00       
22542 50.00       
22543 50.00       
22544 50.00       
22545 50.00       
22546 49.00       
22547 49.00       
22548 49.00       
22549 51.00       
22550 50.00       
22551 51.00       
22552 50.00       
22553 49.00       
22554 48.00       
22555 51.00       
22556 51.00       
22557 50.00       
22558 50.00       
22559 49.00       
22560 49.00       
22561 51.00       
22562 48.00       
22563 48.00       
22564 50.00       
22565 49.00       
22566 50.00       
22567 50.00       
22568 49.00       
22569 50.00       
22570 50.00       
22571 50.00       
22572 49.00       
22573 49.00       
22574 49.00       
22575 50.00       
22576 50.00       
22577 50.00       
22578 49.00       
22579 50.00       
22580 49.00       
22581 51.00       
22582 50.00       
22583 49.00       
22584 50.00       
22585 51.00       
22586 51.00       
22587 50.00       
22588 49.00       
22589 48.00       
22590 49.00       
22591 49.00       
22592 50.00       
22593 49.00       
22594 50.00       
22595 49.00       
22596 50.00       
22597 50.00       
22598 49.00       
22599 49.00       
22600 48.00       
22601 49.00       
22602 50.00       
22603 49.00       
22604 49.00       
22605 50.00       
22606 49.00       
22607 52.00       
22608 49.00       
22609 50.00       
22610 50.00       
22611 50.00       
22612 51.00       
22613 51.00       
22614 50.00       
22615 49.00       
22616 50.00       
22617 49.00       
22618 48.00       
22619 50.00       
22620 49.00       
22621 49.00       
22622 49.00       
22623 50.00       
22624 50.00       
22625 50.00       
22626 50.00       
22627 49.00       
22628 50.00       
22629 49.00       
22630 50.00       
22631 50.00       
22632 50.00       
22633 50.00       
22634 48.00       
22635 48.00       
22636 50.00       
22637 51.00       
22638 48.00       
22639 50.00       
22640 51.00       
22641 50.00       
22642 50.00       
22643 49.00       
22644 48.00       
22645 49.00       
22646 49.00       
22647 49.00       
22648 49.00       
22649 50.00       
22650 50.00       
22651 48.00       
22652 50.00       
22653 50.00       
22654 48.00       
22655 49.00       
22656 49.00       
22657 50.00       
22658 49.00       
22659 49.00       
22660 49.00       
22661 50.00       
22662 50.00       
22663 0.00        
22664 0.00        
22665 0.00        
22666 0.00        
22667 0.00        
22668 0.00        
22669 0.00        
22670 0.00        
22671 0.00        
22672 0.00        
22673 0.00        
22674 0.00        
22675 0.00        
22676 0.00        
22677 0.00        
22678 0.00        
22679 0.00        
22680 0.00        
22681 0.00        
22682 0.00        
22683 0.00        
22684 0.00        
22685 0.00        
22686 0.00        
22687 0.00        
22688 0.00        
22689 0.00        
22690 0.00        
22691 0.00        
22692 0.00        
22693 0.00        
22694 0.00        
22695 0.00        
22696 0.00        
22697 0.00        
22698 0.00        
22699 0.00        
22700 0.00        
22701 0.00        
22702 0.00        
22703 0.00        
22704 0.00        
22705 0.00        
22706 0.00        
22707 0.00        
22708 0.00        
22709 0.00        
22710 0.00        
22711 0.00        
22712 0.00        
22713 0.00        
22714 0.00        
22715 0.00        
22716 0.00        
22717 0.00        
22718 0.00        
22719 0.00        
22720 0.00        
22721 0.00        
22722 0.00        
22723 0.00        
22724 0.00        
22725 0.00        
22726 0.00        
22727 0.00        
22728 0.00        
22729 0.00        
22730 0.00        
22731 0.00        
22732 0.00        
22733 0.00        
22734 0.00        
22735 49.00       
22736 49.00       
22737 49.00       
22738 49.00       
22739 49.00       
22740 51.00       
22741 48.00       
22742 50.00       
22743 50.00       
22744 48.00       
22745 50.00       
22746 49.00       
22747 50.00       
22748 49.00       
22749 49.00       
22750 50.00       
22751 50.00       
22752 49.00       
22753 51.00       
22754 49.00       
22755 50.00       
22756 49.00       
22757 50.00       
22758 50.00       
22759 50.00       
22760 49.00       
22761 50.00       
22762 50.00       
22763 50.00       
22764 49.00       
22765 49.00       
22766 50.00       
22767 50.00       
22768 51.00       
22769 50.00       
22770 49.00       
22771 50.00       
22772 50.00       
22773 48.00       
22774 48.00       
22775 48.00       
22776 50.00       
22777 50.00       
22778 50.00       
22779 50.00       
22780 50.00       
22781 50.00       
22782 50.00       
22783 49.00       
22784 49.00       
22785 48.00       
22786 50.00       
22787 50.00       
22788 50.00       
22789 48.00       
22790 50.00       
22791 50.00       
22792 50.00       
22793 49.00       
22794 50.00       
22795 51.00       
22796 49.00       
22797 49.00       
22798 48.00       
22799 50.00       
22800 49.00       
22801 49.00       
22802 49.00       
22803 50.00       
22804 50.00       
22805 51.00       
22806 50.00       
22807 52.00       
22808 50.00       
22809 51.00       
22810 50.00       
22811 50.00       
22812 50.00       
22813 47.00       
22814 51.00       
22815 51.00       
22816 49.00       
22817 49.00       
22818 49.00       
22819 49.00       
22820 50.00       
22821 51.00       
22822 49.00       
22823 49.00       
22824 50.00       
22825 49.00       
22826 49.00       
22827 50.00       
22828 49.00       
22829 49.00       
22830 48.00       
22831 49.00       
22832 51.00       
22833 50.00       
22834 51.00       
22835 50.00       
22836 50.00       
22837 49.00       
22838 49.00       
22839 51.00       
22840 51.00       
22841 49.00       
22842 50.00       
22843 50.00       
22844 49.00       
22845 49.00       
22846 50.00       
22847 51.00       
22848 49.00       
22849 50.00       
22850 49.00       
22851 50.00       
22852 50.00       
22853 51.00       
22854 49.00       
22855 48.00       
22856 49.00       
22857 50.00       
22858 49.00       
22859 50.00       
22860 51.00       
22861 51.00       
22862 51.00       
22863 48.00       
22864 50.00       
22865 51.00       
22866 49.00       
22867 49.00       
22868 51.00       
22869 50.00       
22870 50.00       
22871 49.00       
22872 50.00       
22873 50.00       
22874 50.00       
22875 51.00       
22876 50.00       
22877 49.00       
22878 50.00       
22879 51.00       
22880 50.00       
22881 48.00       
22882 48.00       
22883 49.00       
22884 49.00       
22885 49.00       
22886 50.00       
22887 48.00       
22888 49.00       
22889 49.00       
22890 51.00       
22891 48.00       
22892 51.00       
22893 49.00       
22894 51.00       
22895 50.00       
22896 51.00       
22897 49.00       
22898 49.00       
22899 50.00       
22900 50.00       
22901 50.00       
22902 50.00       
22903 51.00       
22904 49.00       
22905 48.00       
22906 51.00       
22907 51.00       
22908 51.00       
22909 50.00       
22910 49.00       
22911 49.00       
22912 50.00       
22913 50.00       
22914 49.00       
22915 49.00       
22916 50.00       
22917 49.00       
22918 51.00       
22919 50.00       
22920 50.00       
22921 51.00       
22922 49.00       
22923 51.00       
22924 49.00       
22925 50.00       
22926 49.00       
22927 50.00       
22928 50.00       
22929 50.00       
22930 49.00       
22931 49.00       
22932 48.00       
22933 50.00       
22934 50.00       
22935 48.00       
22936 49.00       
22937 49.00       
22938 49.00       
22939 51.00       
22940 49.00       
22941 48.00       
22942 50.00       
22943 50.00       
22944 50.00       
22945 50.00       
22946 50.00       
22947 47.00       
22948 50.00       
22949 50.00       
22950 47.00       
22951 50.00       
22952 49.00       
22953 48.00       
22954 49.00       
22955 48.00       
22956 49.00       
22957 49.00       
22958 50.00       
22959 49.00       
22960 50.00       
22961 51.00       
22962 51.00       
22963 49.00       
22964 48.00       
22965 50.00       
22966 51.00       
22967 50.00       
22968 49.00       
22969 48.00       
22970 50.00       
22971 49.00       
22972 51.00       
22973 49.00       
22974 50.00       
22975 50.00       
22976 49.00       
22977 49.00       
22978 50.00       
22979 48.00       
22980 49.00       
22981 49.00       
22982 49.00       
22983 49.00       
22984 49.00       
22985 49.00       
22986 49.00       
22987 50.00       
22988 50.00       
22989 50.00       
22990 49.00       
22991 49.00       
22992 49.00       
22993 51.00       
22994 50.00       
22995 49.00       
22996 49.00       
22997 51.00       
22998 50.00       
22999 51.00       
23000 49.00       
23001 50.00       
23002 50.00       
23003 49.00       
23004 50.00       
23005 50.00       
23006 50.00       
23007 51.00       
23008 49.00       
23009 49.00       
23010 50.00       
23011 49.00       
23012 49.00       
23013 51.00       
23014 49.00       
23015 47.00       
23016 49.00       
23017 50.00       
23018 49.00       
23019 50.00       
23020 49.00       
23021 50.00       
23022 49.00       
23023 49.00       
23024 48.00       
23025 48.00       
23026 51.00       
23027 49.00       
23028 50.00       
23029 50.00       
23030 48.00       
23031 49.00       
23032 49.00       
23033 50.00       
23034 48.00       
23035 49.00       
23036 49.00       
23037 50.00       
23038 50.00       
23039 49.00       
23040 49.00       
23041 48.00       
23042 51.00       
23043 48.00       
23044 50.00       
23045 48.00       
23046 49.00       
23047 49.00       
23048 48.00       
23049 50.00       
23050 50.00       
23051 49.00       
23052 49.00       
23053 50.00       
23054 50.00       
23055 49.00       
23056 50.00       
23057 49.00       
23058 50.00       
23059 49.00       
23060 49.00       
23061 50.00       
23062 50.00       
23063 48.00       
23064 49.00       
23065 49.00       
23066 50.00       
23067 48.00       
23068 50.00       
23069 49.00       
23070 50.00       
23071 50.00       
23072 49.00       
23073 50.00       
23074 49.00       
23075 49.00       
23076 51.00       
23077 48.00       
23078 49.00       
23079 50.00       
23080 49.00       
23081 50.00       
23082 50.00       
23083 49.00       
23084 50.00       
23085 49.00       
23086 50.00       
23087 50.00       
23088 50.00       
23089 51.00       
23090 49.00       
23091 49.00       
23092 50.00       
23093 48.00       
23094 50.00       
23095 48.00       
23096 49.00       
23097 49.00       
23098 48.00       
23099 49.00       
23100 49.00       
23101 49.00       
23102 50.00       
23103 51.00       
23104 50.00       
23105 51.00       
23106 50.00       
23107 50.00       
23108 50.00       
23109 51.00       
23110 50.00       
23111 48.00       
23112 51.00       
23113 50.00       
23114 47.00       
23115 49.00       
23116 49.00       
23117 50.00       
23118 50.00       
23119 50.00       
23120 49.00       
23121 51.00       
23122 49.00       
23123 50.00       
23124 51.00       
23125 49.00       
23126 49.00       
23127 50.00       
23128 49.00       
23129 50.00       
23130 48.00       
23131 49.00       
23132 50.00       
23133 50.00       
23134 51.00       
23135 48.00       
23136 51.00       
23137 50.00       
23138 51.00       
23139 49.00       
23140 50.00       
23141 49.00       
23142 49.00       
23143 51.00       
23144 49.00       
23145 50.00       
23146 50.00       
23147 49.00       
23148 48.00       
23149 48.00       
23150 48.00       
23151 51.00       
23152 49.00       
23153 49.00       
23154 50.00       
23155 49.00       
23156 50.00       
23157 50.00       
23158 50.00       
23159 51.00       
23160 50.00       
23161 50.00       
23162 50.00       
23163 49.00       
23164 49.00       
23165 48.00       
23166 51.00       
23167 49.00       
23168 49.00       
23169 48.00       
23170 50.00       
23171 51.00       
23172 49.00       
23173 51.00       
23174 51.00       
23175 50.00       
23176 50.00       
23177 48.00       
23178 49.00       
23179 49.00       
23180 49.00       
23181 49.00       
23182 49.00       
23183 49.00       
23184 51.00       
23185 49.00       
23186 49.00       
23187 50.00       
23188 48.00       
23189 49.00       
23190 47.00       
23191 50.00       
23192 50.00       
23193 49.00       
23194 48.00       
23195 50.00       
23196 50.00       
23197 51.00       
23198 50.00       
23199 50.00       
23200 49.00       
23201 49.00       
23202 49.00       
23203 51.00       
23204 50.00       
23205 50.00       
23206 49.00       
23207 50.00       
23208 50.00       
23209 49.00       
23210 49.00       
23211 49.00       
23212 49.00       
23213 50.00       
23214 48.00       
23215 50.00       
23216 48.00       
23217 50.00       
23218 49.00       
23219 49.00       
23220 49.00       
23221 49.00       
23222 49.00       
23223 49.00       
23224 50.00       
23225 49.00       
23226 50.00       
23227 50.00       
23228 49.00       
23229 50.00       
23230 49.00       
23231 49.00       
23232 49.00       
23233 49.00       
23234 50.00       
23235 49.00       
23236 49.00       
23237 49.00       
23238 50.00       
23239 50.00       
23240 50.00       
23241 51.00       
23242 49.00       
23243 50.00       
23244 49.00       
23245 49.00       
23246 48.00       
23247 50.00       
23248 50.00       
23249 51.00       
23250 49.00       
23251 50.00       
23252 49.00       
23253 49.00       
23254 48.00       
23255 49.00       
23256 50.00       
23257 48.00       
23258 50.00       
23259 49.00       
23260 50.00       
23261 51.00       
23262 50.00       
23263 49.00       
23264 50.00       
23265 49.00       
23266 50.00       
23267 49.00       
23268 48.00       
23269 51.00       
23270 51.00       
23271 49.00       
23272 49.00       
23273 48.00       
23274 48.00       
23275 49.00       
23276 51.00       
23277 49.00       
23278 49.00       
23279 49.00       
23280 49.00       
23281 49.00       
23282 49.00       
23283 51.00       
23284 49.00       
23285 48.00       
23286 49.00       
23287 49.00       
23288 49.00       
23289 48.00       
23290 49.00       
23291 50.00       
23292 49.00       
23293 50.00       
23294 49.00       
23295 49.00       
23296 49.00       
23297 48.00       
23298 49.00       
23299 49.00       
23300 51.00       
23301 50.00       
23302 49.00       
23303 49.00       
23304 49.00       
23305 50.00       
23306 49.00       
23307 51.00       
23308 48.00       
23309 49.00       
23310 50.00       
23311 49.00       
23312 49.00       
23313 49.00       
23314 49.00       
23315 50.00       
23316 50.00       
23317 49.00       
23318 49.00       
23319 51.00       
23320 50.00       
23321 50.00       
23322 50.00       
23323 48.00       
23324 50.00       
23325 49.00       
23326 49.00       
23327 48.00       
23328 49.00       
23329 50.00       
23330 49.00       
23331 51.00       
23332 49.00       
23333 50.00       
23334 49.00       
23335 50.00       
23336 48.00       
23337 51.00       
23338 49.00       
23339 50.00       
23340 51.00       
23341 50.00       
23342 48.00       
23343 49.00       
23344 49.00       
23345 49.00       
23346 48.00       
23347 50.00       
23348 50.00       
23349 49.00       
23350 50.00       
23351 49.00       
23352 49.00       
23353 50.00       
23354 51.00       
23355 49.00       
23356 49.00       
23357 49.00       
23358 48.00       
23359 49.00       
23360 48.00       
