File: ./hwmcc24/2024/sosylab/combinations/Problem05_label46+token_ring.12.cil-1.aig
24616 51.00       
24617 49.00       
24618 49.00       
24619 50.00       
24620 50.00       
24621 49.00       
24622 49.00       
24623 49.00       
24624 49.00       
24625 50.00       
24626 49.00       
24627 49.00       
24628 49.00       
24629 50.00       
24630 50.00       
24631 49.00       
24632 47.00       
24633 50.00       
24634 50.00       
24635 51.00       
24636 49.00       
24637 49.00       
24638 50.00       
24639 50.00       
24640 50.00       
24641 50.00       
24642 48.00       
24643 49.00       
24644 51.00       
24645 50.00       
24646 51.00       
24647 49.00       
24648 51.00       
24649 49.00       
24650 50.00       
24651 49.00       
24652 49.00       
24653 50.00       
24654 49.00       
24655 49.00       
24656 50.00       
24657 49.00       
24658 49.00       
24659 50.00       
24660 50.00       
24661 49.00       
24662 49.00       
24663 50.00       
24664 49.00       
24665 50.00       
24666 50.00       
24667 49.00       
24668 49.00       
24669 49.00       
24670 48.00       
24671 49.00       
24672 49.00       
24673 49.00       
24674 50.00       
24675 49.00       
24676 49.00       
24677 50.00       
24678 50.00       
24679 49.00       
24680 51.00       
24681 48.00       
24682 48.00       
24683 49.00       
24684 50.00       
24685 50.00       
24686 49.00       
24687 50.00       
24688 49.00       
24689 48.00       
24690 49.00       
24691 51.00       
24692 50.00       
24693 49.00       
24694 48.00       
24695 48.00       
24696 49.00       
24697 47.00       
24698 50.00       
24699 50.00       
24700 51.00       
24701 49.00       
24702 50.00       
24703 49.00       
24704 49.00       
24705 50.00       
24706 49.00       
24707 49.00       
24708 50.00       
24709 48.00       
24710 51.00       
24711 50.00       
24712 50.00       
24713 50.00       
24714 51.00       
24715 50.00       
24716 50.00       
24717 48.00       
24718 49.00       
24719 51.00       
24720 49.00       
24721 49.00       
24722 48.00       
24723 49.00       
24724 50.00       
24725 49.00       
24726 50.00       
24727 50.00       
24728 50.00       
24729 48.00       
24730 51.00       
24731 49.00       
24732 50.00       
24733 50.00       
24734 50.00       
24735 50.00       
24736 50.00       
24737 50.00       
24738 50.00       
24739 49.00       
24740 50.00       
24741 50.00       
24742 49.00       
24743 48.00       
24744 49.00       
24745 50.00       
24746 50.00       
24747 50.00       
24748 47.00       
24749 50.00       
24750 49.00       
24751 48.00       
24752 50.00       
24753 50.00       
24754 51.00       
24755 50.00       
24756 49.00       
24757 49.00       
24758 49.00       
24759 51.00       
24760 50.00       
24761 50.00       
24762 50.00       
24763 49.00       
24764 50.00       
24765 49.00       
24766 50.00       
24767 49.00       
24768 50.00       
24769 50.00       
24770 51.00       
24771 48.00       
24772 49.00       
24773 50.00       
24774 48.00       
24775 49.00       
24776 49.00       
24777 49.00       
24778 50.00       
24779 49.00       
24780 49.00       
24781 49.00       
24782 49.00       
24783 51.00       
24784 51.00       
24785 49.00       
24786 51.00       
24787 50.00       
24788 50.00       
24789 49.00       
24790 47.00       
24791 49.00       
24792 50.00       
24793 49.00       
24794 50.00       
24795 50.00       
24796 50.00       
24797 49.00       
24798 49.00       
24799 50.00       
24800 50.00       
24801 49.00       
24802 50.00       
24803 50.00       
24804 50.00       
24805 49.00       
24806 48.00       
24807 49.00       
24808 50.00       
24809 49.00       
24810 50.00       
24811 51.00       
24812 50.00       
24813 51.00       
24814 49.00       
24815 49.00       
24816 50.00       
24817 50.00       
24818 49.00       
24819 51.00       
24820 50.00       
24821 49.00       
24822 50.00       
24823 50.00       
24824 50.00       
24825 48.00       
24826 49.00       
24827 50.00       
24828 49.00       
24829 51.00       
24830 49.00       
24831 50.00       
24832 48.00       
24833 48.00       
24834 49.00       
24835 51.00       
24836 51.00       
24837 50.00       
24838 49.00       
24839 49.00       
24840 50.00       
24841 49.00       
24842 50.00       
24843 50.00       
24844 49.00       
24845 50.00       
24846 50.00       
24847 49.00       
24848 50.00       
24849 51.00       
24850 50.00       
24851 50.00       
24852 49.00       
24853 49.00       
24854 49.00       
24855 50.00       
24856 51.00       
24857 49.00       
24858 50.00       
24859 50.00       
24860 49.00       
24861 51.00       
24862 50.00       
24863 48.00       
24864 49.00       
24865 50.00       
24866 49.00       
24867 50.00       
24868 49.00       
24869 49.00       
24870 47.00       
24871 50.00       
24872 49.00       
24873 49.00       
24874 48.00       
24875 50.00       
24876 49.00       
24877 49.00       
24878 48.00       
24879 49.00       
24880 50.00       
24881 50.00       
24882 49.00       
24883 50.00       
24884 50.00       
24885 49.00       
24886 49.00       
24887 50.00       
24888 48.00       
24889 51.00       
24890 49.00       
24891 51.00       
24892 50.00       
24893 51.00       
24894 50.00       
24895 50.00       
24896 51.00       
24897 48.00       
24898 50.00       
24899 50.00       
24900 50.00       
24901 51.00       
24902 49.00       
24903 49.00       
24904 50.00       
24905 50.00       
24906 48.00       
24907 50.00       
24908 48.00       
24909 51.00       
24910 50.00       
24911 49.00       
24912 49.00       
24913 49.00       
24914 49.00       
24915 50.00       
24916 48.00       
24917 49.00       
24918 49.00       
24919 50.00       
24920 48.00       
24921 47.00       
24922 51.00       
24923 50.00       
24924 51.00       
24925 49.00       
24926 49.00       
24927 50.00       
24928 50.00       
24929 49.00       
24930 50.00       
24931 50.00       
24932 50.00       
24933 50.00       
24934 50.00       
24935 51.00       
24936 49.00       
24937 50.00       
24938 50.00       
24939 51.00       
24940 49.00       
24941 49.00       
24942 49.00       
24943 50.00       
24944 48.00       
24945 50.00       
24946 51.00       
24947 50.00       
24948 51.00       
24949 49.00       
24950 50.00       
24951 49.00       
24952 49.00       
24953 50.00       
24954 49.00       
24955 50.00       
24956 49.00       
24957 49.00       
24958 49.00       
24959 51.00       
24960 50.00       
24961 49.00       
24962 49.00       
24963 50.00       
24964 50.00       
24965 49.00       
24966 49.00       
24967 49.00       
24968 49.00       
24969 50.00       
24970 49.00       
24971 49.00       
24972 48.00       
24973 49.00       
24974 51.00       
24975 49.00       
24976 50.00       
24977 50.00       
24978 49.00       
24979 50.00       
24980 50.00       
24981 50.00       
24982 48.00       
24983 49.00       
24984 49.00       
24985 50.00       
24986 49.00       
24987 48.00       
24988 50.00       
24989 48.00       
24990 50.00       
24991 48.00       
24992 49.00       
24993 50.00       
24994 49.00       
24995 52.00       
24996 49.00       
24997 51.00       
24998 49.00       
24999 51.00       
25000 50.00       
25001 49.00       
25002 50.00       
25003 48.00       
25004 51.00       
25005 49.00       
25006 51.00       
25007 50.00       
25008 50.00       
25009 50.00       
25010 50.00       
25011 49.00       
25012 50.00       
25013 50.00       
25014 49.00       
25015 49.00       
25016 49.00       
25017 50.00       
25018 48.00       
25019 50.00       
25020 50.00       
25021 50.00       
25022 51.00       
25023 52.00       
25024 50.00       
25025 49.00       
25026 51.00       
25027 49.00       
25028 49.00       
25029 50.00       
25030 48.00       
25031 50.00       
25032 48.00       
25033 50.00       
25034 49.00       
25035 50.00       
25036 48.00       
25037 51.00       
25038 50.00       
25039 49.00       
25040 49.00       
25041 50.00       
25042 51.00       
25043 49.00       
25044 51.00       
25045 51.00       
25046 50.00       
25047 49.00       
25048 50.00       
25049 49.00       
25050 49.00       
25051 51.00       
25052 49.00       
25053 51.00       
25054 49.00       
25055 50.00       
25056 51.00       
25057 50.00       
25058 49.00       
25059 50.00       
25060 50.00       
25061 49.00       
25062 49.00       
25063 50.00       
25064 49.00       
25065 50.00       
25066 48.00       
25067 50.00       
25068 49.00       
25069 50.00       
25070 50.00       
25071 48.00       
25072 49.00       
25073 49.00       
25074 49.00       
25075 49.00       
25076 51.00       
25077 50.00       
25078 50.00       
25079 51.00       
25080 50.00       
25081 49.00       
25082 50.00       
25083 49.00       
25084 50.00       
25085 48.00       
25086 50.00       
25087 50.00       
25088 49.00       
25089 50.00       
25090 48.00       
25091 50.00       
25092 49.00       
25093 50.00       
25094 48.00       
25095 50.00       
25096 49.00       
25097 50.00       
25098 49.00       
25099 50.00       
25100 51.00       
25101 51.00       
25102 51.00       
25103 48.00       
25104 49.00       
25105 49.00       
25106 50.00       
25107 50.00       
25108 49.00       
25109 50.00       
25110 50.00       
25111 51.00       
25112 50.00       
25113 50.00       
25114 49.00       
25115 49.00       
25116 49.00       
25117 50.00       
25118 51.00       
25119 51.00       
25120 50.00       
25121 49.00       
25122 49.00       
25123 50.00       
25124 49.00       
25125 50.00       
25126 50.00       
25127 50.00       
25128 49.00       
25129 50.00       
25130 49.00       
25131 51.00       
25132 48.00       
25133 49.00       
25134 50.00       
25135 49.00       
25136 50.00       
25137 50.00       
25138 48.00       
25139 50.00       
25140 50.00       
25141 51.00       
25142 49.00       
25143 50.00       
25144 50.00       
25145 50.00       
25146 49.00       
25147 48.00       
25148 48.00       
25149 49.00       
25150 49.00       
25151 49.00       
25152 49.00       
25153 51.00       
25154 49.00       
25155 48.00       
25156 51.00       
25157 49.00       
25158 51.00       
25159 48.00       
25160 50.00       
25161 48.00       
25162 48.00       
25163 49.00       
25164 50.00       
25165 49.00       
25166 49.00       
25167 50.00       
25168 50.00       
25169 50.00       
25170 49.00       
25171 50.00       
25172 48.00       
25173 50.00       
25174 51.00       
25175 50.00       
25176 48.00       
25177 50.00       
25178 50.00       
25179 48.00       
25180 51.00       
25181 48.00       
25182 50.00       
25183 50.00       
25184 47.00       
25185 50.00       
25186 49.00       
25187 50.00       
25188 50.00       
25189 49.00       
25190 49.00       
25191 49.00       
25192 49.00       
25193 51.00       
25194 49.00       
25195 50.00       
25196 49.00       
25197 50.00       
25198 49.00       
25199 50.00       
25200 50.00       
25201 50.00       
25202 50.00       
25203 49.00       
25204 50.00       
25205 49.00       
25206 49.00       
25207 49.00       
25208 50.00       
25209 48.00       
25210 51.00       
25211 50.00       
25212 49.00       
25213 50.00       
25214 50.00       
25215 49.00       
25216 50.00       
25217 48.00       
25218 49.00       
25219 50.00       
25220 49.00       
25221 49.00       
25222 49.00       
25223 49.00       
25224 49.00       
25225 49.00       
25226 50.00       
25227 50.00       
25228 50.00       
25229 49.00       
25230 50.00       
25231 51.00       
25232 49.00       
25233 51.00       
25234 51.00       
25235 49.00       
25236 49.00       
25237 50.00       
25238 49.00       
25239 48.00       
25240 49.00       
25241 49.00       
25242 49.00       
25243 51.00       
25244 49.00       
25245 50.00       
25246 49.00       
25247 49.00       
25248 49.00       
25249 49.00       
25250 51.00       
25251 50.00       
25252 49.00       
25253 49.00       
25254 50.00       
25255 50.00       
25256 49.00       
25257 50.00       
25258 48.00       
25259 49.00       
25260 51.00       
25261 49.00       
25262 49.00       
25263 50.00       
25264 49.00       
25265 49.00       
25266 50.00       
25267 49.00       
25268 48.00       
25269 49.00       
25270 48.00       
25271 49.00       
25272 51.00       
25273 52.00       
25274 50.00       
25275 48.00       
25276 50.00       
25277 51.00       
25278 49.00       
25279 49.00       
25280 50.00       
25281 51.00       
25282 50.00       
25283 50.00       
25284 50.00       
25285 51.00       
25286 49.00       
25287 49.00       
25288 50.00       
25289 48.00       
25290 50.00       
25291 50.00       
25292 49.00       
25293 48.00       
25294 49.00       
25295 49.00       
25296 47.00       
25297 51.00       
25298 50.00       
25299 49.00       
25300 50.00       
25301 49.00       
25302 49.00       
25303 49.00       
25304 48.00       
25305 52.00       
25306 49.00       
25307 49.00       
25308 50.00       
25309 49.00       
25310 49.00       
25311 50.00       
25312 49.00       
25313 50.00       
25314 50.00       
25315 50.00       
25316 50.00       
25317 49.00       
25318 51.00       
25319 50.00       
25320 49.00       
25321 51.00       
25322 48.00       
25323 49.00       
25324 50.00       
25325 50.00       
25326 49.00       
25327 49.00       
25328 51.00       
25329 50.00       
25330 49.00       
25331 49.00       
25332 50.00       
25333 49.00       
25334 50.00       
25335 50.00       
25336 49.00       
25337 49.00       
25338 50.00       
25339 48.00       
25340 51.00       
25341 48.00       
25342 49.00       
25343 47.00       
25344 50.00       
25345 49.00       
25346 51.00       
25347 50.00       
25348 50.00       
25349 50.00       
25350 48.00       
25351 49.00       
25352 49.00       
25353 49.00       
25354 49.00       
25355 50.00       
25356 50.00       
25357 50.00       
25358 49.00       
25359 49.00       
25360 50.00       
25361 49.00       
25362 51.00       
25363 48.00       
25364 49.00       
25365 50.00       
25366 50.00       
25367 50.00       
25368 51.00       
25369 50.00       
25370 50.00       
25371 49.00       
25372 50.00       
25373 50.00       
25374 49.00       
25375 49.00       
25376 49.00       
25377 49.00       
25378 49.00       
25379 51.00       
25380 49.00       
25381 49.00       
25382 50.00       
25383 49.00       
25384 49.00       
25385 49.00       
25386 50.00       
=======================================

[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: High Flip First
[1, 1, 1, 1, 1, 1, 4834]
2 2 7 93 140 2523 
SolverStatistic {
    num_solve: 31431,
    avg_decide_var: 0.956011,
    num_simplify_subsume: 333,
    num_simplify_self_subsume: 431,
}
Statistic {
    case: Problem05_label46+token_ring.12.cil-1.aig,
    time: 249.95s,
    num_mic: 2934,
    avg_mic_cube_len: 6.118269,
    avg_po_cube_len: 2413.721664,
    mic_drop: success: 2870, fail: 13054, success rate: 18.02%,
    num_down: 15924,
    num_down_sat: 19307,
    ctp: success: 0, fail: 3670, success rate: 0.00%,
    num_get_bad: 2457,
    overall_block_time: 227.207387461s,
    block_get_bad_time: 30.239857712s,
    block_get_predecessor_time: 21.830010265s,
    block_blocked_time: 28.753060101s,
    block_mic_time: 114.993725727s,
    block_push_time: 7.161831526s,
    overall_propagate_time: 16.722463956s,
    xor_gen: success: 0, fail: 0, success rate: NaN%,
    num_auxiliary_var: 0,
    test: success: 0, fail: 0, success rate: NaN%,
}
result: unsafe
----------------------------------------
STATUS: COMPLETED
Finished at: Fri 18 Apr 2025 11:17:37 AM CST
========================================
