File: ./hwmcc24/2024/sosylab/combinations/pc_sfifo_2.cil-1+token_ring.13.cil-1.aig
27269 49.00       
27270 50.00       
27271 49.00       
27272 50.00       
27273 49.00       
27274 51.00       
27275 50.00       
27276 50.00       
27277 49.00       
27278 50.00       
27279 48.00       
27280 49.00       
27281 50.00       
27282 49.00       
27283 48.00       
27284 51.00       
27285 50.00       
27286 49.00       
27287 50.00       
27288 49.00       
27289 49.00       
27290 49.00       
27291 50.00       
27292 51.00       
27293 51.00       
27294 50.00       
27295 49.00       
27296 48.00       
27297 50.00       
27298 50.00       
27299 50.00       
27300 50.00       
27301 49.00       
27302 49.00       
27303 49.00       
27304 50.00       
27305 49.00       
27306 50.00       
27307 50.00       
27308 49.00       
27309 50.00       
27310 50.00       
27311 51.00       
27312 50.00       
27313 49.00       
27314 50.00       
27315 49.00       
27316 49.00       
27317 50.00       
27318 50.00       
27319 49.00       
27320 52.00       
27321 49.00       
27322 49.00       
27323 49.00       
27324 52.00       
27325 49.00       
27326 49.00       
27327 50.00       
27328 49.00       
27329 48.00       
27330 50.00       
27331 49.00       
27332 48.00       
27333 50.00       
27334 49.00       
27335 49.00       
27336 49.00       
27337 48.00       
27338 50.00       
27339 50.00       
27340 49.00       
27341 50.00       
27342 49.00       
27343 49.00       
27344 51.00       
27345 51.00       
27346 48.00       
27347 50.00       
27348 50.00       
27349 49.00       
27350 49.00       
27351 49.00       
27352 50.00       
27353 50.00       
27354 51.00       
27355 49.00       
27356 49.00       
27357 48.00       
27358 50.00       
27359 49.00       
27360 49.00       
27361 49.00       
27362 50.00       
27363 50.00       
27364 47.00       
27365 50.00       
27366 49.00       
27367 49.00       
27368 49.00       
27369 48.00       
27370 50.00       
27371 50.00       
27372 48.00       
27373 49.00       
27374 49.00       
27375 49.00       
27376 50.00       
27377 50.00       
27378 50.00       
27379 48.00       
27380 50.00       
27381 51.00       
27382 49.00       
27383 50.00       
27384 51.00       
27385 49.00       
27386 49.00       
27387 50.00       
27388 50.00       
27389 49.00       
27390 50.00       
27391 49.00       
27392 49.00       
27393 50.00       
27394 50.00       
27395 50.00       
27396 50.00       
27397 47.00       
27398 50.00       
27399 50.00       
27400 49.00       
27401 50.00       
27402 50.00       
27403 50.00       
27404 48.00       
27405 49.00       
27406 51.00       
27407 50.00       
27408 50.00       
27409 49.00       
27410 50.00       
27411 50.00       
27412 49.00       
27413 49.00       
27414 50.00       
27415 50.00       
27416 49.00       
27417 51.00       
27418 49.00       
27419 49.00       
27420 50.00       
27421 50.00       
27422 50.00       
27423 49.00       
27424 50.00       
27425 50.00       
27426 50.00       
27427 50.00       
27428 48.00       
27429 48.00       
27430 51.00       
27431 50.00       
27432 49.00       
27433 49.00       
27434 49.00       
27435 50.00       
27436 49.00       
27437 50.00       
27438 50.00       
27439 49.00       
27440 49.00       
27441 52.00       
27442 50.00       
27443 51.00       
27444 50.00       
27445 48.00       
27446 50.00       
27447 48.00       
27448 50.00       
27449 50.00       
27450 48.00       
27451 50.00       
27452 50.00       
27453 51.00       
27454 51.00       
27455 49.00       
27456 51.00       
27457 52.00       
27458 51.00       
27459 51.00       
27460 48.00       
27461 50.00       
27462 50.00       
27463 47.00       
27464 51.00       
27465 49.00       
27466 49.00       
27467 48.00       
27468 49.00       
27469 49.00       
27470 51.00       
27471 51.00       
27472 51.00       
27473 48.00       
27474 50.00       
27475 51.00       
27476 51.00       
27477 49.00       
27478 50.00       
27479 50.00       
27480 50.00       
27481 49.00       
27482 49.00       
27483 49.00       
27484 48.00       
27485 49.00       
27486 49.00       
27487 50.00       
27488 49.00       
27489 48.00       
27490 50.00       
27491 50.00       
27492 50.00       
27493 49.00       
27494 50.00       
27495 49.00       
27496 50.00       
27497 50.00       
27498 49.00       
27499 50.00       
27500 50.00       
27501 49.00       
27502 50.00       
27503 49.00       
27504 50.00       
27505 50.00       
27506 49.00       
27507 50.00       
27508 50.00       
27509 50.00       
27510 49.00       
27511 50.00       
27512 50.00       
27513 49.00       
27514 49.00       
27515 49.00       
27516 50.00       
27517 48.00       
27518 50.00       
27519 50.00       
27520 50.00       
27521 49.00       
27522 49.00       
27523 49.00       
27524 49.00       
27525 50.00       
27526 49.00       
27527 50.00       
27528 49.00       
27529 50.00       
27530 49.00       
27531 50.00       
27532 49.00       
27533 49.00       
27534 51.00       
27535 51.00       
27536 50.00       
27537 50.00       
27538 49.00       
27539 51.00       
27540 49.00       
27541 49.00       
27542 50.00       
27543 50.00       
27544 49.00       
27545 50.00       
27546 50.00       
27547 49.00       
27548 51.00       
27549 47.00       
27550 50.00       
27551 49.00       
27552 49.00       
27553 49.00       
27554 49.00       
27555 49.00       
27556 49.00       
27557 49.00       
27558 51.00       
27559 50.00       
27560 51.00       
27561 50.00       
27562 50.00       
27563 49.00       
27564 50.00       
27565 51.00       
27566 49.00       
27567 50.00       
27568 49.00       
27569 52.00       
27570 49.00       
27571 49.00       
27572 49.00       
27573 50.00       
27574 50.00       
27575 48.00       
27576 49.00       
27577 48.00       
27578 49.00       
27579 50.00       
27580 49.00       
27581 51.00       
27582 49.00       
27583 49.00       
27584 50.00       
27585 51.00       
27586 49.00       
27587 50.00       
27588 51.00       
27589 49.00       
27590 50.00       
27591 50.00       
27592 51.00       
27593 49.00       
27594 50.00       
27595 48.00       
27596 51.00       
27597 50.00       
27598 50.00       
27599 50.00       
27600 50.00       
27601 50.00       
27602 48.00       
27603 48.00       
27604 49.00       
27605 51.00       
27606 50.00       
27607 49.00       
27608 50.00       
27609 51.00       
27610 50.00       
27611 50.00       
27612 50.00       
27613 48.00       
27614 51.00       
27615 49.00       
27616 50.00       
27617 49.00       
27618 48.00       
27619 49.00       
27620 50.00       
27621 51.00       
27622 49.00       
27623 51.00       
27624 50.00       
27625 48.00       
27626 48.00       
27627 51.00       
27628 49.00       
27629 50.00       
27630 50.00       
27631 49.00       
27632 49.00       
27633 48.00       
27634 50.00       
27635 50.00       
27636 50.00       
27637 49.00       
27638 50.00       
27639 49.00       
27640 49.00       
27641 50.00       
27642 50.00       
27643 48.00       
27644 50.00       
27645 48.00       
27646 50.00       
27647 51.00       
27648 48.00       
27649 49.00       
27650 48.00       
27651 51.00       
27652 50.00       
27653 50.00       
27654 49.00       
27655 49.00       
27656 50.00       
27657 50.00       
27658 49.00       
27659 51.00       
27660 49.00       
27661 49.00       
27662 50.00       
27663 50.00       
27664 49.00       
27665 50.00       
27666 49.00       
27667 48.00       
27668 49.00       
27669 51.00       
27670 48.00       
27671 49.00       
27672 50.00       
27673 50.00       
27674 49.00       
27675 48.00       
27676 50.00       
27677 49.00       
27678 51.00       
27679 51.00       
27680 49.00       
27681 50.00       
27682 50.00       
27683 50.00       
27684 49.00       
27685 48.00       
27686 49.00       
27687 51.00       
27688 50.00       
27689 51.00       
27690 50.00       
27691 50.00       
27692 48.00       
27693 49.00       
27694 50.00       
27695 49.00       
27696 49.00       
27697 49.00       
27698 52.00       
27699 49.00       
27700 49.00       
27701 49.00       
27702 49.00       
27703 49.00       
27704 49.00       
27705 49.00       
27706 49.00       
27707 48.00       
27708 51.00       
27709 49.00       
27710 50.00       
27711 50.00       
27712 49.00       
27713 49.00       
27714 49.00       
27715 49.00       
27716 48.00       
27717 50.00       
27718 49.00       
27719 50.00       
27720 50.00       
27721 49.00       
27722 50.00       
27723 50.00       
27724 50.00       
27725 49.00       
27726 49.00       
27727 48.00       
27728 49.00       
27729 49.00       
27730 49.00       
27731 49.00       
27732 49.00       
27733 50.00       
27734 51.00       
27735 50.00       
27736 49.00       
27737 51.00       
27738 49.00       
27739 49.00       
27740 50.00       
27741 51.00       
27742 50.00       
27743 50.00       
27744 49.00       
27745 50.00       
27746 50.00       
27747 48.00       
27748 49.00       
27749 49.00       
27750 50.00       
27751 51.00       
27752 50.00       
27753 50.00       
27754 50.00       
27755 49.00       
27756 50.00       
27757 49.00       
27758 49.00       
27759 49.00       
27760 49.00       
27761 48.00       
27762 48.00       
27763 50.00       
27764 49.00       
27765 49.00       
27766 49.00       
27767 50.00       
27768 50.00       
27769 50.00       
27770 48.00       
27771 50.00       
27772 50.00       
27773 50.00       
27774 49.00       
27775 50.00       
27776 48.00       
27777 50.00       
27778 49.00       
27779 48.00       
27780 50.00       
27781 49.00       
27782 50.00       
27783 48.00       
27784 49.00       
27785 50.00       
27786 50.00       
27787 52.00       
27788 50.00       
27789 49.00       
27790 49.00       
27791 47.00       
27792 47.00       
27793 50.00       
27794 49.00       
27795 51.00       
27796 50.00       
27797 49.00       
27798 50.00       
27799 49.00       
27800 49.00       
27801 49.00       
27802 50.00       
27803 51.00       
27804 48.00       
27805 51.00       
27806 51.00       
27807 50.00       
27808 51.00       
27809 51.00       
27810 50.00       
27811 49.00       
27812 49.00       
27813 49.00       
27814 49.00       
27815 50.00       
27816 50.00       
27817 51.00       
27818 50.00       
27819 50.00       
27820 49.00       
27821 49.00       
27822 49.00       
27823 48.00       
27824 48.00       
27825 50.00       
27826 49.00       
27827 49.00       
27828 48.00       
27829 49.00       
27830 51.00       
27831 49.00       
27832 49.00       
27833 50.00       
27834 49.00       
27835 49.00       
27836 48.00       
27837 49.00       
27838 48.00       
27839 48.00       
27840 50.00       
27841 50.00       
27842 51.00       
27843 49.00       
27844 50.00       
27845 48.00       
27846 49.00       
27847 49.00       
27848 50.00       
27849 50.00       
27850 50.00       
27851 48.00       
27852 51.00       
27853 49.00       
27854 50.00       
27855 49.00       
27856 49.00       
27857 50.00       
27858 50.00       
27859 50.00       
27860 49.00       
27861 49.00       
27862 50.00       
27863 50.00       
27864 50.00       
27865 49.00       
27866 49.00       
27867 50.00       
27868 49.00       
27869 51.00       
27870 51.00       
27871 49.00       
27872 48.00       
27873 49.00       
27874 50.00       
27875 49.00       
27876 50.00       
27877 49.00       
27878 51.00       
27879 50.00       
27880 49.00       
27881 50.00       
27882 49.00       
27883 50.00       
27884 50.00       
27885 50.00       
27886 49.00       
27887 51.00       
27888 50.00       
27889 49.00       
27890 49.00       
27891 48.00       
27892 50.00       
27893 49.00       
27894 49.00       
27895 50.00       
27896 51.00       
27897 49.00       
27898 49.00       
27899 51.00       
27900 51.00       
27901 50.00       
27902 50.00       
27903 49.00       
27904 48.00       
27905 50.00       
27906 48.00       
27907 51.00       
27908 48.00       
27909 50.00       
27910 49.00       
27911 51.00       
27912 51.00       
27913 50.00       
27914 49.00       
27915 50.00       
27916 48.00       
27917 50.00       
27918 50.00       
27919 49.00       
27920 48.00       
27921 50.00       
27922 51.00       
27923 49.00       
27924 49.00       
27925 49.00       
27926 51.00       
27927 49.00       
27928 49.00       
27929 49.00       
27930 49.00       
27931 49.00       
27932 51.00       
27933 50.00       
27934 50.00       
27935 49.00       
27936 50.00       
27937 49.00       
27938 50.00       
27939 49.00       
27940 49.00       
27941 49.00       
27942 47.00       
27943 50.00       
27944 50.00       
27945 50.00       
27946 51.00       
27947 50.00       
27948 51.00       
27949 49.00       
27950 50.00       
27951 50.00       
27952 49.00       
27953 48.00       
27954 49.00       
27955 49.00       
27956 50.00       
27957 50.00       
27958 50.00       
27959 49.00       
27960 50.00       
27961 49.00       
27962 49.00       
27963 50.00       
27964 49.00       
27965 50.00       
27966 49.00       
27967 50.00       
27968 50.00       
27969 49.00       
27970 50.00       
27971 49.00       
27972 50.00       
27973 49.00       
27974 51.00       
27975 50.00       
27976 48.00       
27977 51.00       
27978 51.00       
27979 49.00       
27980 49.00       
27981 51.00       
27982 50.00       
27983 50.00       
27984 49.00       
27985 50.00       
27986 50.00       
27987 50.00       
27988 49.00       
27989 50.00       
27990 50.00       
27991 50.00       
27992 51.00       
27993 50.00       
27994 50.00       
27995 49.00       
27996 50.00       
27997 48.00       
27998 50.00       
27999 48.00       
28000 49.00       
28001 48.00       
28002 50.00       
28003 51.00       
28004 50.00       
28005 49.00       
28006 50.00       
28007 49.00       
28008 49.00       
28009 49.00       
28010 49.00       
28011 48.00       
28012 49.00       
28013 49.00       
28014 50.00       
28015 51.00       
28016 50.00       
28017 48.00       
28018 50.00       
28019 50.00       
28020 51.00       
28021 51.00       
28022 49.00       
28023 48.00       
28024 50.00       
28025 51.00       
28026 50.00       
28027 50.00       
28028 50.00       
28029 51.00       
28030 50.00       
28031 50.00       
28032 49.00       
28033 48.00       
28034 49.00       
28035 49.00       
28036 49.00       
28037 50.00       
28038 50.00       
28039 50.00       
28040 50.00       
28041 49.00       
28042 51.00       
28043 50.00       
28044 48.00       
28045 50.00       
28046 50.00       
28047 51.00       
28048 50.00       
28049 50.00       
28050 49.00       
28051 50.00       
28052 49.00       
28053 50.00       
28054 48.00       
28055 51.00       
28056 50.00       
28057 50.00       
28058 49.00       
28059 49.00       
28060 49.00       
28061 51.00       
28062 49.00       
28063 50.00       
28064 49.00       
28065 51.00       
28066 50.00       
28067 49.00       
28068 49.00       
28069 50.00       
28070 49.00       
28071 50.00       
28072 49.00       
28073 50.00       
28074 49.00       
28075 51.00       
28076 49.00       
28077 50.00       
28078 50.00       
28079 50.00       
28080 51.00       
28081 49.00       
28082 48.00       
28083 49.00       
28084 49.00       
28085 51.00       
28086 49.00       
28087 50.00       
28088 50.00       
28089 49.00       
28090 50.00       
28091 49.00       
28092 51.00       
28093 49.00       
28094 50.00       
28095 49.00       
28096 50.00       
28097 51.00       
28098 48.00       
28099 49.00       
28100 49.00       
28101 49.00       
28102 51.00       
28103 50.00       
28104 50.00       
28105 49.00       
28106 49.00       
28107 50.00       
28108 50.00       
28109 49.00       
28110 50.00       
28111 50.00       
28112 49.00       
28113 50.00       
28114 51.00       
28115 49.00       
28116 49.00       
28117 50.00       
28118 48.00       
28119 50.00       
28120 50.00       
28121 49.00       
28122 51.00       
28123 50.00       
28124 49.00       
28125 49.00       
28126 49.00       
28127 49.00       
28128 51.00       
28129 50.00       
28130 51.00       
28131 49.00       
28132 49.00       
28133 50.00       
28134 50.00       
28135 51.00       
28136 49.00       
28137 49.00       
28138 50.00       
28139 51.00       
28140 50.00       
28141 50.00       
28142 48.00       
28143 49.00       
28144 48.00       
28145 50.00       
28146 50.00       
28147 50.00       
28148 49.00       
28149 49.00       
28150 50.00       
28151 49.00       
28152 50.00       
28153 50.00       
28154 49.00       
28155 49.00       
28156 50.00       
28157 49.00       
28158 49.00       
28159 49.00       
28160 50.00       
28161 49.00       
28162 49.00       
28163 50.00       
28164 50.00       
28165 51.00       
28166 50.00       
28167 48.00       
28168 49.00       
28169 50.00       
28170 49.00       
28171 50.00       
28172 49.00       
28173 50.00       
28174 50.00       
28175 50.00       
28176 49.00       
28177 50.00       
28178 49.00       
28179 49.00       
28180 49.00       
28181 48.00       
28182 50.00       
28183 51.00       
28184 49.00       
28185 48.00       
28186 49.00       
28187 49.00       
28188 51.00       
28189 51.00       
28190 49.00       
28191 50.00       
28192 50.00       
28193 49.00       
28194 49.00       
28195 51.00       
28196 49.00       
28197 49.00       
28198 50.00       
28199 48.00       
28200 49.00       
28201 51.00       
28202 49.00       
28203 50.00       
28204 50.00       
28205 50.00       
28206 48.00       
28207 50.00       
28208 49.00       
28209 49.00       
28210 49.00       
28211 49.00       
28212 49.00       
28213 49.00       
28214 50.00       
28215 50.00       
28216 49.00       
28217 49.00       
28218 50.00       
28219 50.00       
28220 50.00       
28221 50.00       
28222 50.00       
28223 51.00       
28224 50.00       
28225 50.00       
28226 50.00       
28227 50.00       
28228 50.00       
28229 48.00       
28230 49.00       
28231 51.00       
28232 49.00       
28233 52.00       
28234 50.00       
28235 51.00       
28236 50.00       
28237 49.00       
28238 50.00       
28239 48.00       
28240 49.00       
28241 49.00       
28242 50.00       
28243 50.00       
28244 50.00       
28245 49.00       
28246 50.00       
28247 51.00       
28248 49.00       
28249 49.00       
28250 49.00       
28251 50.00       
28252 50.00       
28253 48.00       
28254 50.00       
28255 49.00       
28256 50.00       
28257 50.00       
28258 49.00       
28259 49.00       
28260 49.00       
28261 51.00       
28262 48.00       
28263 49.00       
28264 50.00       
28265 48.00       
28266 49.00       
28267 50.00       
28268 48.00       
28269 50.00       
28270 50.00       
28271 49.00       
28272 49.00       
28273 48.00       
28274 49.00       
28275 50.00       
28276 49.00       
28277 50.00       
28278 51.00       
28279 49.00       
28280 49.00       
28281 48.00       
28282 50.00       
28283 50.00       
28284 47.00       
28285 52.00       
28286 50.00       
28287 50.00       
28288 51.00       
28289 49.00       
28290 48.00       
28291 49.00       
28292 49.00       
28293 50.00       
28294 51.00       
28295 49.00       
28296 49.00       
28297 50.00       
28298 49.00       
28299 49.00       
28300 50.00       
28301 52.00       
28302 49.00       
28303 50.00       
28304 50.00       
28305 51.00       
28306 51.00       
28307 49.00       
28308 50.00       
28309 49.00       
28310 51.00       
28311 49.00       
28312 51.00       
28313 50.00       
28314 50.00       
28315 49.00       
28316 48.00       
28317 49.00       
28318 49.00       
28319 50.00       
28320 50.00       
28321 49.00       
28322 51.00       
28323 50.00       
28324 48.00       
28325 49.00       
28326 50.00       
28327 48.00       
28328 49.00       
28329 50.00       
28330 50.00       
28331 49.00       
28332 49.00       
28333 49.00       
28334 50.00       
28335 50.00       
28336 50.00       
28337 48.00       
28338 49.00       
28339 50.00       
28340 50.00       
28341 50.00       
28342 48.00       
28343 49.00       
28344 48.00       
28345 49.00       
28346 48.00       
28347 51.00       
28348 50.00       
28349 49.00       
28350 52.00       
28351 50.00       
28352 49.00       
28353 48.00       
28354 49.00       
28355 48.00       
28356 49.00       
28357 49.00       
28358 50.00       
28359 50.00       
28360 49.00       
28361 49.00       
28362 50.00       
28363 49.00       
28364 50.00       
28365 49.00       
28366 51.00       
28367 49.00       
28368 49.00       
28369 50.00       
28370 50.00       
28371 49.00       
28372 51.00       
28373 51.00       
28374 50.00       
28375 50.00       
28376 49.00       
28377 50.00       
28378 50.00       
28379 49.00       
28380 50.00       
28381 49.00       
28382 49.00       
28383 50.00       
28384 50.00       
28385 49.00       
28386 50.00       
28387 49.00       
28388 49.00       
28389 50.00       
28390 49.00       
28391 50.00       
28392 48.00       
28393 50.00       
28394 50.00       
28395 50.00       
28396 49.00       
28397 49.00       
28398 51.00       
28399 49.00       
28400 49.00       
28401 48.00       
28402 49.00       
28403 50.00       
28404 50.00       
28405 49.00       
28406 51.00       
28407 50.00       
28408 50.00       
28409 50.00       
28410 51.00       
28411 48.00       
28412 50.00       
28413 49.00       
28414 49.00       
28415 49.00       
28416 49.00       
28417 49.00       
28418 49.00       
28419 50.00       
28420 49.00       
28421 49.00       
28422 50.00       
28423 50.00       
28424 50.00       
28425 50.00       
28426 51.00       
28427 50.00       
28428 49.00       
28429 49.00       
28430 49.00       
28431 49.00       
28432 49.00       
28433 49.00       
28434 49.00       
28435 50.00       
28436 50.00       
28437 50.00       
28438 49.00       
28439 49.00       
28440 49.00       
28441 50.00       
28442 50.00       
28443 50.00       
28444 49.00       
28445 49.00       
28446 49.00       
28447 51.00       
28448 51.00       
28449 50.00       
28450 49.00       
28451 50.00       
28452 50.00       
28453 47.00       
28454 49.00       
28455 49.00       
28456 49.00       
28457 50.00       
28458 49.00       
28459 50.00       
28460 49.00       
28461 49.00       
28462 49.00       
28463 49.00       
28464 51.00       
28465 48.00       
28466 49.00       
28467 49.00       
28468 49.00       
28469 51.00       
28470 50.00       
28471 50.00       
28472 48.00       
28473 50.00       
28474 50.00       
28475 49.00       
28476 50.00       
28477 48.00       
28478 49.00       
28479 48.00       
28480 49.00       
28481 49.00       
28482 47.00       
28483 49.00       
28484 49.00       
28485 47.00       
28486 49.00       
28487 49.00       
28488 49.00       
28489 50.00       
28490 51.00       
=======================================

[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: High Flip First
[1, 1, 1, 1, 1, 1, 9424]
2 2 1245 154 3094 2468 
SolverStatistic {
    num_solve: 69700,
    avg_decide_var: 0.951979,
    num_simplify_subsume: 1821,
    num_simplify_self_subsume: 1172,
}
Statistic {
    case: pc_sfifo_2.cil-1+token_ring.13.cil-1.aig,
    time: 535.13s,
    num_mic: 9443,
    avg_mic_cube_len: 4.527269,
    avg_po_cube_len: 2867.145661,
    mic_drop: success: 6143, fail: 35392, success rate: 14.79%,
    num_down: 41535,
    num_down_sat: 41119,
    ctp: success: 0, fail: 4229, success rate: 0.00%,
    num_get_bad: 5330,
    overall_block_time: 478.384032223s,
    block_get_bad_time: 63.185030252s,
    block_get_predecessor_time: 33.618315076s,
    block_blocked_time: 56.004697691s,
    block_mic_time: 244.711449202s,
    block_push_time: 3.672420939s,
    overall_propagate_time: 53.995232562s,
    xor_gen: success: 0, fail: 0, success rate: NaN%,
    num_auxiliary_var: 0,
    test: success: 0, fail: 0, success rate: NaN%,
}
result: unsafe
----------------------------------------
STATUS: COMPLETED
Finished at: Fri 18 Apr 2025 11:23:22 AM CST
========================================
