File: ./hwmcc24/2024/sosylab/combinations/pc_sfifo_2.cil-1+token_ring.11.cil-2.aig
22373 49.00       
22374 50.00       
22375 51.00       
22376 51.00       
22377 49.00       
22378 49.00       
22379 50.00       
22380 51.00       
22381 49.00       
22382 49.00       
22383 49.00       
22384 48.00       
22385 50.00       
22386 49.00       
22387 50.00       
22388 49.00       
22389 51.00       
22390 50.00       
22391 49.00       
22392 50.00       
22393 51.00       
22394 51.00       
22395 51.00       
22396 49.00       
22397 49.00       
22398 49.00       
22399 49.00       
22400 50.00       
22401 49.00       
22402 47.00       
22403 51.00       
22404 50.00       
22405 49.00       
22406 50.00       
22407 48.00       
22408 50.00       
22409 49.00       
22410 50.00       
22411 50.00       
22412 49.00       
22413 49.00       
22414 50.00       
22415 49.00       
22416 50.00       
22417 48.00       
22418 50.00       
22419 49.00       
22420 49.00       
22421 50.00       
22422 50.00       
22423 49.00       
22424 49.00       
22425 49.00       
22426 48.00       
22427 50.00       
22428 51.00       
22429 50.00       
22430 50.00       
22431 51.00       
22432 50.00       
22433 50.00       
22434 49.00       
22435 49.00       
22436 50.00       
22437 49.00       
22438 49.00       
22439 50.00       
22440 47.00       
22441 50.00       
22442 50.00       
22443 49.00       
22444 50.00       
22445 50.00       
22446 51.00       
22447 50.00       
22448 50.00       
22449 49.00       
22450 49.00       
22451 50.00       
22452 49.00       
22453 49.00       
22454 49.00       
22455 48.00       
22456 49.00       
22457 48.00       
22458 49.00       
22459 50.00       
22460 51.00       
22461 50.00       
22462 51.00       
22463 48.00       
22464 47.00       
22465 48.00       
22466 49.00       
22467 49.00       
22468 50.00       
22469 50.00       
22470 49.00       
22471 49.00       
22472 49.00       
22473 50.00       
22474 49.00       
22475 49.00       
22476 51.00       
22477 49.00       
22478 48.00       
22479 49.00       
22480 49.00       
22481 47.00       
22482 49.00       
22483 50.00       
22484 49.00       
22485 48.00       
22486 48.00       
22487 49.00       
22488 49.00       
22489 49.00       
22490 50.00       
22491 50.00       
22492 50.00       
22493 50.00       
22494 49.00       
22495 49.00       
22496 51.00       
22497 50.00       
22498 49.00       
22499 50.00       
22500 50.00       
22501 49.00       
22502 50.00       
22503 49.00       
22504 50.00       
22505 51.00       
22506 49.00       
22507 49.00       
22508 48.00       
22509 51.00       
22510 50.00       
22511 50.00       
22512 50.00       
22513 49.00       
22514 50.00       
22515 49.00       
22516 49.00       
22517 49.00       
22518 49.00       
22519 50.00       
22520 50.00       
22521 51.00       
22522 50.00       
22523 49.00       
22524 49.00       
22525 49.00       
22526 51.00       
22527 50.00       
22528 50.00       
22529 49.00       
22530 50.00       
22531 51.00       
22532 49.00       
22533 50.00       
22534 49.00       
22535 50.00       
22536 50.00       
22537 50.00       
22538 50.00       
22539 49.00       
22540 49.00       
22541 51.00       
22542 49.00       
22543 49.00       
22544 50.00       
22545 50.00       
22546 49.00       
22547 48.00       
22548 50.00       
22549 49.00       
22550 50.00       
22551 48.00       
22552 50.00       
22553 49.00       
22554 51.00       
22555 50.00       
22556 49.00       
22557 50.00       
22558 50.00       
22559 50.00       
22560 50.00       
22561 49.00       
22562 50.00       
22563 48.00       
22564 49.00       
22565 49.00       
22566 49.00       
22567 50.00       
22568 50.00       
22569 49.00       
22570 50.00       
22571 49.00       
22572 49.00       
22573 48.00       
22574 49.00       
22575 48.00       
22576 50.00       
22577 49.00       
22578 50.00       
22579 48.00       
22580 50.00       
22581 48.00       
22582 50.00       
22583 51.00       
22584 50.00       
22585 48.00       
22586 49.00       
22587 49.00       
22588 49.00       
22589 50.00       
22590 50.00       
22591 49.00       
22592 50.00       
22593 49.00       
22594 50.00       
22595 51.00       
22596 49.00       
22597 49.00       
22598 50.00       
22599 50.00       
22600 51.00       
22601 50.00       
22602 49.00       
22603 49.00       
22604 49.00       
22605 51.00       
22606 49.00       
22607 50.00       
22608 50.00       
22609 49.00       
22610 50.00       
22611 50.00       
22612 49.00       
22613 50.00       
22614 49.00       
22615 49.00       
22616 49.00       
22617 49.00       
22618 50.00       
22619 49.00       
22620 51.00       
22621 48.00       
22622 49.00       
22623 49.00       
22624 49.00       
22625 50.00       
22626 49.00       
22627 50.00       
22628 50.00       
22629 50.00       
22630 49.00       
22631 50.00       
22632 49.00       
22633 50.00       
22634 47.00       
22635 48.00       
22636 50.00       
22637 49.00       
22638 49.00       
22639 50.00       
22640 50.00       
22641 49.00       
22642 50.00       
22643 49.00       
22644 48.00       
22645 50.00       
22646 50.00       
22647 50.00       
22648 51.00       
22649 50.00       
22650 50.00       
22651 50.00       
22652 48.00       
22653 49.00       
22654 50.00       
22655 51.00       
22656 50.00       
22657 49.00       
22658 49.00       
22659 48.00       
22660 50.00       
22661 48.00       
22662 50.00       
22663 49.00       
22664 49.00       
22665 50.00       
22666 50.00       
22667 49.00       
22668 48.00       
22669 49.00       
22670 48.00       
22671 49.00       
22672 51.00       
22673 49.00       
22674 49.00       
22675 49.00       
22676 50.00       
22677 48.00       
22678 49.00       
22679 49.00       
22680 51.00       
22681 51.00       
22682 50.00       
22683 49.00       
22684 51.00       
22685 50.00       
22686 49.00       
22687 49.00       
22688 48.00       
22689 49.00       
22690 51.00       
22691 50.00       
22692 48.00       
22693 49.00       
22694 49.00       
22695 49.00       
22696 51.00       
22697 51.00       
22698 49.00       
22699 49.00       
22700 49.00       
22701 50.00       
22702 50.00       
22703 50.00       
22704 48.00       
22705 50.00       
22706 49.00       
22707 49.00       
22708 49.00       
22709 48.00       
22710 51.00       
22711 50.00       
22712 50.00       
22713 49.00       
22714 49.00       
22715 50.00       
22716 50.00       
22717 49.00       
22718 48.00       
22719 49.00       
22720 50.00       
22721 50.00       
22722 50.00       
22723 51.00       
22724 50.00       
22725 48.00       
22726 48.00       
22727 50.00       
22728 50.00       
22729 49.00       
22730 50.00       
22731 49.00       
22732 48.00       
22733 50.00       
22734 49.00       
22735 49.00       
22736 50.00       
22737 50.00       
22738 48.00       
22739 49.00       
22740 49.00       
22741 48.00       
22742 50.00       
22743 48.00       
22744 50.00       
22745 50.00       
22746 50.00       
22747 50.00       
22748 50.00       
22749 50.00       
22750 49.00       
22751 49.00       
22752 50.00       
22753 49.00       
22754 49.00       
22755 51.00       
22756 50.00       
22757 51.00       
22758 51.00       
22759 50.00       
22760 49.00       
22761 50.00       
22762 50.00       
22763 50.00       
22764 50.00       
22765 47.00       
22766 52.00       
22767 50.00       
22768 50.00       
22769 50.00       
22770 48.00       
22771 49.00       
22772 49.00       
22773 50.00       
22774 50.00       
22775 49.00       
22776 50.00       
22777 51.00       
22778 49.00       
22779 51.00       
22780 49.00       
22781 50.00       
22782 49.00       
22783 49.00       
22784 50.00       
22785 49.00       
22786 49.00       
22787 50.00       
22788 48.00       
22789 50.00       
22790 50.00       
22791 50.00       
22792 51.00       
22793 49.00       
22794 48.00       
22795 49.00       
22796 48.00       
22797 49.00       
22798 50.00       
22799 50.00       
22800 49.00       
22801 48.00       
22802 51.00       
22803 49.00       
22804 50.00       
22805 50.00       
22806 50.00       
22807 49.00       
22808 51.00       
22809 50.00       
22810 50.00       
22811 50.00       
22812 48.00       
22813 49.00       
22814 50.00       
22815 51.00       
22816 49.00       
22817 50.00       
22818 50.00       
22819 49.00       
22820 50.00       
22821 50.00       
22822 49.00       
22823 49.00       
22824 48.00       
22825 48.00       
22826 50.00       
22827 49.00       
22828 50.00       
22829 50.00       
22830 51.00       
22831 51.00       
22832 48.00       
22833 51.00       
22834 51.00       
22835 49.00       
22836 49.00       
22837 51.00       
22838 51.00       
22839 50.00       
22840 49.00       
22841 49.00       
22842 49.00       
22843 50.00       
22844 49.00       
22845 51.00       
22846 50.00       
22847 49.00       
22848 51.00       
22849 49.00       
22850 49.00       
22851 50.00       
22852 50.00       
22853 50.00       
22854 50.00       
22855 49.00       
22856 49.00       
22857 49.00       
22858 50.00       
22859 49.00       
22860 49.00       
22861 49.00       
22862 49.00       
22863 50.00       
22864 49.00       
22865 49.00       
22866 50.00       
22867 49.00       
22868 49.00       
22869 50.00       
22870 49.00       
22871 50.00       
22872 51.00       
22873 50.00       
22874 49.00       
22875 50.00       
22876 51.00       
22877 49.00       
22878 50.00       
22879 50.00       
22880 49.00       
22881 50.00       
22882 49.00       
22883 50.00       
22884 49.00       
22885 50.00       
22886 47.00       
22887 48.00       
22888 51.00       
22889 48.00       
22890 50.00       
22891 49.00       
22892 50.00       
22893 49.00       
22894 49.00       
22895 48.00       
22896 49.00       
22897 49.00       
22898 51.00       
22899 50.00       
22900 51.00       
22901 49.00       
22902 49.00       
22903 49.00       
22904 49.00       
22905 51.00       
22906 49.00       
22907 49.00       
22908 49.00       
22909 50.00       
22910 49.00       
22911 50.00       
22912 48.00       
22913 50.00       
22914 50.00       
22915 48.00       
22916 49.00       
22917 48.00       
22918 50.00       
22919 50.00       
22920 50.00       
22921 50.00       
22922 50.00       
22923 49.00       
22924 49.00       
22925 48.00       
22926 49.00       
22927 49.00       
22928 49.00       
22929 50.00       
22930 50.00       
22931 50.00       
22932 49.00       
22933 49.00       
22934 48.00       
22935 49.00       
22936 50.00       
22937 50.00       
22938 50.00       
22939 49.00       
22940 51.00       
22941 50.00       
22942 51.00       
22943 50.00       
22944 49.00       
22945 52.00       
22946 49.00       
22947 48.00       
22948 49.00       
22949 49.00       
22950 48.00       
22951 50.00       
22952 50.00       
22953 50.00       
22954 50.00       
22955 49.00       
22956 48.00       
22957 49.00       
22958 50.00       
22959 49.00       
22960 49.00       
22961 48.00       
22962 49.00       
22963 49.00       
22964 49.00       
22965 49.00       
22966 49.00       
22967 49.00       
22968 49.00       
22969 50.00       
22970 50.00       
22971 51.00       
22972 50.00       
22973 51.00       
22974 48.00       
22975 50.00       
22976 51.00       
22977 50.00       
22978 50.00       
22979 49.00       
22980 50.00       
22981 50.00       
22982 50.00       
22983 48.00       
22984 50.00       
22985 49.00       
22986 50.00       
22987 51.00       
22988 49.00       
22989 50.00       
22990 51.00       
22991 49.00       
22992 50.00       
22993 50.00       
22994 50.00       
22995 51.00       
22996 50.00       
22997 49.00       
22998 49.00       
22999 49.00       
23000 49.00       
23001 48.00       
23002 50.00       
23003 48.00       
23004 50.00       
23005 50.00       
23006 50.00       
23007 50.00       
23008 50.00       
23009 51.00       
23010 48.00       
23011 50.00       
23012 49.00       
23013 50.00       
23014 49.00       
23015 49.00       
23016 49.00       
23017 48.00       
23018 49.00       
23019 50.00       
23020 48.00       
23021 50.00       
23022 48.00       
23023 49.00       
23024 49.00       
23025 48.00       
23026 48.00       
23027 49.00       
23028 51.00       
23029 50.00       
23030 47.00       
23031 50.00       
23032 50.00       
23033 50.00       
23034 50.00       
23035 51.00       
23036 49.00       
23037 49.00       
23038 49.00       
23039 48.00       
23040 50.00       
23041 49.00       
23042 50.00       
23043 50.00       
23044 51.00       
23045 49.00       
23046 49.00       
23047 50.00       
23048 49.00       
23049 50.00       
23050 50.00       
23051 51.00       
23052 50.00       
23053 49.00       
23054 49.00       
23055 50.00       
23056 49.00       
23057 50.00       
23058 49.00       
23059 50.00       
23060 50.00       
23061 49.00       
23062 50.00       
23063 50.00       
23064 50.00       
23065 49.00       
23066 50.00       
23067 50.00       
23068 49.00       
23069 49.00       
23070 49.00       
23071 50.00       
23072 49.00       
23073 48.00       
23074 50.00       
23075 49.00       
23076 52.00       
23077 50.00       
23078 49.00       
23079 48.00       
23080 50.00       
23081 50.00       
23082 50.00       
23083 51.00       
23084 48.00       
23085 50.00       
23086 50.00       
23087 49.00       
23088 50.00       
23089 49.00       
23090 50.00       
23091 51.00       
23092 49.00       
23093 49.00       
23094 50.00       
23095 50.00       
23096 49.00       
23097 49.00       
23098 50.00       
23099 49.00       
23100 49.00       
23101 49.00       
23102 50.00       
23103 49.00       
23104 51.00       
23105 50.00       
23106 49.00       
23107 48.00       
23108 48.00       
23109 48.00       
23110 49.00       
23111 49.00       
23112 49.00       
23113 51.00       
23114 51.00       
23115 51.00       
23116 48.00       
23117 49.00       
23118 50.00       
23119 49.00       
23120 49.00       
23121 49.00       
23122 49.00       
23123 50.00       
23124 49.00       
23125 50.00       
23126 50.00       
23127 49.00       
23128 49.00       
23129 50.00       
23130 51.00       
23131 50.00       
23132 50.00       
23133 50.00       
23134 49.00       
23135 50.00       
23136 49.00       
23137 50.00       
23138 50.00       
23139 49.00       
23140 48.00       
23141 49.00       
23142 50.00       
23143 49.00       
23144 49.00       
23145 50.00       
23146 51.00       
23147 51.00       
23148 49.00       
23149 49.00       
23150 50.00       
23151 51.00       
23152 49.00       
23153 49.00       
23154 49.00       
23155 50.00       
23156 49.00       
23157 50.00       
23158 50.00       
23159 49.00       
23160 48.00       
23161 50.00       
23162 50.00       
23163 49.00       
23164 50.00       
23165 48.00       
23166 49.00       
23167 49.00       
23168 48.00       
23169 48.00       
23170 49.00       
23171 50.00       
23172 50.00       
23173 49.00       
23174 50.00       
23175 48.00       
23176 51.00       
23177 49.00       
23178 51.00       
23179 50.00       
23180 50.00       
23181 50.00       
23182 50.00       
23183 48.00       
23184 49.00       
23185 49.00       
23186 49.00       
23187 49.00       
23188 50.00       
23189 51.00       
23190 49.00       
23191 49.00       
23192 50.00       
23193 51.00       
23194 49.00       
23195 49.00       
23196 51.00       
23197 50.00       
23198 50.00       
23199 49.00       
23200 49.00       
23201 50.00       
23202 49.00       
23203 49.00       
23204 49.00       
23205 51.00       
23206 49.00       
23207 48.00       
23208 48.00       
23209 50.00       
23210 49.00       
23211 49.00       
23212 50.00       
23213 50.00       
23214 49.00       
23215 49.00       
23216 48.00       
23217 50.00       
23218 50.00       
23219 51.00       
23220 49.00       
23221 51.00       
23222 48.00       
23223 50.00       
23224 51.00       
23225 50.00       
23226 49.00       
23227 50.00       
23228 49.00       
23229 49.00       
23230 50.00       
23231 50.00       
23232 50.00       
23233 49.00       
23234 50.00       
23235 49.00       
23236 48.00       
23237 49.00       
23238 51.00       
23239 50.00       
23240 50.00       
23241 51.00       
23242 50.00       
23243 50.00       
23244 49.00       
23245 50.00       
23246 50.00       
23247 48.00       
23248 51.00       
23249 51.00       
23250 51.00       
23251 50.00       
23252 51.00       
23253 49.00       
23254 49.00       
23255 49.00       
23256 49.00       
23257 50.00       
23258 49.00       
23259 50.00       
23260 50.00       
23261 50.00       
23262 51.00       
23263 49.00       
23264 49.00       
23265 49.00       
23266 51.00       
23267 51.00       
23268 49.00       
23269 48.00       
23270 50.00       
23271 50.00       
23272 50.00       
23273 50.00       
23274 51.00       
=======================================

[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: High Flip First
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: High Flip First
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: High Flip First
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: High Flip First
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: High Flip First
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: High Flip First
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Low Flip First
[ADAPTIVE] Strategy change: Topo
----------------------------------------
STATUS: TIMEOUT (exceeded 3600 seconds)
Finished at: Fri 18 Apr 2025 12:13:25 PM CST
========================================
